# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,8,-35.274029,-16.232456,1647.611450,5,990.014771,514.403809,356,21,22,6,871.084717,501.799347,396,23,23,0.105124,0.076700,0.500000
0,1,3,60.515385,3.345035,1676.839844,8,1121.109497,541.413635,345,20,22,9,1007.916626,528.125427,390,22,22,0.115204,0.084494,1.000000
0,2,2,89.653343,9.035505,1712.004028,9,1158.211548,548.907043,319,19,21,10,1056.236938,535.495239,366,21,21,0.097767,0.072918,1.000000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,177.165802,68.827423,1914.071899,11,1249.729858,618.859375,12,1208.168091,606.197693,0.009944,0.008191,1.000000
1,-188.074844,31.615673,1757.448242,10,795.051453,577.853760,11,723.502808,564.430359,0.105673,0.083549,1.000000
2,89.653343,9.035505,1712.004028,9,1158.211548,548.907043,10,1056.236938,535.495239,0.097767,0.072918,1.000000
3,60.515385,3.345035,1676.839844,8,1121.109497,541.413635,9,1007.916626,528.125427,0.115204,0.084494,1.000000
4,77.775490,-4.774178,896.994812,7,1236.426392,523.983154,8,628.937317,514.016907,1.603761,0.637087,0.500000
5,162.622238,-10.578134,1875.552979,7,1236.426392,523.983154,7,1183.848511,509.874084,0.173963,0.140792,0.500000
6,-248.191086,-8.418568,1708.643799,6,708.180481,525.653076,8,628.937317,514.016907,0.105212,0.081572,0.500000
7,13340.719727,482.262146,-91816.781250,6,708.180481,525.653076,7,1183.848511,509.874084,-1.364018,55.862011,0.500000
8,-35.274029,-16.232456,1647.611450,5,990.014771,514.403809,6,871.084717,501.799347,0.105124,0.076700,0.500000
9,-103.872772,-50.738987,4853.537109,5,990.014771,514.403809,5,1255.412354,497.005798,-2.660302,5.617062,0.500000
10,-161.978912,-54.479866,1729.692871,4,825.475220,465.092957,4,742.912170,454.394470,0.121276,0.094121,1.000000
11,-513.819519,-148.073776,1936.074097,3,436.975830,363.397034,3,447.517029,361.231384,0.115298,0.103170,1.000000
12,-558.213928,-178.447617,1891.460449,2,370.323425,323.139862,2,378.853241,324.626160,0.093865,0.082474,1.000000
13,-472.484131,-192.834122,1933.361328,1,484.391663,310.573395,1,488.383270,310.173676,0.069962,0.062156,1.000000
14,-511.496796,-223.903992,1890.493652,0,425.652130,268.425568,0,426.461517,271.790375,0.085473,0.074534,1.000000
