# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,9,-30.615828,-32.495342,1668.415161,5,996.990051,492.464386,352,20,22,5,884.798096,479.969940,393,22,22,0.091471,0.067507,1.000000
0,1,8,65.134956,-9.789431,1695.351562,6,1126.422607,523.716187,345,21,22,7,1019.321167,510.289734,390,22,22,0.080308,0.059503,0.333333
0,2,2,94.640137,-1.920579,1729.731323,8,1163.558716,534.352356,320,19,21,10,1067.263062,520.776794,368,22,22,0.078224,0.058902,1.000000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,177.159332,68.809662,1914.061157,10,1249.723633,618.843018,12,1208.161377,606.171448,0.001344,0.001104,1.000000
1,-188.085724,31.600918,1757.441040,9,795.036133,577.834106,11,723.489014,564.411499,0.107037,0.084627,1.000000
2,94.640137,-1.920579,1729.731323,8,1163.558716,534.352356,10,1067.263062,520.776794,0.078224,0.058902,1.000000
3,-248.207626,-8.432450,1708.679077,7,708.165039,525.629578,9,628.936646,514.003174,0.115323,0.089413,0.333333
4,13340.751953,483.394836,-91812.382812,7,708.165039,525.629578,8,1183.834229,509.839661,-1.374295,56.287895,0.333333
5,-893.995422,-32.873524,6154.491699,7,708.165039,525.629578,7,1019.321167,510.289734,-1.706614,4.679520,0.333333
6,38.244610,-5.351066,995.420898,6,1126.422607,523.716187,9,628.936646,514.003174,1.869743,0.828466,0.333333
7,91.480522,-13.570660,2381.075928,6,1126.422607,523.716187,8,1183.834229,509.839661,0.426289,0.440234,0.333333
8,65.134956,-9.789431,1695.351562,6,1126.422607,523.716187,7,1019.321167,510.289734,0.080308,0.059503,0.333333
9,-30.615828,-32.495342,1668.415161,5,996.990051,492.464386,5,884.798096,479.969940,0.091471,0.067507,1.000000
10,-161.883560,-54.297562,1728.542969,4,825.458435,465.073517,4,742.548584,454.791260,0.535735,0.415488,1.000000
11,-513.836914,-148.083481,1936.099487,3,436.963074,363.396545,3,447.513977,361.213409,0.098643,0.088272,1.000000
12,-558.229553,-178.458725,1891.467041,2,370.306854,323.135559,2,378.842621,324.605530,0.077957,0.068502,1.000000
13,-472.504425,-192.852310,1933.386353,1,484.374817,310.561859,1,488.376526,310.148529,0.056533,0.050233,1.000000
14,-511.525055,-223.922577,1890.551758,0,425.636688,268.407074,0,426.464935,271.779999,0.093654,0.081666,1.000000
