# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,7,-24.143337,0.464599,1658.665649,6,1005.639038,537.508240,344,20,23,8,889.902954,524.600830,391,22,23,0.104771,0.076836,1.000000
0,1,3,71.584007,8.704822,1692.973389,8,1135.228271,548.585266,328,20,21,10,1027.258911,535.270447,379,22,22,0.122516,0.090579,0.500000
0,2,6,99.624832,8.142589,1729.423950,7,1170.148193,547.606567,306,19,21,9,1073.737183,534.138916,355,21,22,0.101311,0.076226,0.500000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,-219.445099,204.947479,1153.189575,11,607.039490,940.164490,13,293.468140,906.407654,0.184540,0.097206,1.000000
1,177.135971,68.818054,1914.076050,10,1249.694214,618.849365,12,1208.135620,606.183899,0.007484,0.006164,1.000000
2,-188.102905,31.614449,1757.433838,9,795.012939,577.853088,11,723.465454,564.427490,0.104550,0.082661,1.000000
3,71.584007,8.704822,1692.973389,8,1135.228271,548.585266,10,1027.258911,535.270447,0.122516,0.090579,0.500000
4,77.943214,9.092628,1843.371460,8,1135.228271,548.585266,9,1073.737183,534.138916,-0.837032,0.672368,0.500000
5,91.972519,7.850395,1596.564453,7,1170.148193,547.606567,10,1027.258911,535.270447,1.058837,0.737056,0.500000
6,99.624832,8.142589,1729.423950,7,1170.148193,547.606567,9,1073.737183,534.138916,0.101311,0.076226,0.500000
7,-24.143337,0.464599,1658.665649,6,1005.639038,537.508240,8,889.902954,524.600830,0.104771,0.076836,1.000000
8,-248.222092,-8.421111,1708.657837,5,708.141724,525.651733,7,628.908875,514.010864,0.101432,0.078642,0.500000
9,13335.396484,482.210846,-91769.179688,5,708.141724,525.651733,6,1183.817139,509.864868,-1.371139,56.129459,0.500000
10,-162.004105,-54.483936,1729.701538,4,825.442932,465.087097,4,742.887329,454.389526,0.122864,0.095354,1.000000
11,-513.838501,-148.071060,1936.064575,3,436.950409,363.405273,3,447.494965,361.227112,0.103805,0.092887,1.000000
12,-558.257874,-178.451401,1891.487427,2,370.280365,323.148010,2,378.824646,324.615265,0.075505,0.066349,1.000000
13,-472.526855,-192.836777,1933.401001,1,484.352692,310.573792,1,488.360840,310.175598,0.071952,0.063924,1.000000
14,-511.535309,-223.908081,1890.539307,0,425.620544,268.429901,0,426.447510,271.788483,0.080015,0.069779,1.000000
