# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,2,-36.950504,11.763946,1698.448486,9,989.225769,552.666382,319,20,21,10,887.504272,539.639832,355,21,21,0.098135,0.073760,1.000000
0,1,3,59.549854,-1.007900,1729.094604,8,1117.348633,535.551270,297,19,21,9,1021.451172,522.186829,343,21,21,0.084321,0.063742,1.000000
0,2,8,87.796394,-15.935265,1762.186157,5,1152.408936,516.266418,273,19,19,6,1066.390381,502.593323,320,21,21,0.078541,0.060284,0.500000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,175.631332,69.220650,1914.048340,11,1247.903198,619.324341,12,1206.240234,606.699585,0.015971,0.013160,1.000000
1,-189.216690,31.780260,1757.330688,10,793.563232,578.077209,11,722.023376,564.663391,0.088560,0.070025,1.000000
2,-36.950504,11.763946,1698.448486,9,989.225769,552.666382,10,887.504272,539.639832,0.098135,0.073760,1.000000
3,59.549854,-1.007900,1729.094604,8,1117.348633,535.551270,9,1021.451172,522.186829,0.084321,0.063742,1.000000
4,77.124870,-4.645880,897.069458,7,1234.754883,524.423218,8,627.421387,514.268555,1.379692,0.548217,0.500000
5,161.244080,-10.231224,1875.499878,7,1234.754883,524.423218,7,1182.075439,510.322205,0.135860,0.109972,0.500000
6,-249.319275,-8.242436,1708.450073,6,706.652039,525.901611,8,627.421387,514.268555,0.076789,0.059539,0.500000
7,13684.396484,478.836517,-93750.953125,6,706.652039,525.901611,7,1182.075439,510.322205,-1.201313,50.157028,0.500000
8,87.796394,-15.935265,1762.186157,5,1152.408936,516.266418,6,1066.390381,502.593323,0.078541,0.060284,0.500000
9,132.762955,-26.406857,2664.198730,5,1152.408936,516.266418,5,1253.626465,497.609253,-3.945000,4.538519,0.500000
10,-163.119171,-54.331978,1729.516479,4,823.958130,465.299500,4,741.380432,454.611572,0.088818,0.068937,1.000000
11,-515.101013,-147.876144,1935.813232,3,435.420135,363.636932,3,446.021454,361.474579,0.070109,0.062746,1.000000
12,-559.460510,-178.246292,1891.126587,2,368.742554,323.377350,2,377.333649,324.871094,0.048374,0.042519,1.000000
13,-473.781067,-192.651810,1933.128418,1,482.826599,310.787689,1,486.874634,310.412292,0.036639,0.032570,1.000000
14,-512.789124,-223.729385,1890.269897,0,424.057190,268.631409,0,424.943207,272.028656,0.055139,0.048102,1.000000
