# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,4,70.358566,-2.850105,1742.404907,7,1130.889404,533.155518,323,22,20,8,1039.005615,519.701538,346,22,20,0.075012,0.057060,1.000000
0,1,2,-27.707172,13.899957,1719.685303,9,1002.092407,555.299561,333,22,20,10,906.702454,542.210632,346,22,21,0.106986,0.081296,1.000000
0,2,3,-71.607605,9.350647,1732.616699,8,944.608032,549.187012,321,21,20,9,855.905090,536.226807,335,22,20,0.079520,0.061187,1.000000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,175.669418,69.252113,1913.989868,11,1247.955200,619.366394,12,1206.283936,606.735474,0.012037,0.009917,1.000000
1,-189.185593,31.832489,1757.330322,10,793.602905,578.139893,11,722.066589,564.731018,0.098523,0.077903,1.000000
2,-27.707172,13.899957,1719.685303,9,1002.092407,555.299561,10,906.702454,542.210632,0.106986,0.081296,1.000000
3,-71.607605,9.350647,1732.616699,8,944.608032,549.187012,9,855.905090,536.226807,0.079520,0.061187,1.000000
4,70.358566,-2.850105,1742.404907,7,1130.889404,533.155518,8,1039.005615,519.701538,0.075012,0.057060,1.000000
5,77.141930,-4.618371,897.056702,6,1234.801270,524.474243,7,627.455872,514.352234,1.416714,0.562917,0.500000
6,161.281357,-10.188592,1875.492554,6,1234.801270,524.474243,6,1182.126953,510.372040,0.137321,0.111153,0.500000
7,-249.278259,-8.176746,1708.406494,5,706.697449,525.985657,7,627.455872,514.352234,0.082923,0.064293,0.500000
8,13673.782227,475.691864,-93690.195312,5,706.697449,525.985657,6,1182.126953,510.372040,-1.231554,51.404552,0.500000
9,-163.080338,-54.269005,1729.474976,4,824.003662,465.380920,4,741.416565,454.686584,0.088099,0.068377,1.000000
10,-515.087952,-147.862671,1935.769531,3,435.420624,363.645508,3,446.018433,361.484924,0.075670,0.067719,1.000000
11,-559.466431,-178.241791,1891.115112,2,368.730103,323.377655,2,377.326904,324.874542,0.054752,0.048121,1.000000
12,-473.764801,-192.637283,1933.080688,1,482.830811,310.797089,1,486.873810,310.420837,0.039622,0.035218,1.000000
13,-512.782898,-223.712112,1890.248901,0,424.056580,268.649475,0,424.944153,272.040619,0.053349,0.046541,1.000000
