# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,6,-0.795577,1.814342,1646.270752,7,1037.725952,539.373108,343,20,22,8,916.403625,526.389832,381,22,22,0.124121,0.090102,1.000000
0,1,4,82.069870,46.366882,1685.802612,9,1149.808472,599.573242,322,20,21,10,1039.368042,586.507202,363,22,21,0.113140,0.083161,1.000000
0,2,3,104.447899,59.222858,1723.912109,10,1176.930054,615.184082,293,18,20,11,1078.914062,602.298218,345,21,21,0.103901,0.077840,0.500000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,177.162430,68.816757,1914.068481,11,1249.726318,618.851624,12,1208.163452,606.180054,0.000154,0.000124,0.500000
1,141.376068,53.604187,1527.454590,11,1249.726318,618.851624,11,1078.914062,602.298218,-3.965380,2.623387,0.500000
2,135.435928,78.702316,2234.852295,10,1176.930054,615.184082,12,1208.163452,606.180054,4.093820,3.952502,0.500000
3,104.447899,59.222858,1723.912109,10,1176.930054,615.184082,11,1078.914062,602.298218,0.103901,0.077840,0.500000
4,82.069870,46.366882,1685.802612,9,1149.808472,599.573242,10,1039.368042,586.507202,0.113140,0.083161,1.000000
5,-188.072769,31.613165,1757.418091,8,795.049927,577.850708,9,723.492493,564.428345,0.106609,0.084288,1.000000
6,-0.795577,1.814342,1646.270752,7,1037.725952,539.373108,8,916.403625,526.389832,0.124121,0.090102,1.000000
7,77.775085,-4.772839,896.988464,6,1236.426758,523.993286,7,628.930298,514.013428,1.590182,0.631688,0.500000
8,162.621475,-10.579942,1875.540527,6,1236.426758,523.993286,6,1183.845459,509.859131,0.148640,0.120297,0.500000
9,-248.187912,-8.422793,1708.621460,5,708.180359,525.645142,7,628.930298,514.013428,0.109392,0.084812,0.500000
10,13342.080078,482.773895,-91825.835938,5,708.180359,525.645142,6,1183.845459,509.859131,-1.371115,56.163620,0.500000
11,-161.979141,-54.488960,1729.698853,4,825.475647,465.083313,4,742.914368,454.380951,0.117212,0.090968,1.000000
12,-513.778381,-148.063492,1935.982056,3,436.995331,363.405090,3,447.512573,361.230804,0.107072,0.095806,1.000000
13,-558.224792,-178.451859,1891.476807,2,370.316284,323.137207,2,378.850922,324.622711,0.092855,0.081587,1.000000
14,-472.490265,-192.846451,1933.380737,1,484.390137,310.563538,1,488.386383,310.159882,0.065549,0.058238,1.000000
15,-511.497650,-223.910156,1890.507446,0,425.655670,268.424072,0,426.467712,271.781372,0.078009,0.068030,1.000000
