# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,2,-33.468250,10.225082,1700.493896,10,993.953979,550.585327,315,20,21,10,892.686462,537.563904,349,21,21,0.095544,0.071866,1.000000
0,1,3,62.046703,2.690180,1735.667114,9,1120.330566,540.408264,292,19,20,9,1026.500366,527.053894,339,21,20,0.096945,0.073537,1.000000
0,2,12,89.430573,-10.091449,1770.363525,6,1153.988403,523.897156,265,18,19,6,1070.513916,510.238281,316,21,20,0.059141,0.045593,0.333333
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,175.646591,69.221863,1914.026733,12,1247.923706,619.327820,12,1206.255127,606.700989,0.013773,0.011348,1.000000
1,-189.210571,31.784277,1757.338135,11,793.572144,578.075928,11,722.033813,564.674438,0.100881,0.079768,1.000000
2,-33.468250,10.225082,1700.493896,10,993.953979,550.585327,10,892.686462,537.563904,0.095544,0.071866,1.000000
3,62.046703,2.690180,1735.667114,9,1120.330566,540.408264,9,1026.500366,527.053894,0.096945,0.073537,1.000000
4,77.131096,-4.641701,897.071228,8,1234.770264,524.436768,8,627.437744,514.276123,1.373953,0.545937,0.333333
5,161.255081,-10.222145,1875.480103,8,1234.770264,524.436768,7,1182.085449,510.330536,0.130497,0.105629,0.333333
6,132.773636,-8.626781,1544.224121,8,1234.770264,524.436768,6,1070.513916,510.238281,-0.497469,0.333259,0.333333
7,-249.307068,-8.238211,1708.453369,7,706.668884,525.904968,8,627.437744,514.276123,0.081190,0.062951,0.333333
8,13694.044922,478.955444,-93821.984375,7,706.668884,525.904968,7,1182.085449,510.330536,-1.196269,49.981735,0.333333
9,-1367.392090,-49.144470,9370.917969,7,706.668884,525.904968,6,1070.513916,510.238281,-1.817406,7.571072,0.333333
10,48.865551,-5.113727,967.324768,6,1153.988403,523.897156,8,627.437744,514.276123,1.919103,0.825361,0.333333
11,112.244499,-12.362266,2221.977051,6,1153.988403,523.897156,7,1182.085449,510.330536,0.689986,0.664167,0.333333
12,89.430573,-10.091449,1770.363525,6,1153.988403,523.897156,6,1070.513916,510.238281,0.059141,0.045593,0.333333
13,210.296234,-21.105658,1957.938354,5,1283.523560,512.272705,5,1253.641113,497.619446,0.185609,0.155965,1.000000
14,-163.112106,-54.329456,1729.532104,4,823.969421,465.308563,4,741.395630,454.610321,0.078829,0.061185,1.000000
15,-515.085815,-147.873764,1935.809082,3,435.436493,363.640259,3,446.034790,361.475677,0.068314,0.061140,1.000000
16,-559.442627,-178.247055,1891.123169,2,368.762512,323.372986,2,377.350220,324.872253,0.054080,0.047531,1.000000
17,-473.760406,-192.649200,1933.119995,1,482.848267,310.788483,1,486.891846,310.414948,0.039004,0.034670,1.000000
18,-512.799500,-223.733597,1890.335083,0,424.065887,268.639404,0,424.966431,272.028473,0.047877,0.041775,1.000000
