# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,6,-62.918617,-17.416557,1664.483765,7,952.649170,513.008057,371,22,22,8,841.342285,500.594360,410,23,23,0.111359,0.082337,0.500000
0,1,8,37.390949,-25.484583,1681.363525,6,1089.533325,502.298248,358,21,22,6,978.489868,489.111633,404,23,22,0.123203,0.090849,1.000000
0,2,9,70.913048,-31.139559,1712.430664,5,1133.238647,495.422333,336,20,21,5,1031.581665,481.807556,379,22,22,0.077183,0.057704,1.000000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,177.136520,68.824944,1914.099731,11,1249.692383,618.851501,12,1208.142822,606.195557,0.017958,0.014795,1.000000
1,-188.106369,31.619015,1757.462769,10,795.012207,577.854492,11,723.475830,564.435303,0.112207,0.088717,1.000000
2,77.762115,-4.770355,896.991821,9,1236.393433,523.993958,10,628.907043,514.022888,1.601418,0.636154,0.500000
3,162.593826,-10.575815,1875.541504,9,1236.393433,523.993958,9,1183.817383,509.866760,0.157458,0.127433,0.500000
4,-248.220276,-8.414940,1708.644775,8,708.141296,525.654297,10,628.907043,514.022888,0.112159,0.086958,0.500000
5,13338.729492,482.223389,-91792.085938,8,708.141296,525.654297,9,1183.817383,509.866760,-1.370989,56.137398,0.500000
6,-62.918617,-17.416557,1664.483765,7,952.649170,513.008057,8,841.342285,500.594360,0.111359,0.082337,0.500000
7,-225.684967,-64.247757,5970.720703,7,952.649170,513.008057,7,1255.385620,497.018005,-1.248831,3.249137,0.500000
8,37.390949,-25.484583,1681.363525,6,1089.533325,502.298248,6,978.489868,489.111633,0.123203,0.090849,1.000000
9,70.913048,-31.139559,1712.430664,5,1133.238647,495.422333,5,1031.581665,481.807556,0.077183,0.057704,1.000000
10,-162.011887,-54.479794,1729.730103,4,825.436035,465.093719,4,742.892212,454.394745,0.122715,0.095240,1.000000
11,-513.843018,-148.059708,1936.070435,3,436.946350,363.421600,3,447.495209,361.236389,0.098676,0.088300,1.000000
12,-558.265137,-178.441376,1891.514282,2,370.280365,323.158508,2,378.833862,324.631927,0.083642,0.073497,1.000000
13,-472.524506,-192.829254,1933.414551,1,484.358826,310.588989,1,488.371796,310.179138,0.062309,0.055363,1.000000
14,-511.536469,-223.901291,1890.529541,0,425.615387,268.435699,0,426.443207,271.794281,0.081296,0.070895,1.000000
