# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,10,51.392193,-45.304062,1736.393555,5,1106.306152,477.395233,362,21,21,5,1012.769714,463.917694,385,22,22,0.075538,0.057378,1.000000
0,1,9,-46.000149,-36.062683,1707.367676,6,977.404419,488.722992,379,23,22,6,878.894775,476.344574,390,22,23,0.078174,0.059111,0.500000
0,2,6,-90.152328,-35.147018,1720.342529,7,919.376038,490.314880,363,21,22,7,827.954590,478.314911,370,22,22,0.063689,0.048771,0.500000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,175.648605,69.235680,1914.049438,11,1247.924072,619.351868,12,1206.268188,606.705139,-0.003385,0.002794,1.000000
1,-189.202393,31.802256,1757.305420,10,793.577698,578.102173,11,722.035767,564.692566,0.096807,0.076545,1.000000
2,77.128235,-4.635346,897.060120,9,1234.765747,524.436829,10,627.426697,514.304199,1.405551,0.558485,0.500000
3,161.252777,-10.218622,1875.500000,9,1234.765747,524.436829,9,1182.093140,510.336182,0.139369,0.112811,0.500000
4,-249.298279,-8.213723,1708.396606,8,706.668945,525.936890,10,627.426697,514.304199,0.081916,0.063511,0.500000
5,13686.305664,477.841034,-93768.359375,8,706.668945,525.936890,9,1182.093140,510.336182,-1.219084,50.919449,0.500000
6,-90.152328,-35.147018,1720.342529,7,919.376038,490.314880,7,827.954590,478.314911,0.063689,0.048771,0.500000
7,-99.463860,-39.465698,1898.073975,7,919.376038,490.314880,6,878.894775,476.344574,-1.567518,1.321084,0.500000
8,-42.096458,-32.438698,1562.519653,6,977.404419,488.722992,7,827.954590,478.314911,1.705452,1.182915,0.500000
9,-46.000149,-36.062683,1707.367676,6,977.404419,488.722992,6,878.894775,476.344574,0.078174,0.059111,0.500000
10,51.392193,-45.304062,1736.393555,5,1106.306152,477.395233,5,1012.769714,463.917694,0.075538,0.057378,1.000000
11,-163.115051,-54.307701,1729.506958,4,823.961975,465.334808,4,741.387512,454.635040,0.081224,0.063043,1.000000
12,-515.094360,-147.867355,1935.762085,3,435.410889,363.645081,3,446.007935,361.473907,0.064801,0.057995,1.000000
13,-559.469604,-178.243027,1891.129517,2,368.731476,323.380463,2,377.331421,324.872101,0.049718,0.043700,1.000000
14,-473.769318,-192.639816,1933.075195,1,482.824005,310.798309,1,486.866272,310.413025,0.030435,0.027061,1.000000
15,-512.780090,-223.718643,1890.235596,0,424.055634,268.639130,0,424.940094,272.032166,0.054596,0.047627,1.000000
