# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,6,-23.402567,-3.433197,1704.456787,8,1007.522400,532.295044,321,19,21,8,906.913391,519.353088,361,22,21,0.068011,0.051210,1.000000
0,1,2,69.745193,10.649652,1743.686890,10,1130.019409,550.803955,300,19,20,10,1038.611572,537.448914,350,21,21,0.088955,0.067718,0.500000
0,2,5,96.440865,9.030052,1781.099243,9,1162.263672,548.437622,274,18,19,9,1082.093872,534.953796,323,20,20,0.088214,0.068355,0.500000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,175.648193,69.229393,1914.015259,12,1247.926880,619.335693,12,1206.255249,606.712280,0.017032,0.014034,1.000000
1,-189.201950,31.786903,1757.321899,11,793.581055,578.086060,11,722.037231,564.671997,0.088470,0.069953,1.000000
2,69.745193,10.649652,1743.686890,10,1130.019409,550.803955,10,1038.611572,537.448914,0.088955,0.067718,0.500000
3,75.694183,10.593557,1892.354492,10,1130.019409,550.803955,9,1082.093872,534.953796,-2.249369,1.854661,0.500000
4,89.288521,9.198688,1648.915649,9,1162.263672,548.437622,10,1038.611572,537.448914,2.421829,1.740883,0.500000
5,96.440865,9.030052,1781.099243,9,1162.263672,548.437622,9,1082.093872,534.953796,0.088214,0.068355,0.500000
6,-23.402567,-3.433197,1704.456787,8,1007.522400,532.295044,8,906.913391,519.353088,0.068011,0.051210,1.000000
7,77.131226,-4.640986,897.070068,7,1234.770874,524.436401,7,627.436951,514.280029,1.378244,0.547642,0.500000
8,161.257416,-10.216862,1875.501831,7,1234.770874,524.436401,6,1182.092163,510.344238,0.144587,0.117036,0.500000
9,-249.304535,-8.234426,1708.445435,6,706.670715,525.910889,7,627.436951,514.280029,0.079385,0.061551,0.500000
10,13690.039062,478.412872,-93795.335938,6,706.670715,525.910889,6,1182.092163,510.344238,-1.188436,49.635468,0.500000
11,210.300354,-21.109133,1957.906250,5,1283.532349,512.261536,5,1253.641846,497.621704,0.199290,0.167458,1.000000
12,-163.112076,-54.325527,1729.541138,4,823.970581,465.314545,4,741.399536,454.615295,0.078016,0.060554,1.000000
13,-515.109375,-147.872971,1935.855103,3,435.423431,363.649811,3,446.033905,361.476318,0.059767,0.053495,1.000000
14,-559.450562,-178.239151,1891.136597,2,368.757812,323.388092,2,377.349213,324.878754,0.046297,0.040695,1.000000
15,-473.749359,-192.648911,1933.087158,1,482.851776,310.786621,1,486.887146,310.410095,0.035829,0.031850,1.000000
16,-512.802979,-223.731552,1890.357910,0,424.069000,268.639923,0,424.974976,272.038483,0.057642,0.050286,1.000000
