# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,8,61.055359,-29.682104,1743.393921,5,1118.671997,498.054993,334,21,21,5,1027.184204,484.544922,371,22,21,0.095690,0.072901,1.000000
0,1,3,-27.367386,-0.702234,1701.527222,8,1002.155762,535.933838,354,21,22,9,900.828857,523.010986,386,22,22,0.094124,0.070788,1.000000
0,2,2,-72.551994,5.805853,1707.431763,9,941.958130,544.632507,348,21,21,10,845.397583,531.775208,372,22,22,0.084286,0.063951,1.000000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,175.656387,69.213898,1914.041016,11,1247.934082,619.325806,12,1206.272583,606.681091,-0.002580,0.002130,1.000000
1,-189.214508,31.785200,1757.344604,10,793.567749,578.083313,11,722.034851,564.667603,0.088499,0.069977,1.000000
2,-72.551994,5.805853,1707.431763,9,941.958130,544.632507,10,845.397583,531.775208,0.084286,0.063951,1.000000
3,-27.367386,-0.702234,1701.527222,8,1002.155762,535.933838,9,900.828857,523.010986,0.094124,0.070788,1.000000
4,77.130859,-4.641211,897.060669,7,1234.772217,524.427795,8,627.430298,514.285400,1.393901,0.553857,0.500000
5,161.257217,-10.228372,1875.488892,7,1234.772217,524.427795,7,1182.093140,510.322723,0.133455,0.108024,0.500000
6,-249.313477,-8.229855,1708.447876,6,706.658997,525.915771,8,627.430298,514.285400,0.081797,0.063421,0.500000
7,13670.833984,478.033020,-93659.695312,6,706.658997,525.915771,7,1182.093140,510.322723,-1.213162,50.608929,0.500000
8,61.055359,-29.682104,1743.393921,5,1118.671997,498.054993,5,1027.184204,484.544922,0.095690,0.072901,1.000000
9,-163.116043,-54.322430,1729.528931,4,823.963623,465.314819,4,741.392517,454.620239,0.084284,0.065418,1.000000
10,-515.088013,-147.879242,1935.790649,3,435.427734,363.631714,3,446.026123,361.466675,0.068898,0.061662,1.000000
11,-559.432678,-178.249573,1891.079468,2,368.758392,323.365906,2,377.339386,324.862122,0.052078,0.045771,1.000000
12,-473.785309,-192.654373,1933.163574,1,482.831116,310.785950,1,486.890228,310.413574,0.041545,0.036927,1.000000
13,-512.785950,-223.735504,1890.291626,0,424.067413,268.631256,0,424.960419,272.018097,0.046742,0.040784,1.000000
