# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,4,-27.749512,-2.857060,1660.761353,6,1000.730286,532.955811,368,22,22,8,885.909058,520.083679,404,22,22,0.086520,0.063558,1.000000
0,1,2,64.058754,38.124035,1678.225220,8,1125.850952,588.664978,360,21,22,10,1013.207886,575.499878,403,23,23,0.108262,0.079412,1.000000
0,2,1,93.906876,53.933304,1709.390503,9,1164.055054,608.808044,338,20,21,11,1061.370117,595.808594,383,22,22,0.087183,0.064861,1.000000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,177.128403,68.809990,1914.050171,10,1249.687988,618.833008,12,1208.122437,606.183289,0.023533,0.019389,1.000000
1,93.906876,53.933304,1709.390503,9,1164.055054,608.808044,11,1061.370117,595.808594,0.087183,0.064861,1.000000
2,64.058754,38.124035,1678.225220,8,1125.850952,588.664978,10,1013.207886,575.499878,0.108262,0.079412,1.000000
3,-188.112640,31.613304,1757.443604,7,795.001709,577.855469,9,723.457947,564.421814,0.096599,0.076375,1.000000
4,-27.749512,-2.857060,1660.761353,6,1000.730286,532.955811,8,885.909058,520.083679,0.086520,0.063558,1.000000
5,-248.226074,-8.421294,1708.638550,5,708.132751,525.650146,7,628.894775,514.011719,0.103759,0.080446,0.500000
6,13337.961914,482.507477,-91784.023438,5,708.132751,525.650146,6,1183.804321,509.855713,-1.378789,56.457779,0.500000
7,-162.015198,-54.484241,1729.696899,4,825.427795,465.087219,4,742.871887,454.388428,0.121473,0.094275,1.000000
8,-513.857300,-148.067352,1936.075684,3,436.932037,363.415771,3,447.481262,361.227661,0.094086,0.084194,1.000000
9,-558.277832,-178.442551,1891.518799,2,370.267517,323.157867,2,378.821320,324.632721,0.083654,0.073509,1.000000
10,-472.541626,-192.834518,1933.416504,1,484.339966,310.584351,1,488.352997,310.174316,0.060330,0.053606,1.000000
11,-511.538666,-223.905075,1890.510376,0,425.607300,268.431000,0,426.428802,271.787048,0.077011,0.067161,1.000000
