# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,7,-56.471241,-20.209726,1646.707031,7,960.643860,508.895660,364,21,22,7,842.827393,496.501160,404,22,23,0.085412,0.062449,0.500000
0,1,8,42.989635,-24.402363,1669.084595,6,1097.553711,503.523346,351,21,21,6,982.117676,490.310120,397,22,22,0.122413,0.089560,1.000000
0,2,9,74.911148,-30.696047,1701.638672,5,1139.192261,495.745300,329,20,21,5,1033.867798,482.130951,376,22,22,0.095570,0.070973,1.000000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,177.155151,68.811714,1914.059448,11,1249.718628,618.836365,12,1208.153320,606.184082,0.019775,0.016292,1.000000
1,-188.086761,31.610975,1757.452148,10,795.036560,577.846619,11,723.490234,564.425232,0.107511,0.085003,1.000000
2,77.768509,-4.775496,897.003174,9,1236.406860,523.977661,10,628.928772,514.015930,1.608221,0.638865,0.500000
3,162.607437,-10.588089,1875.568115,9,1236.406860,523.977661,9,1183.832886,509.855347,0.160732,0.130085,0.500000
4,-248.196655,-8.421253,1708.640015,8,708.172363,525.646851,10,628.928772,514.015930,0.110232,0.085464,0.500000
5,13346.185547,482.952179,-91851.632812,8,708.172363,525.646851,9,1183.832886,509.855347,-1.376674,56.411728,0.500000
6,-195.055527,-66.366653,5689.593750,7,960.643860,508.895660,8,1255.395752,497.005798,2.879678,7.137551,0.500000
7,-56.471241,-20.209726,1646.707031,7,960.643860,508.895660,7,842.827393,496.501160,0.085412,0.062449,0.500000
8,42.989635,-24.402363,1669.084595,6,1097.553711,503.523346,6,982.117676,490.310120,0.122413,0.089560,1.000000
9,74.911148,-30.696047,1701.638672,5,1139.192261,495.745300,5,1033.867798,482.130951,0.095570,0.070973,1.000000
10,-161.986237,-54.487274,1729.685425,4,825.464661,465.084290,4,742.900085,454.383392,0.118561,0.092014,1.000000
11,-513.833984,-148.071335,1936.083130,3,436.961914,363.407654,3,447.506683,361.228516,0.102093,0.091357,1.000000
12,-558.218384,-178.446457,1891.435181,2,370.309418,323.143433,2,378.834808,324.620544,0.084434,0.074190,1.000000
13,-472.493988,-192.839920,1933.343506,1,484.375122,310.561798,1,488.364594,310.168365,0.075292,0.066888,1.000000
14,-511.515411,-223.914932,1890.516357,0,425.637421,268.418579,0,426.454010,271.778717,0.080140,0.069887,1.000000
