# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,8,-36.213455,-29.929628,1662.500122,5,989.164856,495.839783,329,21,20,5,875.325500,483.356049,362,23,21,0.063695,0.046881,1.000000
0,1,3,57.338680,10.733233,1664.264282,8,1117.379639,551.576416,337,21,21,9,999.978210,538.326050,374,22,21,0.103462,0.075352,1.000000
0,2,1,86.985550,38.368763,1686.103394,10,1156.434570,588.770935,317,20,20,11,1045.962646,575.608154,364,22,21,0.065266,0.047956,1.000000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,177.170181,68.810905,1914.042603,11,1249.738281,618.832581,12,1208.168823,606.187500,0.026988,0.022235,1.000000
1,86.985550,38.368763,1686.103394,10,1156.434570,588.770935,11,1045.962646,575.608154,0.065266,0.047956,1.000000
2,-188.073975,31.609045,1757.441284,9,795.051575,577.844727,10,723.500916,564.422729,0.106891,0.084512,1.000000
3,57.338680,10.733233,1664.264282,8,1117.379639,551.576416,9,999.978210,538.326050,0.103462,0.075352,1.000000
4,77.778564,-4.777696,896.992493,7,1236.434692,523.974731,8,628.942322,514.007446,1.602640,0.636639,0.500000
5,162.626862,-10.590807,1875.527344,7,1236.434692,523.974731,7,1183.849731,509.850952,0.159378,0.128986,0.500000
6,-248.183563,-8.426069,1708.635376,6,708.188843,525.642700,8,628.942322,514.007446,0.105773,0.082007,0.500000
7,13344.893555,483.100861,-91847.335938,6,708.188843,525.642700,7,1183.849731,509.850952,-1.376877,56.417393,0.500000
8,-36.213455,-29.929628,1662.500122,5,989.164856,495.839783,5,875.325500,483.356049,0.063695,0.046881,1.000000
9,-161.974915,-54.486298,1729.704102,4,825.481873,465.080841,4,742.921814,454.390564,0.129317,0.100362,1.000000
10,-513.805847,-148.074997,1936.068237,3,436.989990,363.396881,3,447.527985,361.227509,0.111764,0.100008,1.000000
11,-558.192566,-178.447006,1891.423950,2,370.335999,323.136078,2,378.855316,324.623199,0.094595,0.083113,1.000000
12,-472.478149,-192.848206,1933.367676,1,484.400513,310.558350,1,488.392517,310.157745,0.068566,0.060917,1.000000
13,-511.506470,-223.920776,1890.550293,0,425.658875,268.413666,0,426.481110,271.778320,0.085136,0.074243,1.000000
