# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,10,50.464626,-28.061035,1744.900879,5,1104.767090,500.208466,331,21,21,5,1014.031189,486.792603,358,22,21,0.089956,0.068679,1.000000
0,1,5,-40.452862,0.216486,1708.143677,8,984.832825,537.163574,346,21,21,9,886.403015,524.278625,368,22,21,0.094757,0.071647,1.000000
0,2,3,-85.668571,4.044562,1715.914551,9,925.017273,542.253662,340,21,21,10,832.061829,529.464539,361,22,21,0.084216,0.064306,0.500000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,-229.896866,226.818344,1197.061035,12,603.196228,966.786011,13,317.604614,931.857422,0.030844,0.016837,1.000000
1,175.634338,69.252060,1914.032715,11,1247.908691,619.368652,12,1206.244873,606.730591,0.003432,0.002825,1.000000
2,-189.216675,31.787455,1757.309814,10,793.560059,578.083252,11,722.017456,564.674988,0.095946,0.075865,1.000000
3,-85.668571,4.044562,1715.914551,9,925.017273,542.253662,10,832.061829,529.464539,0.084216,0.064306,0.500000
4,-95.114960,2.388778,1905.489990,9,925.017273,542.253662,9,886.403015,524.278625,-4.887516,4.133996,0.500000
5,-40.452862,0.216486,1708.143677,8,984.832825,537.163574,9,886.403015,524.278625,0.094757,0.071647,1.000000
6,77.128304,-4.634418,897.047485,7,1234.768555,524.472168,8,627.411621,514.275452,1.339864,0.532378,0.500000
7,161.250381,-10.194828,1875.443604,7,1234.768555,524.472168,7,1182.077026,510.359955,0.125531,0.101608,0.500000
8,-249.312500,-8.235155,1708.407104,6,706.652405,525.911560,8,627.411621,514.275452,0.075789,0.058761,0.500000
9,13696.989258,478.260925,-93838.414062,6,706.652405,525.911560,7,1182.077026,510.359955,-1.171794,48.953552,0.500000
10,50.464626,-28.061035,1744.900879,5,1104.767090,500.208466,5,1014.031189,486.792603,0.089956,0.068679,1.000000
11,-163.116348,-54.319233,1729.498657,4,823.959473,465.317169,4,741.379395,454.623840,0.085506,0.066365,1.000000
12,-515.112305,-147.867966,1935.814209,3,435.406769,363.650116,3,446.013153,361.478638,0.063140,0.056511,1.000000
13,-559.480164,-178.243149,1891.145752,2,368.725250,323.380951,2,377.326752,324.877075,0.052479,0.046125,1.000000
14,-473.775970,-192.642624,1933.109741,1,482.826630,310.793365,1,486.873688,310.421112,0.041738,0.037097,1.000000
15,-512.820129,-223.732544,1890.332642,0,424.039856,268.633698,0,424.946747,272.034119,0.060088,0.052417,1.000000
