# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,11,-25.172943,-9.826674,1657.015503,5,1004.189636,523.343872,342,20,21,6,887.900208,510.571655,377,22,22,0.109643,0.080340,0.333333
0,1,5,61.594658,27.643093,1695.479492,7,1121.654297,574.045532,317,19,20,9,1014.865723,560.817200,365,22,22,0.105342,0.078082,0.500000
0,2,1,86.731537,35.621216,1733.204346,9,1152.906616,583.731506,297,19,20,11,1058.024414,570.533569,341,22,21,0.098122,0.074087,1.000000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,177.159409,68.818962,1914.071777,10,1249.722534,618.847839,12,1208.163208,606.188171,0.013139,0.010823,1.000000
1,86.731537,35.621216,1733.204346,9,1152.906616,583.731506,11,1058.024414,570.533569,0.098122,0.074087,1.000000
2,-188.086426,31.614143,1757.427368,8,795.033325,577.854370,10,723.482361,564.425781,0.101624,0.080347,0.500000
3,-417.434235,67.587128,3900.647217,8,795.033325,577.854370,9,1014.865723,560.817200,-2.878520,4.983314,0.500000
4,40.467365,18.885132,1113.784790,7,1121.654297,574.045532,10,723.482361,564.425781,3.045008,1.503103,0.500000
5,61.594658,27.643093,1695.479492,7,1121.654297,574.045532,9,1014.865723,560.817200,0.105342,0.078082,0.500000
6,-248.198074,-8.419540,1708.633667,6,708.168945,525.649658,8,628.926208,514.016479,0.109155,0.084629,0.333333
7,13342.411133,482.662476,-91824.867188,6,708.168945,525.649658,7,1183.836548,509.859009,-1.374894,56.320675,0.333333
8,-479.784637,-17.895159,3302.977783,6,708.168945,525.649658,6,887.900208,510.571655,-2.076888,3.074952,0.333333
9,-17.218178,-6.173856,1133.503662,5,1004.189636,523.343872,8,628.926208,514.016479,2.269109,1.151369,0.333333
10,-51.621906,-19.610691,3398.155518,5,1004.189636,523.343872,7,1183.836548,509.859009,0.841897,1.247837,0.333333
11,-25.172943,-9.826674,1657.015503,5,1004.189636,523.343872,6,887.900208,510.571655,0.109643,0.080340,0.333333
12,-161.936020,-54.478420,1729.114990,4,825.460266,465.087097,4,742.722717,454.357452,0.089414,0.069373,1.000000
13,-513.823486,-148.062424,1936.071411,3,436.969940,363.415192,3,447.513702,361.237579,0.105229,0.094162,1.000000
14,-558.248779,-178.445602,1891.514038,2,370.300354,323.152100,2,378.848602,324.629425,0.086436,0.075951,1.000000
15,-472.484192,-192.830322,1933.357910,1,484.390137,310.579498,1,488.383667,310.174133,0.065633,0.058312,1.000000
16,-511.527802,-223.909973,1890.562744,0,425.636993,268.432281,0,426.467438,271.787567,0.077336,0.067445,1.000000
