# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,4,-29.797819,4.655868,1672.502686,7,998.205383,543.214294,366,21,22,8,887.516846,530.265747,404,23,23,0.110993,0.082116,1.000000
0,1,2,65.855141,34.918869,1691.087646,9,1127.610962,583.934204,355,21,22,10,1019.272217,570.778748,394,22,22,0.139261,0.102900,1.000000
0,2,1,97.751495,44.499397,1722.875366,10,1168.163086,595.756287,333,20,21,11,1069.816162,582.677734,368,22,21,0.099753,0.074767,1.000000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,177.142883,68.814781,1914.075195,11,1249.702393,618.837769,12,1208.143799,606.187866,0.023179,0.019098,1.000000
1,97.751495,44.499397,1722.875366,10,1168.163086,595.756287,11,1069.816162,582.677734,0.099753,0.074767,1.000000
2,65.855141,34.918869,1691.087646,9,1127.610962,583.934204,10,1019.272217,570.778748,0.139261,0.102900,1.000000
3,-188.095825,31.611320,1757.427734,8,795.021240,577.846069,9,723.471252,564.426758,0.110689,0.087514,1.000000
4,-29.797819,4.655868,1672.502686,7,998.205383,543.214294,8,887.516846,530.265747,0.110993,0.082116,1.000000
5,77.764740,-4.776846,896.992554,6,1236.399780,523.971924,7,628.911804,514.013428,1.612404,0.640519,0.500000
6,162.598648,-10.590585,1875.535522,6,1236.399780,523.971924,6,1183.819336,509.853607,0.165670,0.134079,0.500000
7,-248.213745,-8.421432,1708.642944,5,708.149963,525.648010,7,628.911804,514.013428,0.107626,0.083444,0.500000
8,13339.835938,482.685455,-91801.710938,5,708.149963,525.648010,6,1183.819336,509.853607,-1.378703,56.465191,0.500000
9,-162.004089,-54.487606,1729.708374,4,825.443787,465.083313,4,742.890259,454.384277,0.121311,0.094150,1.000000
10,-513.844788,-148.067917,1936.091431,3,436.951385,363.412323,3,447.502045,361.231903,0.101996,0.091271,1.000000
11,-558.234497,-178.444016,1891.457275,2,370.297455,323.151001,2,378.832245,324.622314,0.080023,0.070316,1.000000
12,-472.502991,-192.837006,1933.356812,1,484.367920,310.568329,1,488.363892,310.170227,0.071908,0.063883,1.000000
13,-511.527863,-223.909653,1890.531006,0,425.626770,268.428833,0,426.450775,271.783539,0.076139,0.066401,1.000000
