# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,4,-28.740896,2.949998,1663.200317,7,999.427002,540.907104,367,21,22,8,885.523804,527.996216,405,23,22,0.118611,0.087267,1.000000
0,1,2,64.325714,40.984039,1680.544189,9,1126.092407,592.473328,357,22,21,10,1014.248596,579.319519,400,23,23,0.108635,0.079788,1.000000
0,2,1,95.364998,54.124336,1711.859131,10,1165.815308,608.952698,335,20,21,11,1063.927612,595.970947,380,22,22,0.098426,0.073317,1.000000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,177.158752,68.823555,1914.071899,11,1249.721680,618.851318,12,1208.162476,606.195740,0.017150,0.014129,1.000000
1,95.364998,54.124336,1711.859131,10,1165.815308,608.952698,11,1063.927612,595.970947,0.098426,0.073317,1.000000
2,64.325714,40.984039,1680.544189,9,1126.092407,592.473328,10,1014.248596,579.319519,0.108635,0.079788,1.000000
3,-188.088715,31.614780,1757.465576,8,795.035706,577.853882,9,723.495911,564.426147,0.102457,0.081008,1.000000
4,-28.740896,2.949998,1663.200317,7,999.427002,540.907104,8,885.523804,527.996216,0.118611,0.087267,1.000000
5,77.771935,-4.774060,896.993469,6,1236.417847,523.986633,7,628.929504,514.012817,1.597346,0.634537,0.500000
6,162.614075,-10.581545,1875.541748,6,1236.417847,523.986633,6,1183.839355,509.860992,0.158220,0.128050,0.500000
7,-248.200027,-8.422139,1708.645508,5,708.168640,525.646667,7,628.929504,514.012817,0.108407,0.084050,0.500000
8,13340.203125,482.602692,-91809.781250,5,708.168640,525.646667,6,1183.839355,509.860992,-1.369898,56.102863,0.500000
9,-161.994339,-54.484406,1729.730713,4,825.459412,465.091156,4,742.911560,454.386475,0.116032,0.090053,1.000000
10,-513.830688,-148.065765,1936.088135,3,436.966736,363.413788,3,447.514709,361.234375,0.103359,0.092490,1.000000
11,-558.222229,-178.438217,1891.469360,2,370.316254,323.160461,2,378.851410,324.628479,0.077686,0.068265,1.000000
12,-472.494415,-192.833771,1933.375244,1,484.383179,310.576965,1,488.381622,310.172852,0.066724,0.059281,1.000000
13,-511.512451,-223.908615,1890.535156,0,425.646454,268.432068,0,426.468872,271.783295,0.073339,0.063961,1.000000
