# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,3,-22.677532,9.124163,1700.682617,9,1008.424744,549.114197,310,19,20,9,906.608154,536.062256,347,21,20,0.083238,0.062535,0.500000
0,1,2,71.918839,15.403195,1738.442261,10,1133.144043,557.072205,294,20,20,10,1040.042725,543.762939,332,22,20,0.105384,0.079965,1.000000
0,2,6,99.637527,7.882156,1774.352905,8,1166.838013,547.018860,265,18,19,8,1084.559204,533.495178,310,21,19,0.063333,0.048874,0.500000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,175.638733,69.213348,1914.017700,12,1247.915283,619.316711,12,1206.244263,606.692444,0.016597,0.013676,1.000000
1,-189.215805,31.783985,1757.340088,11,793.565674,578.082153,11,722.028442,564.667542,0.087827,0.069446,1.000000
2,71.918839,15.403195,1738.442261,10,1133.144043,557.072205,10,1040.042725,543.762939,0.105384,0.079965,1.000000
3,-22.677532,9.124163,1700.682617,9,1008.424744,549.114197,9,906.608154,536.062256,0.083238,0.062535,0.500000
4,-33.215160,12.320161,2491.198242,9,1008.424744,549.114197,8,1084.559204,533.495178,-1.831183,1.998616,0.500000
5,74.992203,6.488466,1335.423828,8,1166.838013,547.018860,9,906.608154,536.062256,1.962133,1.149086,0.500000
6,99.637527,7.882156,1774.352905,8,1166.838013,547.018860,8,1084.559204,533.495178,0.063333,0.048874,0.500000
7,77.126579,-4.643952,897.062073,7,1234.760864,524.425232,7,627.418457,514.276062,1.385219,0.550409,0.500000
8,161.248871,-10.230287,1875.498779,7,1234.760864,524.425232,6,1182.081055,510.322418,0.134073,0.108525,0.500000
9,-249.312210,-8.236526,1708.426392,6,706.656860,525.909302,7,627.418457,514.276062,0.076880,0.059608,0.500000
10,13680.595703,478.545776,-93726.015625,6,706.656860,525.909302,6,1182.081055,510.322418,-1.208680,50.455486,0.500000
11,210.284500,-21.103918,1957.944214,5,1283.509155,512.279846,5,1253.627930,497.616486,0.175280,0.147287,1.000000
12,-163.125000,-54.327366,1729.543091,4,823.953796,465.308441,4,741.384583,454.616821,0.085358,0.066253,1.000000
13,-515.105103,-147.880676,1935.821167,3,435.417908,363.636414,3,446.021210,361.466431,0.062409,0.055858,1.000000
14,-559.471375,-178.242401,1891.147583,2,368.736969,323.386139,2,377.333832,324.876129,0.045095,0.039640,1.000000
15,-473.795898,-192.650772,1933.166260,1,482.820129,310.795685,1,486.877716,310.415436,0.032179,0.028610,1.000000
16,-512.772888,-223.720474,1890.228760,0,424.063232,268.641846,0,424.938202,272.027954,0.044441,0.038777,1.000000
