# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,4,-29.094187,8.854773,1699.821899,10,999.802856,548.756348,312,20,20,9,898.059998,535.731934,351,22,21,0.088184,0.066270,0.500000
0,1,5,65.743324,8.714105,1737.471191,9,1125.095581,548.303406,289,19,20,10,1031.784912,534.976685,334,21,20,0.109938,0.083440,0.500000
0,2,7,93.042572,-1.484830,1773.120728,8,1158.451782,534.981750,257,18,19,8,1075.822266,521.387939,311,20,20,0.063760,0.049208,1.000000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,-233.370422,226.251068,1224.934937,13,606.614258,955.990662,13,336.893616,922.140503,0.074456,0.041540,1.000000
1,175.632050,69.232109,1914.034668,12,1247.905518,619.343872,12,1206.238892,606.708740,0.005280,0.004349,1.000000
2,-189.217896,31.783920,1757.319702,11,793.560120,578.083923,11,722.017212,564.666626,0.085228,0.067390,1.000000
3,-38.239040,11.508102,2234.100342,10,999.802856,548.756348,10,1031.784912,534.976685,-0.175840,0.172601,0.500000
4,-29.094187,8.854773,1699.821899,10,999.802856,548.756348,9,898.059998,535.731934,0.088184,0.066270,0.500000
5,65.743324,8.714105,1737.471191,9,1125.095581,548.303406,10,1031.784912,534.976685,0.109938,0.083440,0.500000
6,52.889500,7.091114,1397.764282,9,1125.095581,548.303406,9,898.059998,535.731934,0.372187,0.228671,0.500000
7,93.042572,-1.484830,1773.120728,8,1158.451782,534.981750,8,1075.822266,521.387939,0.063760,0.049208,1.000000
8,77.124390,-4.639867,897.068054,7,1234.754028,524.446777,7,627.418945,514.275391,1.363253,0.541685,0.500000
9,161.244141,-10.215318,1875.509277,7,1234.754028,524.446777,6,1182.077148,510.337646,0.127390,0.103116,0.500000
10,-249.321976,-8.237879,1708.451660,6,706.648804,525.906677,7,627.418945,514.275391,0.078807,0.061104,0.500000
11,13681.344727,478.302338,-93729.484375,6,706.648804,525.906677,6,1182.077148,510.337646,-1.190841,49.702000,0.500000
12,210.283875,-21.107971,1957.918701,5,1283.511719,512.264832,5,1253.623901,497.621521,0.195603,0.164361,1.000000
13,-163.123749,-54.322056,1729.511597,4,823.951538,465.316895,4,741.372742,454.619812,0.079983,0.062080,1.000000
14,-515.109863,-147.875061,1935.804199,3,435.407074,363.632355,3,446.008118,361.480103,0.079771,0.071389,1.000000
15,-559.473328,-178.242523,1891.132446,2,368.729401,323.384644,2,377.323608,324.874298,0.044449,0.039072,1.000000
16,-473.780182,-192.643646,1933.129761,1,482.828064,310.806824,1,486.875885,310.412537,0.018632,0.016581,1.000000
17,-512.802124,-223.722931,1890.286743,0,424.047180,268.645782,0,424.938385,272.034485,0.047164,0.041152,1.000000
