# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,13,58.381168,-16.590137,1732.625000,5,1115.650879,515.051514,346,21,21,6,1020.853394,501.614655,364,22,21,0.076444,0.057909,0.500000
0,1,2,-39.012669,-2.921478,1705.356201,9,986.669861,532.968933,357,21,22,10,887.245300,520.118713,368,22,22,0.093403,0.070499,0.500000
0,2,5,-83.246704,-5.445447,1717.914917,8,928.362244,529.655579,348,21,21,9,835.817200,517.032959,354,22,21,0.079247,0.060562,0.250000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,175.680908,69.263947,1914.009155,11,1247.966797,619.378296,12,1206.300903,606.750366,0.014767,0.012167,1.000000
1,-189.166336,31.837770,1757.311523,10,793.625244,578.149414,11,722.081665,564.735962,0.094187,0.074473,1.000000
2,-39.012669,-2.921478,1705.356201,9,986.669861,532.968933,10,887.245300,520.118713,0.093403,0.070499,0.500000
3,-35.677124,-3.819714,1559.775391,9,986.669861,532.968933,9,835.817200,517.032959,-3.223616,2.230805,0.500000
4,-91.893692,-4.612592,1896.576416,8,928.362244,529.655579,10,887.245300,520.118713,3.404236,2.865274,0.250000
5,-83.246704,-5.445447,1717.914917,8,928.362244,529.655579,9,835.817200,517.032959,0.079247,0.060562,0.250000
6,-59.982841,-4.938471,1237.915405,8,928.362244,529.655579,8,627.474426,514.361816,-3.569992,1.985420,0.250000
7,-222.100143,-19.609161,4585.732422,8,928.362244,529.655579,7,1182.145386,510.388306,-4.974154,9.987593,0.250000
8,77.147598,-4.616529,897.062134,7,1234.814453,524.473999,8,627.474426,514.361816,1.426690,0.566884,0.500000
9,161.293777,-10.182190,1875.510498,7,1234.814453,524.473999,7,1182.145386,510.388306,0.153961,0.124623,0.500000
10,-408.201599,-11.061816,2797.979004,6,706.721802,525.997498,9,835.817200,517.032959,3.766587,4.736193,0.333333
11,-249.258209,-8.168506,1708.394897,6,706.721802,525.997498,8,627.474426,514.361816,0.081189,0.062947,0.333333
12,13681.855469,475.426666,-93752.562500,6,706.721802,525.997498,7,1182.145386,510.388306,-1.226933,51.243259,0.333333
13,58.381168,-16.590137,1732.625000,5,1115.650879,515.051514,6,1020.853394,501.614655,0.076444,0.057909,0.500000
14,99.899872,-30.147333,2964.364746,5,1115.650879,515.051514,5,1253.683716,497.654175,-2.672820,3.427099,0.500000
15,-163.071884,-54.262375,1729.487915,4,824.016357,465.388336,4,741.432373,454.697266,0.091679,0.071156,1.000000
16,-515.088074,-147.862793,1935.798706,3,435.429535,363.651581,3,446.032867,361.483551,0.068751,0.061531,1.000000
17,-559.428833,-178.229340,1891.074097,2,368.760193,323.382599,2,377.343323,324.888611,0.064669,0.056829,1.000000
18,-473.750031,-192.628891,1933.069214,1,482.844666,310.804749,1,486.883392,310.429352,0.041101,0.036531,1.000000
19,-512.764648,-223.710648,1890.250122,0,424.078644,268.653412,0,424.963562,272.039825,0.049357,0.043062,1.000000
