# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,1,-57.445778,34.599651,1633.175659,9,958.636841,585.149414,370,21,22,11,836.490234,571.839417,403,23,22,0.152967,0.110953,1.000000
0,1,5,43.282124,27.451864,1647.856079,7,1098.713867,574.838074,362,21,22,9,976.120667,561.682922,396,22,22,0.142778,0.103153,0.500000
0,2,6,77.376015,18.216192,1677.312134,6,1143.997803,561.624329,338,20,21,8,1030.618408,548.371155,376,22,22,0.121171,0.088703,1.000000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,177.147339,68.818298,1914.037598,10,1249.711914,618.851257,12,1208.143311,606.186035,0.007538,0.006208,1.000000
1,-57.445778,34.599651,1633.175659,9,958.636841,585.149414,11,836.490234,571.839417,0.152967,0.110953,1.000000
2,-188.093826,31.610727,1757.442627,8,795.025879,577.849121,10,723.479980,564.421570,0.102506,0.081045,0.500000
3,-359.909149,58.841839,3362.885498,8,795.025879,577.849121,9,976.120667,561.682922,-2.097223,3.135689,0.500000
4,30.029650,19.595985,1143.176880,7,1098.713867,574.838074,10,723.479980,564.421570,2.316107,1.174707,0.500000
5,43.282124,27.451864,1647.856079,7,1098.713867,574.838074,9,976.120667,561.682922,0.142778,0.103153,0.500000
6,77.376015,18.216192,1677.312134,6,1143.997803,561.624329,8,1030.618408,548.371155,0.121171,0.088703,1.000000
7,-248.208862,-8.423891,1708.641846,5,708.156189,525.646484,7,628.917053,514.008484,0.104125,0.080730,0.500000
8,13348.170898,483.095856,-91860.718750,5,708.156189,525.646484,6,1183.818115,509.850159,-1.380704,56.585670,0.500000
9,-162.002457,-54.483795,1729.723389,4,825.447815,465.091309,4,742.898560,454.387421,0.116722,0.090589,1.000000
10,-513.830566,-148.067627,1936.064331,3,436.959503,363.404999,3,447.503021,361.234741,0.111903,0.100133,1.000000
11,-558.245483,-178.442017,1891.482300,2,370.293060,323.152496,2,378.834686,324.630768,0.087129,0.076558,1.000000
12,-472.509369,-192.838486,1933.380737,1,484.367310,310.569244,1,488.368988,310.171326,0.072218,0.064160,1.000000
13,-511.533691,-223.907013,1890.544189,0,425.623932,268.426392,0,426.451904,271.795380,0.090417,0.078844,1.000000
