# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,4,77.990448,-5.432957,1752.401123,8,1140.290771,529.802307,327,20,21,8,1051.413574,516.308594,364,21,21,0.103443,0.079057,0.500000
0,1,3,-9.511456,20.245007,1706.601562,9,1026.119995,563.921448,342,21,22,9,925.607788,550.753967,377,22,22,0.102826,0.077384,1.000000
0,2,2,-55.142990,24.860918,1710.457764,10,965.328491,570.024048,335,21,21,10,868.664795,556.804260,371,22,22,0.076797,0.058240,1.000000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,175.675491,69.250565,1914.024292,12,1247.958740,619.362366,12,1206.296631,606.732849,0.013551,0.011165,1.000000
1,-189.175079,31.825411,1757.330933,11,793.616638,578.130188,11,722.079407,564.722534,0.099512,0.078684,1.000000
2,-55.142990,24.860918,1710.457764,10,965.328491,570.024048,10,868.664795,556.804260,0.076797,0.058240,1.000000
3,-9.511456,20.245007,1706.601562,9,1026.119995,563.921448,9,925.607788,550.753967,0.102826,0.077384,1.000000
4,77.990448,-5.432957,1752.401123,8,1140.290771,529.802307,8,1051.413574,516.308594,0.103443,0.079057,0.500000
5,43.633820,-3.896030,980.358704,8,1140.290771,529.802307,7,627.470093,514.345947,-3.826728,1.669037,0.500000
6,77.146812,-4.621789,897.059570,7,1234.812988,524.463196,7,627.470093,514.345947,1.421453,0.564801,0.500000
7,161.290558,-10.196881,1875.486938,7,1234.812988,524.463196,6,1182.137207,510.362640,0.139208,0.112680,0.500000
8,-1147.897217,-30.671154,7869.028809,6,706.709412,525.979004,8,1051.413574,516.308594,4.091982,14.333289,0.333333
9,-249.270828,-8.181697,1708.417358,6,706.709412,525.979004,7,627.470093,514.345947,0.083167,0.064482,0.333333
10,13674.428711,476.061371,-93697.914062,6,706.709412,525.979004,6,1182.137207,510.362640,-1.234281,51.524380,0.333333
11,210.325317,-21.093431,1957.927124,5,1283.559204,512.288940,5,1253.681396,497.628052,0.181018,0.152106,1.000000
12,-163.077820,-54.277718,1729.504761,4,824.010681,465.370270,4,741.432190,454.676849,0.088897,0.068997,1.000000
13,-515.078918,-147.863083,1935.773682,3,435.432343,363.643219,3,446.029755,361.486572,0.079756,0.071375,1.000000
14,-559.427429,-178.226807,1891.064331,2,368.758514,323.388947,2,377.339325,324.886383,0.056348,0.049521,1.000000
15,-473.769623,-192.634933,1933.112671,1,482.834229,310.799927,1,486.884491,310.430206,0.046528,0.041350,1.000000
16,-512.765869,-223.711426,1890.229980,0,424.070648,268.645447,0,424.951965,272.040588,0.057406,0.050077,1.000000
