# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,10,49.115471,-37.419754,1718.869263,5,1103.975464,487.256958,311,22,19,5,1004.888733,473.836212,337,22,20,0.054030,0.040651,1.000000
0,1,4,-41.638321,4.828816,1699.111938,9,982.955200,543.355408,322,22,19,9,881.703552,530.424438,339,22,19,0.093590,0.070412,1.000000
0,2,2,-85.868835,8.698470,1711.416138,10,924.451599,548.470276,312,21,19,10,830.122070,535.586914,325,22,19,0.078601,0.059868,0.500000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,175.684189,69.252853,1913.990234,12,1247.972778,619.369873,12,1206.301758,606.733826,0.006784,0.005588,1.000000
1,-189.160004,31.838877,1757.323120,11,793.635071,578.150696,11,722.094177,564.736938,0.093941,0.074279,1.000000
2,-85.868835,8.698470,1711.416138,10,924.451599,548.470276,10,830.122070,535.586914,0.078601,0.059868,0.500000
3,-94.783531,7.516056,1889.445923,10,924.451599,548.470276,9,881.703552,530.424438,-4.897472,4.108541,0.500000
4,-41.638321,4.828816,1699.111938,9,982.955200,543.355408,9,881.703552,530.424438,0.093590,0.070412,1.000000
5,77.149681,-4.618164,897.064453,8,1234.819214,524.466187,8,627.481506,514.361328,1.434008,0.569792,0.500000
6,161.296829,-10.188547,1875.500244,8,1234.819214,524.466187,7,1182.147339,510.380371,0.154005,0.124658,0.500000
7,-249.259338,-8.168967,1708.412354,7,706.723694,525.996887,8,627.481506,514.361328,0.081315,0.063046,0.500000
8,13679.250977,475.512970,-93734.992188,7,706.723694,525.996887,7,1182.147339,510.380371,-1.234269,51.544518,0.500000
9,210.333389,-21.088684,1957.897339,6,1283.572388,512.290833,6,1253.687134,497.636597,0.187677,0.157699,1.000000
10,49.115471,-37.419754,1718.869263,5,1103.975464,487.256958,5,1004.888733,473.836212,0.054030,0.040651,1.000000
11,-163.068054,-54.264759,1729.486084,4,824.021179,465.389404,4,741.436279,454.689941,0.083348,0.064690,1.000000
12,-515.092163,-147.869781,1935.800781,3,435.425385,363.638733,3,446.029877,361.480621,0.078003,0.069807,1.000000
13,-559.433472,-178.230545,1891.084229,2,368.758301,323.386200,2,377.343903,324.884674,0.057295,0.050353,1.000000
14,-473.755707,-192.637466,1933.078125,1,482.840637,310.794037,1,486.881989,310.422516,0.044435,0.039492,1.000000
15,-512.772217,-223.715134,1890.255859,0,424.071472,268.645325,0,424.958893,272.039093,0.056149,0.048981,1.000000
