# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,4,-24.940790,-1.292456,1703.108032,8,1005.438354,535.161560,319,19,21,8,904.485168,522.199219,357,21,21,0.060241,0.045334,1.000000
0,1,2,69.134659,7.838498,1741.597412,10,1129.329834,547.141479,303,19,20,10,1037.257446,533.771729,347,21,21,0.086715,0.065940,1.000000
0,2,3,96.168381,3.852004,1778.592773,9,1162.088623,541.829773,277,18,20,9,1081.130737,528.268860,322,20,20,0.061436,0.047541,1.000000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,175.634613,69.229820,1914.018311,12,1247.910400,619.337463,12,1206.239380,606.711121,0.014094,0.011613,1.000000
1,-189.215179,31.786598,1757.331665,11,793.565308,578.083252,11,722.025574,564.673462,0.092691,0.073291,1.000000
2,69.134659,7.838498,1741.597412,10,1129.329834,547.141479,10,1037.257446,533.771729,0.086715,0.065940,1.000000
3,96.168381,3.852004,1778.592773,9,1162.088623,541.829773,9,1081.130737,528.268860,0.061436,0.047541,1.000000
4,-24.940790,-1.292456,1703.108032,8,1005.438354,535.161560,8,904.485168,522.199219,0.060241,0.045334,1.000000
5,77.126747,-4.637692,897.068359,7,1234.759888,524.452576,7,627.424744,514.280640,1.362781,0.541497,0.500000
6,161.246918,-10.210513,1875.484863,7,1234.759888,524.452576,6,1182.076416,510.343353,0.127209,0.102968,0.500000
7,-249.310028,-8.231027,1708.433960,6,706.661194,525.919250,7,627.424744,514.280640,0.071828,0.055691,0.500000
8,13696.009766,478.453705,-93833.218750,6,706.661194,525.919250,6,1182.076416,510.343353,-1.197700,50.048512,0.500000
9,210.284363,-21.095848,1957.921143,5,1283.511963,512.286255,5,1253.624878,497.628571,0.180800,0.151923,1.000000
10,-163.116241,-54.320148,1729.508423,4,823.960999,465.315887,4,741.380615,454.625336,0.086595,0.067211,1.000000
11,-515.103943,-147.874146,1935.806641,3,435.414703,363.634705,3,446.015320,361.480164,0.077729,0.069563,1.000000
12,-559.468506,-178.241699,1891.138550,2,368.737183,323.382416,2,377.332001,324.879333,0.051819,0.045545,1.000000
13,-473.778778,-192.645905,1933.132446,1,482.830414,310.796295,1,486.878937,310.418060,0.034314,0.030506,1.000000
14,-512.806946,-223.721832,1890.320435,0,424.052185,268.647766,0,424.951172,272.043762,0.054906,0.047900,1.000000
