# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,15,61.809555,-38.635674,1752.143066,5,1119.253540,486.596008,331,20,21,5,1030.471436,473.027130,366,21,22,0.100217,0.076712,1.000000
0,1,6,-21.969141,-5.442192,1704.251953,9,1009.436279,529.590210,350,21,21,9,908.677307,516.692017,382,22,22,0.100191,0.075418,0.333333
0,2,5,-66.888794,4.185635,1707.334839,10,949.512390,542.477478,343,21,21,10,852.523743,529.613098,374,22,22,0.068380,0.051844,1.000000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,-288.464783,206.682983,1171.037476,15,480.671021,938.328979,13,197.859451,898.337830,-2.710306,1.465232,1.000000
1,-286.573120,205.035217,1168.187622,14,482.994019,933.956177,13,197.859451,898.337830,1.391845,0.750682,1.000000
2,-216.160629,209.050293,1243.507568,13,644.166687,918.661743,14,379.741241,888.054321,0.016366,0.009272,1.000000
3,175.652618,69.237907,1914.019531,12,1247.931885,619.346191,12,1206.264771,606.720398,0.016018,0.013198,1.000000
4,-189.190369,31.797260,1757.340698,11,793.598450,578.095581,11,722.062134,564.686401,0.095340,0.075386,1.000000
5,-66.888794,4.185635,1707.334839,10,949.512390,542.477478,10,852.523743,529.613098,0.068380,0.051844,1.000000
6,-21.969141,-5.442192,1704.251953,9,1009.436279,529.590210,9,908.677307,516.692017,0.100191,0.075418,0.333333
7,-14.496345,-4.524395,1124.818604,9,1009.436279,529.590210,8,627.445007,514.302063,-3.605584,1.815245,0.333333
8,-42.699097,-14.274532,3317.034424,9,1009.436279,529.590210,7,1182.091187,510.348083,-4.989383,7.218657,0.333333
9,77.130882,-4.631557,897.076172,8,1234.768799,524.460327,8,627.445007,514.302063,1.378418,0.547714,0.500000
10,161.254898,-10.204748,1875.493652,8,1234.768799,524.460327,7,1182.091187,510.348083,0.125712,0.101757,0.500000
11,-523.118530,-14.227098,3585.242920,7,706.676086,525.936340,9,908.677307,516.692017,3.833637,6.156077,0.333333
12,-249.300247,-8.215634,1708.445190,7,706.676086,525.936340,8,627.445007,514.302063,0.078648,0.060979,0.333333
13,13696.662109,478.011993,-93841.617188,7,706.676086,525.936340,7,1182.091187,510.348083,-1.208246,50.500118,0.333333
14,210.315353,-21.090578,1957.933960,6,1283.546631,512.288757,6,1253.666870,497.636993,0.188497,0.158391,1.000000
15,61.809555,-38.635674,1752.143066,5,1119.253540,486.596008,5,1030.471436,473.027130,0.100217,0.076712,1.000000
16,-163.114471,-54.312576,1729.553711,4,823.968750,465.328094,4,741.404968,454.634521,0.085745,0.066553,1.000000
17,-515.094238,-147.869156,1935.800659,3,435.423553,363.641785,3,446.024902,361.481262,0.073966,0.066196,1.000000
18,-559.448181,-178.238037,1891.127197,2,368.756653,323.384247,2,377.349457,324.880798,0.053652,0.047155,1.000000
19,-473.785706,-192.640335,1933.175293,1,482.833923,310.799408,1,486.895721,310.434570,0.049956,0.044396,1.000000
20,-512.760742,-223.708801,1890.235596,0,424.079163,268.652679,0,424.957275,272.043121,0.051558,0.044980,1.000000
