# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,5,-41.337837,5.967324,1648.063110,8,981.639160,545.113342,358,21,22,9,863.371704,532.239563,392,23,22,0.129535,0.094612,0.333333
0,1,2,58.270248,8.206273,1670.197144,9,1118.372192,548.054688,343,21,22,10,1002.986816,534.825439,386,22,22,0.142858,0.104396,0.500000
0,2,7,90.766136,2.219419,1702.194702,7,1160.389404,539.833618,322,20,21,8,1055.107666,526.392517,367,22,21,0.124269,0.092150,1.000000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,177.149979,68.809868,1914.072266,11,1249.711182,618.833801,12,1208.151855,606.180298,0.019593,0.016142,1.000000
1,-188.095718,31.609129,1757.460571,10,795.025940,577.843445,11,723.485352,564.422241,0.108685,0.085932,1.000000
2,58.270248,8.206273,1670.197144,9,1118.372192,548.054688,10,1002.986816,534.825439,0.142858,0.104396,0.500000
3,46.814205,5.676408,1341.767700,9,1118.372192,548.054688,9,863.371704,532.239563,-2.958891,1.748467,0.500000
4,-54.593994,9.378723,2177.085449,8,981.639160,545.113342,10,1002.986816,534.825439,3.251477,3.116897,0.333333
5,-41.337837,5.967324,1648.063110,8,981.639160,545.113342,9,863.371704,532.239563,0.129535,0.094612,0.333333
6,-61.931278,6.171860,2470.347900,8,981.639160,545.113342,8,1055.107666,526.392517,-4.979981,5.404117,0.333333
7,90.766136,2.219419,1702.194702,7,1160.389404,539.833618,8,1055.107666,526.392517,0.124269,0.092150,1.000000
8,77.768440,-4.778790,896.997009,6,1236.408203,523.970337,7,628.924622,514.005310,1.605897,0.637937,0.500000
9,162.605637,-10.590421,1875.536011,6,1236.408203,523.970337,6,1183.828003,509.855591,0.169332,0.137042,0.500000
10,-248.206665,-8.426817,1708.651855,5,708.161072,525.642090,7,628.924622,514.005310,0.105222,0.081581,0.500000
11,13345.001953,482.967377,-91840.656250,5,708.161072,525.642090,6,1183.828003,509.855591,-1.370831,56.161037,0.500000
12,-161.997086,-54.488586,1729.717896,4,825.454224,465.083893,4,742.902832,454.381866,0.118449,0.091929,1.000000
13,-513.862854,-148.074554,1936.130005,3,436.942261,363.406891,3,447.503021,361.228912,0.104164,0.093212,1.000000
14,-558.237000,-178.445618,1891.466309,2,370.297577,323.147034,2,378.834686,324.624298,0.085808,0.075398,1.000000
15,-472.497528,-192.834351,1933.360474,1,484.375336,310.571136,1,488.371338,310.174103,0.073317,0.065135,1.000000
16,-511.531281,-223.912964,1890.537720,0,425.624939,268.430756,0,426.450531,271.776031,0.066743,0.058213,1.000000
