# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,12,66.300293,-17.766682,1731.606812,5,1126.120850,513.491882,323,21,19,6,1030.801758,499.989777,349,22,20,0.072834,0.055090,0.500000
0,1,5,-27.336714,15.588255,1708.531128,9,1002.346985,557.670715,334,21,20,9,903.368347,544.579102,352,22,21,0.111808,0.084420,0.500000
0,2,2,-71.558311,18.049454,1721.006348,10,944.038330,560.782898,323,21,20,10,851.757446,547.705994,342,22,20,0.101584,0.077655,0.500000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,175.685944,69.252945,1913.978394,12,1247.976196,619.366882,12,1206.302002,606.738098,0.014125,0.011637,1.000000
1,-189.163132,31.839321,1757.328979,11,793.631836,578.152466,11,722.092957,564.736145,0.091396,0.072267,1.000000
2,-71.558311,18.049454,1721.006348,10,944.038330,560.782898,10,851.757446,547.705994,0.101584,0.077655,0.500000
3,-79.024345,18.682337,1900.690186,10,944.038330,560.782898,9,903.368347,544.579102,-2.870080,2.417307,0.500000
4,-24.988689,15.279269,1562.219482,9,1002.346985,557.670715,10,851.757446,547.705994,3.076272,2.129011,0.500000
5,-27.336714,15.588255,1708.531128,9,1002.346985,557.670715,9,903.368347,544.579102,0.111808,0.084420,0.500000
6,77.151016,-4.614655,897.066895,8,1234.822144,524.488464,8,627.486877,514.356934,1.407491,0.559257,0.500000
7,161.299942,-10.179949,1875.508911,8,1234.822144,524.488464,7,1182.152588,510.379028,0.129961,0.105196,0.500000
8,-249.252823,-8.173800,1708.407227,7,706.731384,525.988525,8,627.486877,514.356934,0.085047,0.065939,0.500000
9,13684.262695,475.900299,-93771.750000,7,706.731384,525.988525,7,1182.152588,510.379028,-1.227268,51.268082,0.500000
10,145.476288,-14.243275,1354.164673,6,1283.573364,512.290710,6,1030.801758,499.989777,1.352787,0.794325,0.500000
11,210.336578,-21.089108,1957.919067,6,1283.573364,512.290710,5,1253.693726,497.636292,0.187552,0.157595,0.500000
12,66.300293,-17.766682,1731.606812,5,1126.120850,513.491882,6,1030.801758,499.989777,0.072834,0.055090,0.500000
13,109.989975,-30.205872,2872.606445,5,1126.120850,513.491882,5,1253.693726,497.636292,-1.105658,1.373085,0.500000
14,-163.069260,-54.271530,1729.511719,4,824.022766,465.379395,4,741.445618,454.684265,0.087548,0.067950,1.000000
15,-515.072998,-147.870239,1935.771118,3,435.438446,363.639130,3,446.034302,361.474030,0.071105,0.063635,1.000000
16,-559.429993,-178.238205,1891.085693,2,368.762848,323.368256,2,377.348602,324.884491,0.074227,0.065224,1.000000
17,-473.747528,-192.639008,1933.085205,1,482.852173,310.792023,1,486.893860,310.422180,0.046287,0.041136,1.000000
18,-512.768799,-223.722656,1890.271729,0,424.080750,268.642242,0,424.970581,272.028809,0.049042,0.042788,1.000000
