# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,17,47.007381,-21.663021,1726.109131,6,1100.919312,508.288849,364,22,21,5,1004.310913,494.889282,366,21,22,0.033069,0.024994,0.250000
0,1,10,-54.529827,-18.529030,1716.611084,7,966.406250,512.283630,363,21,21,8,871.455750,499.683075,363,21,22,0.054104,0.041173,0.250000
0,2,20,-95.288475,-21.716522,1737.710571,5,913.832336,508.404205,353,22,21,6,828.203247,496.118469,341,21,21,0.055557,0.042989,0.250000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,175.695297,69.253769,1914.002319,12,1247.984619,619.362793,12,1206.317139,606.742188,0.022303,0.018378,1.000000
1,-189.151474,31.835049,1757.300537,11,793.642944,578.147949,11,722.094727,564.731018,0.090618,0.071650,1.000000
2,77.157906,-4.618546,897.062805,10,1234.840454,524.471985,10,627.499207,514.353516,1.420507,0.564426,0.500000
3,161.312592,-10.189001,1875.480103,10,1234.840454,524.471985,9,1182.163086,510.373016,0.140774,0.113947,0.500000
4,-249.253052,-8.175607,1708.433228,9,706.736084,525.987488,10,627.499207,514.353516,0.082720,0.064136,0.500000
5,13674.732422,475.719818,-93707.617188,9,706.736084,525.987488,9,1182.163086,510.373016,-1.232202,51.441566,0.500000
6,118.821556,-11.915327,1106.006348,8,1283.583252,512.290710,8,871.455750,499.683075,0.174561,0.084340,0.250000
7,210.344437,-21.087410,1957.912964,8,1283.583252,512.290710,7,1253.702271,497.640106,0.191381,0.160811,0.250000
8,113.138504,-12.222357,1053.063721,8,1283.583252,512.290710,6,828.203247,496.118469,-3.632490,1.674401,0.250000
9,140.290207,-15.220262,1305.768066,8,1283.583252,512.290710,5,1004.310913,494.889282,-3.891470,2.206015,0.250000
10,-54.529827,-18.529030,1716.611084,7,966.406250,512.283630,8,871.455750,499.683075,0.054104,0.041173,0.250000
11,-173.281693,-58.864201,5454.946777,7,966.406250,512.283630,7,1253.702271,497.640106,0.068768,0.163376,0.250000
12,-50.519875,-18.514187,1590.639404,7,966.406250,512.283630,6,828.203247,496.118469,-3.752703,2.651531,0.250000
13,-71.818619,-26.436272,2261.463135,7,966.406250,512.283630,5,1004.310913,494.889282,-4.012677,3.997983,0.250000
14,37.888798,-16.219225,1391.041016,6,1100.919312,508.288849,8,871.455750,499.683075,4.074839,2.497233,0.250000
15,84.569016,-36.183762,3104.088379,6,1100.919312,508.288849,7,1253.702271,497.640106,4.161448,5.591331,0.250000
16,35.613338,-16.346619,1307.721436,6,1100.919312,508.288849,6,828.203247,496.118469,0.259885,0.150030,0.250000
17,47.007381,-21.663021,1726.109131,6,1100.919312,508.288849,5,1004.310913,494.889282,0.033069,0.024994,0.250000
18,-103.591583,-22.010380,1889.362061,5,913.832336,508.404205,8,871.455750,499.683075,3.870096,3.249296,0.250000
19,-424.258484,-90.154251,7740.796387,5,913.832336,508.404205,7,1253.702271,497.640106,3.953041,13.365050,0.250000
20,-95.288475,-21.716522,1737.710571,5,913.832336,508.404205,6,828.203247,496.118469,0.055557,0.042989,0.250000
21,-141.141068,-32.296604,2573.893311,5,913.832336,508.404205,5,1004.310913,494.889282,-0.172948,0.196580,0.250000
22,-163.057053,-54.268185,1729.499268,4,824.037292,465.384369,4,741.455261,454.686890,0.085382,0.066270,1.000000
23,-515.066650,-147.868637,1935.793213,3,435.452698,363.644745,3,446.051819,361.475616,0.067659,0.060553,1.000000
24,-559.416626,-178.231216,1891.084473,2,368.778381,323.383850,2,377.361389,324.884888,0.060177,0.052885,1.000000
25,-473.739166,-192.647308,1933.098877,1,482.865784,310.779388,1,486.909241,310.418304,0.054827,0.048719,1.000000
26,-512.762451,-223.722198,1890.284302,0,424.092285,268.638519,0,424.984070,272.036346,0.060510,0.052783,1.000000
