# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,10,68.245476,-18.118155,1744.018311,5,1128.041992,513.194397,334,22,20,6,1036.646118,499.668274,352,22,21,0.082038,0.062474,0.500000
0,1,5,-27.157700,10.410903,1721.705566,8,1002.863098,550.664673,343,22,21,9,908.070068,537.593079,365,22,21,0.091657,0.069724,0.500000
0,2,2,-70.894447,13.068633,1735.765991,9,945.715454,554.049500,332,21,20,10,857.955811,541.019043,345,22,21,0.077450,0.059692,0.500000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,175.655106,69.243851,1914.041382,11,1247.932617,619.354797,12,1206.274780,606.722717,0.011189,0.009219,1.000000
1,-189.208542,31.799969,1757.312744,10,793.570801,578.103088,11,722.031494,564.685547,0.088892,0.070287,1.000000
2,-70.894447,13.068633,1735.765991,9,945.715454,554.049500,10,857.955811,541.019043,0.077450,0.059692,0.500000
3,-78.115021,13.020625,1912.720825,9,945.715454,554.049500,9,908.070068,537.593079,-3.180287,2.694789,0.500000
4,-24.870964,10.672534,1577.240112,8,1002.863098,550.664673,10,857.955811,541.019043,3.341724,2.334274,0.500000
5,-27.157700,10.410903,1721.705566,8,1002.863098,550.664673,9,908.070068,537.593079,0.091657,0.069724,0.500000
6,77.136375,-4.631538,897.050171,7,1234.788696,524.467468,8,627.436279,514.292725,1.363710,0.541853,0.500000
7,161.269699,-10.196710,1875.477661,7,1234.788696,524.467468,7,1182.110107,510.358765,0.130864,0.105926,0.500000
8,-249.298111,-8.222846,1708.416016,6,706.672913,525.924622,8,627.436279,514.292725,0.082281,0.063796,0.500000
9,13680.115234,477.418671,-93728.304688,6,706.672913,525.924622,7,1182.110107,510.358765,-1.184272,49.423119,0.500000
10,68.245476,-18.118155,1744.018311,5,1128.041992,513.194397,6,1036.646118,499.668274,0.082038,0.062474,0.500000
11,111.762474,-30.223078,2856.058105,5,1128.041992,513.194397,5,1253.658325,497.627991,-0.811674,1.002096,0.500000
12,-163.091599,-54.307457,1729.464355,4,823.987549,465.326691,4,741.398193,454.639984,0.094242,0.073144,1.000000
13,-515.094543,-147.870956,1935.807617,3,435.424774,363.642517,3,446.030762,361.475616,0.069357,0.062073,1.000000
14,-559.421509,-178.226089,1891.034546,2,368.755005,323.383514,2,377.329254,324.886963,0.061865,0.054365,1.000000
15,-473.762115,-192.636398,1933.094238,1,482.837769,310.800659,1,486.883087,310.422180,0.037747,0.033554,1.000000
16,-512.765137,-223.710602,1890.231201,0,424.071930,268.650757,0,424.953125,272.037720,0.049482,0.043170,1.000000
