# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,5,-24.826035,10.480480,1698.402954,8,1005.499817,550.949402,314,19,20,9,903.063354,537.896240,351,22,21,0.087537,0.065696,0.500000
0,1,2,70.655952,12.017710,1734.442383,9,1131.702148,552.677673,293,19,20,10,1037.329956,539.336060,336,21,20,0.086677,0.065632,0.500000
0,2,6,98.764160,2.313369,1769.476807,7,1166.066162,539.871033,264,18,19,8,1082.263794,526.296814,312,20,20,0.064901,0.049953,1.000000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,175.639130,69.223076,1914.024292,11,1247.915039,619.328064,12,1206.245728,606.703857,0.016383,0.013499,1.000000
1,-189.211487,31.784679,1757.334961,10,793.570557,578.081665,11,722.031433,564.670044,0.090854,0.071839,1.000000
2,70.655952,12.017710,1734.442383,9,1131.702148,552.677673,10,1037.329956,539.336060,0.086677,0.065632,0.500000
3,56.825958,9.081166,1394.937134,9,1131.702148,552.677673,9,903.063354,537.896240,-1.820268,1.115505,0.500000
4,-32.646801,14.725460,2233.840088,8,1005.499817,550.949402,10,1037.329956,539.336060,2.006451,1.968235,0.500000
5,-24.826035,10.480480,1698.402954,8,1005.499817,550.949402,9,903.063354,537.896240,0.087537,0.065696,0.500000
6,98.764160,2.313369,1769.476807,7,1166.066162,539.871033,8,1082.263794,526.296814,0.064901,0.049953,1.000000
7,77.130089,-4.641613,897.064270,6,1234.769287,524.429077,7,627.428833,514.284058,1.389537,0.552125,0.500000
8,161.254135,-10.224794,1875.479248,6,1234.769287,524.429077,6,1182.084229,510.331848,0.139663,0.113049,0.500000
9,-249.308289,-8.232505,1708.437988,5,706.664307,525.911804,7,627.428833,514.284058,0.082512,0.063975,0.500000
10,13688.196289,478.575745,-93780.429688,5,706.664307,525.911804,6,1182.084229,510.331848,-1.201740,50.191090,0.500000
11,-163.111755,-54.326771,1729.519287,4,823.968262,465.313171,4,741.390625,454.611725,0.075682,0.058742,1.000000
12,-515.107056,-147.874084,1935.826782,3,435.417267,363.636902,3,446.022217,361.481537,0.077130,0.069027,1.000000
13,-559.469055,-178.244202,1891.157959,2,368.743225,323.373413,2,377.342285,324.886047,0.067325,0.059164,1.000000
14,-473.773560,-192.644073,1933.114624,1,482.831329,310.790863,1,486.875793,310.423370,0.044794,0.039811,1.000000
15,-512.803833,-223.724930,1890.328125,0,424.058380,268.645538,0,424.958435,272.040680,0.054128,0.047222,1.000000
