# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,5,-24.656019,11.430579,1701.327759,8,1005.784912,552.200806,306,20,20,9,904.297607,539.129578,345,21,20,0.083179,0.062528,0.500000
0,1,2,70.328758,11.754439,1738.697144,9,1131.045898,552.281555,288,18,20,10,1038.041870,538.959167,330,20,20,0.111310,0.084492,0.500000
0,2,6,97.813141,1.737111,1774.184937,7,1164.507202,539.119263,257,18,19,8,1082.167358,525.544495,308,20,19,0.071676,0.055319,1.000000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,175.645538,69.226120,1914.013184,11,1247.923950,619.334229,12,1206.251831,606.705933,0.012138,0.010000,1.000000
1,-189.213593,31.783873,1757.353271,10,793.570374,578.083374,11,722.036682,564.665466,0.084597,0.066892,1.000000
2,70.328758,11.754439,1738.697144,9,1131.045898,552.281555,10,1038.041870,538.959167,0.111310,0.084492,0.500000
3,56.578815,9.365283,1398.768921,9,1131.045898,552.281555,9,904.297607,539.129578,-0.185807,0.114177,0.500000
4,-32.406536,15.170348,2236.158203,8,1005.784912,552.200806,10,1038.041870,538.959167,0.381977,0.375068,0.500000
5,-24.656019,11.430579,1701.327759,8,1005.784912,552.200806,9,904.297607,539.129578,0.083179,0.062528,0.500000
6,97.813141,1.737111,1774.184937,7,1164.507202,539.119263,8,1082.167358,525.544495,0.071676,0.055319,1.000000
7,77.130547,-4.640938,897.070496,6,1234.769043,524.441223,7,627.435730,514.275513,1.368943,0.543946,0.500000
8,161.254181,-10.218306,1875.481445,6,1234.769043,524.441223,6,1182.084595,510.335510,0.130939,0.105987,0.500000
9,-249.301102,-8.235641,1708.434326,5,706.673157,525.912231,7,627.435730,514.275513,0.073605,0.057069,0.500000
10,13699.885742,478.913361,-93863.117188,5,706.673157,525.912231,6,1182.084595,510.335510,-1.198469,50.097260,0.500000
11,-163.116211,-54.325665,1729.553101,4,823.966614,465.312347,4,741.399536,454.618042,0.082919,0.064360,1.000000
12,-515.096985,-147.874283,1935.819458,3,435.426727,363.634888,3,446.028839,361.481567,0.079193,0.070873,1.000000
13,-559.459412,-178.240479,1891.134888,2,368.746735,323.383240,2,377.339386,324.880280,0.052196,0.045877,1.000000
14,-473.778137,-192.646240,1933.145752,1,482.834930,310.794128,1,486.886200,310.422150,0.040651,0.036133,1.000000
15,-512.794617,-223.726120,1890.322510,0,424.067596,268.646088,0,424.964905,272.035706,0.048771,0.042553,1.000000
