# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,6,-41.626656,-1.513223,1648.167847,6,981.243408,534.777649,388,22,22,8,862.992065,521.991333,427,24,24,0.101233,0.073948,1.000000
0,1,5,57.517906,21.391397,1655.679443,7,1118.032715,566.321594,381,22,22,9,997.682129,553.128479,430,23,24,0.122034,0.088421,1.000000
0,2,1,92.915451,30.634237,1683.648682,9,1164.633423,578.352234,358,21,21,11,1053.184204,565.172974,399,23,23,0.106028,0.077747,0.500000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,177.151443,68.818268,1914.094727,10,1249.710327,618.839844,12,1208.154419,606.193298,0.025509,0.021018,1.000000
1,92.915451,30.634237,1683.648682,9,1164.633423,578.352234,11,1053.184204,565.172974,0.106028,0.077747,0.500000
2,58.641228,18.995333,1062.606445,9,1164.633423,578.352234,10,723.484741,564.426208,-1.337696,0.628720,0.500000
3,-495.604828,84.802895,4630.930664,8,795.034119,577.850281,11,1053.184204,565.172974,1.571130,3.223260,0.500000
4,-188.087463,31.612570,1757.441162,8,795.034119,577.850281,10,723.484741,564.426208,0.104963,0.082988,0.500000
5,57.517906,21.391397,1655.679443,7,1118.032715,566.321594,9,997.682129,553.128479,0.122034,0.088421,1.000000
6,-41.626656,-1.513223,1648.167847,6,981.243408,534.777649,8,862.992065,521.991333,0.101233,0.073948,1.000000
7,-248.202057,-8.421538,1708.652344,5,708.167542,525.649780,7,628.928223,514.012573,0.104014,0.080644,0.500000
8,13344.617188,482.702454,-91839.640625,5,708.167542,525.649780,6,1183.830566,509.861664,-1.373265,56.261993,0.500000
9,-161.995682,-54.484825,1729.730347,4,825.457764,465.085449,4,742.907471,454.392151,0.126258,0.097989,1.000000
10,-513.817749,-148.071701,1936.036499,3,436.966339,363.401276,3,447.499786,361.225922,0.105485,0.094389,1.000000
11,-558.220276,-178.452362,1891.442383,2,370.309723,323.141785,2,378.836548,324.610260,0.075684,0.066505,1.000000
12,-472.491577,-192.838501,1933.341064,1,484.377258,310.565887,1,488.365814,310.167053,0.070079,0.062259,1.000000
13,-511.505066,-223.906845,1890.493408,0,425.642334,268.425476,0,426.452698,271.784271,0.079205,0.069072,1.000000
