# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,9,49.298527,-42.855061,1724.653198,5,1103.998413,480.226166,316,20,20,5,1006.758850,466.803894,346,22,20,0.078091,0.058941,1.000000
0,1,3,-35.786358,6.894488,1698.211548,9,990.781494,546.128296,330,21,20,9,888.897278,533.160339,352,22,21,0.102116,0.076732,1.000000
0,2,2,-79.804703,15.963148,1708.093140,10,932.319519,558.183044,319,21,20,10,836.534058,545.158752,341,21,20,0.091770,0.069714,1.000000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,175.694595,69.251053,1914.005859,12,1247.983398,619.367615,12,1206.316772,606.730347,0.005590,0.004604,1.000000
1,-189.148346,31.833582,1757.311523,11,793.648499,578.143188,11,722.103149,564.731506,0.095772,0.075726,1.000000
2,-79.804703,15.963148,1708.093140,10,932.319519,558.183044,10,836.534058,545.158752,0.091770,0.069714,1.000000
3,-35.786358,6.894488,1698.211548,9,990.781494,546.128296,9,888.897278,533.160339,0.102116,0.076732,1.000000
4,77.156464,-4.618515,897.065735,8,1234.836182,524.460876,8,627.498718,514.364746,1.442768,0.573273,0.500000
5,161.309143,-10.194687,1875.481567,8,1234.836182,524.460876,7,1182.159180,510.370300,0.149355,0.120892,0.500000
6,-249.246887,-8.168882,1708.416748,7,706.741089,525.993530,8,627.498718,514.364746,0.088064,0.068278,0.500000
7,13683.430664,475.958954,-93768.312500,7,706.741089,525.993530,7,1182.159180,510.370300,-1.240984,51.847912,0.500000
8,210.341980,-21.090204,1957.902100,6,1283.581665,512.298706,6,1253.697876,497.625061,0.168159,0.141298,1.000000
9,49.298527,-42.855061,1724.653198,5,1103.998413,480.226166,5,1006.758850,466.803894,0.078091,0.058941,1.000000
10,-163.054245,-54.269428,1729.486694,4,824.039429,465.379211,4,741.453430,454.687744,0.091280,0.070846,1.000000
11,-515.077209,-147.867996,1935.784790,3,435.437775,363.641052,3,446.036957,361.479492,0.074819,0.066959,1.000000
12,-559.424500,-178.229126,1891.090332,2,368.771057,323.388519,2,377.356415,324.886597,0.057316,0.050372,1.000000
13,-473.749359,-192.637634,1933.112793,1,482.857910,310.796661,1,486.905396,310.426697,0.046657,0.041465,1.000000
14,-512.775635,-223.718369,1890.279297,0,424.074951,268.642273,0,424.967773,272.040710,0.060902,0.053124,1.000000
