# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,6,51.354172,-31.523800,1743.672729,7,1105.976318,495.669861,320,20,20,7,1014.812500,482.207306,347,22,20,0.059705,0.045547,0.500000
0,1,9,-40.835323,-32.077843,1699.875000,6,984.059509,493.859955,339,22,20,6,882.831482,481.387817,358,22,21,0.068232,0.051344,0.500000
0,2,10,-85.176384,-43.952152,1703.516846,5,924.854736,478.071930,332,21,20,5,827.725586,466.253387,351,22,21,0.062682,0.047514,1.000000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,175.641754,69.246841,1914.029785,11,1247.917847,619.365234,12,1206.253418,606.721680,-0.001985,0.001640,1.000000
1,-189.209595,31.783249,1757.300415,10,793.567932,578.077087,11,722.021973,564.670837,0.097839,0.077361,1.000000
2,77.129135,-4.637399,897.054993,9,1234.769043,524.457336,10,627.420715,514.275269,1.354386,0.538153,0.500000
3,161.253693,-10.202734,1875.477661,9,1234.769043,524.457336,9,1182.086914,510.355896,0.136556,0.110534,0.500000
4,-249.304474,-8.236796,1708.405884,8,706.662842,525.907288,10,627.420715,514.275269,0.079744,0.061828,0.500000
5,13697.049805,478.449036,-93841.781250,8,706.662842,525.907288,9,1182.086914,510.355896,-1.171614,48.947651,0.500000
6,51.354172,-31.523800,1743.672729,7,1105.976318,495.669861,7,1014.812500,482.207306,0.059705,0.045547,0.500000
7,41.372734,-25.905695,1404.696655,7,1105.976318,495.669861,6,882.831482,481.387817,-1.590834,0.983612,0.500000
8,-53.485901,-41.204250,2226.604492,6,984.059509,493.859955,7,1014.812500,482.207306,1.729014,1.693674,0.500000
9,-40.835323,-32.077843,1699.875000,6,984.059509,493.859955,6,882.831482,481.387817,0.068232,0.051344,0.500000
10,-85.176384,-43.952152,1703.516846,5,924.854736,478.071930,5,827.725586,466.253387,0.062682,0.047514,1.000000
11,-163.107773,-54.324062,1729.513428,4,823.972534,465.312592,4,741.396057,454.616882,0.083166,0.064551,1.000000
12,-515.086731,-147.868378,1935.757202,3,435.418854,363.639709,3,446.010620,361.477814,0.072238,0.064649,1.000000
13,-559.473022,-178.242188,1891.155884,2,368.737213,323.380585,2,377.339630,324.881348,0.057408,0.050454,1.000000
14,-473.785583,-192.650146,1933.136475,1,482.823090,310.789703,1,486.876770,310.413757,0.037868,0.033661,1.000000
15,-512.805908,-223.722824,1890.329468,0,424.055817,268.650757,0,424.959625,272.038666,0.048778,0.042559,1.000000
