# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,6,57.602985,-38.421314,1724.528076,7,1114.980957,486.077637,356,22,22,7,1017.491028,472.592743,382,23,22,0.092616,0.069832,1.000000
0,1,7,-37.137703,-44.240440,1687.072510,6,988.642090,477.073914,379,22,22,6,882.947327,464.800781,395,22,22,0.112567,0.084033,1.000000
0,2,8,-81.719757,-51.621151,1696.020264,5,928.997559,467.497314,365,22,21,5,829.181641,455.831726,383,22,22,0.075887,0.057248,0.500000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,175.652222,69.210312,1914.047729,11,1247.928345,619.319092,12,1206.268677,606.678589,0.001838,0.001512,1.000000
1,-189.190353,31.791071,1757.367554,10,793.602173,578.086182,11,722.073547,564.678650,0.096733,0.076489,1.000000
2,77.134827,-4.642460,897.086243,9,1234.776611,524.404297,10,627.463989,514.302856,1.434852,0.570144,0.500000
3,161.263092,-10.248215,1875.514893,9,1234.776611,524.404297,9,1182.104736,510.297913,0.132572,0.107311,0.500000
4,-249.293594,-8.215671,1708.467773,8,706.689270,525.935608,10,627.463989,514.302856,0.080273,0.062240,0.500000
5,13679.097656,478.463074,-93723.257812,8,706.689270,525.935608,9,1182.104736,510.297913,-1.257636,52.529331,0.500000
6,57.602985,-38.421314,1724.528076,7,1114.980957,486.077637,7,1017.491028,472.592743,0.092616,0.069832,1.000000
7,-37.137703,-44.240440,1687.072510,6,988.642090,477.073914,6,882.947327,464.800781,0.112567,0.084033,1.000000
8,-81.719757,-51.621151,1696.020264,5,928.997559,467.497314,5,829.181641,455.831726,0.075887,0.057248,0.500000
9,-70.433037,-45.117458,1461.821777,5,928.997559,467.497314,4,741.409790,454.623199,-1.836855,1.199137,0.500000
10,-195.140152,-64.101707,2069.201660,4,823.971008,465.314087,5,829.181641,455.831726,2.008860,1.857595,0.500000
11,-163.113571,-54.322544,1729.562500,4,823.971008,465.314087,4,741.409790,454.623199,0.088141,0.068413,0.500000
12,-515.093140,-147.875687,1935.818237,3,435.430237,363.634033,3,446.034882,361.476898,0.077103,0.069003,1.000000
13,-559.454895,-178.251373,1891.144653,2,368.754669,323.360382,2,377.352386,324.876892,0.072346,0.063574,1.000000
14,-473.758514,-192.645615,1933.106079,1,482.845886,310.787903,1,486.889893,310.418304,0.044540,0.039585,1.000000
15,-512.764221,-223.723831,1890.267578,0,424.085388,268.634827,0,424.970703,272.034241,0.059913,0.052262,1.000000
