# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,6,-24.207417,-2.363915,1666.368164,7,1005.704834,533.633606,363,21,22,8,892.581848,520.749451,398,23,23,0.106842,0.078709,1.000000
0,1,2,69.380585,32.421333,1687.468384,9,1132.563843,580.677246,352,21,21,10,1022.902527,567.482971,398,22,23,0.105051,0.077427,0.500000
0,2,1,99.804169,43.883102,1719.954834,10,1171.101929,595.037292,326,20,20,11,1071.771118,581.964172,377,22,22,0.102863,0.076951,1.000000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,177.130814,68.825371,1914.078735,11,1249.687744,618.855103,12,1208.129883,606.195557,0.013298,0.010955,1.000000
1,99.804169,43.883102,1719.954834,10,1171.101929,595.037292,11,1071.771118,581.964172,0.102863,0.076951,1.000000
2,69.380585,32.421333,1687.468384,9,1132.563843,580.677246,10,1022.902527,567.482971,0.105051,0.077427,0.500000
3,45.239517,20.249067,1100.302856,9,1132.563843,580.677246,9,723.466125,564.422119,-3.552104,1.731291,0.500000
4,-431.713409,75.875931,4033.870850,8,795.004395,577.850891,10,1022.902527,567.482971,3.810121,6.819100,0.500000
5,-188.112595,31.611992,1757.462769,8,795.004395,577.850891,9,723.466125,564.422119,0.101339,0.080124,0.500000
6,-24.207417,-2.363915,1666.368164,7,1005.704834,533.633606,8,892.581848,520.749451,0.106842,0.078709,1.000000
7,77.759674,-4.776070,896.993530,6,1236.386719,523.970337,7,628.900818,514.018982,1.619548,0.643359,0.500000
8,162.588364,-10.589398,1875.541138,6,1236.386719,523.970337,6,1183.807739,509.858307,0.171978,0.139185,0.500000
9,-248.225555,-8.417859,1708.649658,5,708.135559,525.651855,7,628.900818,514.018982,0.109405,0.084823,0.500000
10,13337.401367,482.403625,-91780.992188,5,708.135559,525.651855,6,1183.807739,509.858307,-1.377902,56.418861,0.500000
11,-162.016876,-54.481781,1729.726685,4,825.429260,465.094940,4,742.882385,454.389526,0.115126,0.089351,1.000000
12,-513.862122,-148.066635,1936.089600,3,436.930664,363.413757,3,447.483429,361.233490,0.101871,0.091159,1.000000
13,-558.253662,-178.439087,1891.465942,2,370.277649,323.153198,2,378.817505,324.633667,0.089003,0.078204,1.000000
14,-472.523163,-192.827438,1933.372070,1,484.348846,310.587646,1,488.350433,310.177063,0.059957,0.053273,1.000000
15,-511.545654,-223.906540,1890.549683,0,425.611542,268.432495,0,426.442200,271.792511,0.081416,0.071001,1.000000
