# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,8,-57.807850,-14.678207,1674.576538,5,960.124817,516.894958,387,22,22,6,851.833801,504.346008,388,22,22,0.081763,0.060771,1.000000
0,1,3,41.917557,-0.156460,1658.739258,8,1096.446899,536.653687,412,23,23,9,977.580444,523.454590,415,23,23,0.107291,0.078039,1.000000
0,2,2,83.221901,7.539238,1677.600098,9,1151.922363,547.111023,386,22,22,10,1038.464478,533.764709,405,23,23,0.116695,0.085381,1.000000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,177.165802,68.804237,1914.076294,11,1249.729370,618.828247,12,1208.168701,606.172791,0.016763,0.013810,1.000000
1,-188.075409,31.601446,1757.432495,10,795.048523,577.839294,11,723.495361,564.409180,0.098584,0.077944,1.000000
2,83.221901,7.539238,1677.600098,9,1151.922363,547.111023,10,1038.464478,533.764709,0.116695,0.085381,1.000000
3,41.917557,-0.156460,1658.739258,8,1096.446899,536.653687,9,977.580444,523.454590,0.107291,0.078039,1.000000
4,77.772987,-4.779436,896.994812,7,1236.420044,523.971313,8,628.931335,514.002197,1.600736,0.635885,0.500000
5,162.617188,-10.593131,1875.554932,7,1236.420044,523.971313,7,1183.842651,509.849121,0.160996,0.130297,0.500000
6,-248.191803,-8.429186,1708.633301,6,708.177490,525.639893,8,628.931335,514.002197,0.103239,0.080042,0.500000
7,13340.481445,483.020294,-91813.851562,6,708.177490,525.639893,7,1183.842651,509.849121,-1.375907,56.356033,0.500000
8,-57.807850,-14.678207,1674.576538,5,960.124817,516.894958,6,851.833801,504.346008,0.081763,0.060771,1.000000
9,-161.981430,-54.492748,1729.711670,4,825.474182,465.074860,4,742.916992,454.380493,0.125024,0.097031,1.000000
10,-513.841736,-148.088089,1936.147339,3,436.972809,363.397797,3,447.530975,361.211182,0.094470,0.084540,1.000000
11,-558.221252,-178.455032,1891.468140,2,370.317505,323.134338,2,378.849823,324.616455,0.089215,0.078390,1.000000
12,-472.504486,-192.852890,1933.403320,1,484.379974,310.554565,1,488.382843,310.159241,0.073366,0.065180,1.000000
13,-511.515167,-223.923630,1890.552368,0,425.649323,268.415375,0,426.472992,271.771149,0.076044,0.066319,1.000000
