# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,2,-24.379751,10.206338,1701.560669,9,1006.159668,550.565063,328,20,21,10,904.727112,537.491760,366,22,21,0.069351,0.052138,1.000000
0,1,3,70.676697,-3.822447,1735.924438,8,1131.650513,531.859314,314,19,21,9,1037.680054,518.419312,357,21,21,0.085365,0.064695,1.000000
0,2,8,97.554077,-14.014940,1771.852905,5,1164.338989,518.846497,283,18,20,6,1081.211548,505.123413,331,20,21,0.086984,0.067047,1.000000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,175.639603,69.231827,1913.992554,11,1247.919067,619.342041,12,1206.241333,606.713623,0.011935,0.009833,1.000000
1,-189.212357,31.787022,1757.348145,10,793.571228,578.083862,11,722.036011,564.673157,0.091806,0.072592,1.000000
2,-24.379751,10.206338,1701.560669,9,1006.159668,550.565063,10,904.727112,537.491760,0.069351,0.052138,1.000000
3,70.676697,-3.822447,1735.924438,8,1131.650513,531.859314,9,1037.680054,518.419312,0.085365,0.064695,1.000000
4,77.130783,-4.636458,897.063171,7,1234.771240,524.450623,8,627.429382,514.288574,1.372663,0.545420,0.500000
5,161.255890,-10.210755,1875.480469,7,1234.771240,524.450623,7,1182.086548,510.344604,0.130456,0.105596,0.500000
6,-249.305145,-8.228525,1708.431274,6,706.667175,525.917664,8,627.429382,514.288574,0.081368,0.063088,0.500000
7,13690.957031,478.292694,-93800.398438,6,706.667175,525.917664,7,1182.086548,510.344604,-1.194805,49.908043,0.500000
8,97.554077,-14.014940,1771.852905,5,1164.338989,518.846497,6,1081.211548,505.123413,0.086984,0.067047,1.000000
9,-163.115768,-54.318985,1729.538086,4,823.965332,465.321808,4,741.393677,454.624817,0.080391,0.062398,1.000000
10,-515.103699,-147.871536,1935.844727,3,435.426727,363.644836,3,446.034576,361.482391,0.070666,0.063245,1.000000
11,-559.466614,-178.238617,1891.150391,2,368.743561,323.383759,2,377.340576,324.887299,0.058765,0.051646,1.000000
12,-473.776825,-192.640976,1933.129883,1,482.831848,310.796967,1,486.879822,310.427795,0.043491,0.038654,1.000000
13,-512.795898,-223.722214,1890.317139,0,424.064331,268.652832,0,424.960632,272.036865,0.043432,0.037900,1.000000
