# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,9,-37.430565,-27.483925,1657.948853,5,987.354614,499.081207,362,21,22,5,872.058594,486.604736,402,23,23,0.082407,0.060503,1.000000
0,1,4,58.710068,-7.220181,1685.524902,7,1118.244141,527.099060,346,20,22,8,1008.012817,513.766724,394,22,22,0.111881,0.082491,0.333333
0,2,2,88.358276,-0.875285,1720.067383,8,1155.936768,535.714417,326,20,21,10,1056.590698,522.207764,371,21,22,0.096584,0.072382,1.000000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,177.152420,68.807266,1914.051392,10,1249.716431,618.836182,12,1208.151489,606.173401,0.010251,0.008444,1.000000
1,-188.084259,31.602547,1757.436890,9,795.037476,577.838074,11,723.489014,564.411987,0.103689,0.081980,1.000000
2,88.358276,-0.875285,1720.067383,8,1155.936768,535.714417,10,1056.590698,522.207764,0.096584,0.072382,1.000000
3,34.957684,-4.649213,1003.598083,7,1118.244141,527.099060,9,628.926453,514.006775,-1.457138,0.651197,0.333333
4,58.710068,-7.220181,1685.524902,7,1118.244141,527.099060,8,1008.012817,513.766724,0.111881,0.082491,0.333333
5,84.639977,-12.037913,2429.625244,7,1118.244141,527.099060,7,1183.834351,509.851227,-2.980175,3.141692,0.333333
6,-248.200562,-8.428581,1708.640381,6,708.166992,525.635742,9,628.926453,514.006775,0.112887,0.087522,0.333333
7,-832.429810,-26.231678,5730.710938,6,708.166992,525.635742,8,1008.012817,513.766724,1.710152,4.368626,0.333333
8,13344.772461,483.185181,-91840.796875,6,708.166992,525.635742,7,1183.834351,509.851227,-1.368837,56.077908,0.333333
9,-37.430565,-27.483925,1657.948853,5,987.354614,499.081207,5,872.058594,486.604736,0.082407,0.060503,1.000000
10,-162.027512,-54.841412,1730.069580,4,825.457214,465.070862,4,743.008484,453.514923,-0.736207,0.571434,1.000000
11,-513.812134,-148.076828,1936.039062,3,436.973145,363.393524,3,447.508972,361.220734,0.108865,0.097413,1.000000
12,-558.242126,-178.456543,1891.494507,2,370.301422,323.136963,2,378.844757,324.614990,0.086181,0.075726,1.000000
13,-472.522369,-192.848633,1933.436523,1,484.368103,310.566956,1,488.382599,310.163025,0.066281,0.058889,1.000000
14,-511.498383,-223.911362,1890.477661,0,425.644684,268.418945,0,426.453430,271.774384,0.076533,0.066743,1.000000
