# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,6,58.150738,-7.460250,1758.432861,7,1114.225098,527.204956,319,20,20,8,1027.635254,513.785767,344,21,20,0.087756,0.067455,0.333333
0,1,2,-32.826733,8.202383,1714.866089,9,995.182800,547.776306,332,21,20,10,898.506226,534.767395,357,22,21,0.104666,0.079367,0.500000
0,2,5,-78.580322,4.767996,1718.888794,8,934.611084,543.197693,328,21,20,9,842.084717,530.377747,353,22,21,0.096835,0.074002,0.500000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,175.637177,69.243637,1914.013794,11,1247.914062,619.358948,12,1206.245361,606.721741,0.004444,0.003659,1.000000
1,-189.217758,31.799440,1757.345459,10,793.563660,578.100708,11,722.031372,564.686584,0.090545,0.071595,1.000000
2,-32.826733,8.202383,1714.866089,9,995.182800,547.776306,10,898.506226,534.767395,0.104666,0.079367,0.500000
3,-29.755878,5.851676,1554.941040,9,995.182800,547.776306,9,842.084717,530.377747,-4.495953,3.099595,0.500000
4,-87.605980,7.277079,1916.775391,8,934.611084,543.197693,10,898.506226,534.767395,4.709607,4.003067,0.500000
5,-78.580322,4.767996,1718.888794,8,934.611084,543.197693,9,842.084717,530.377747,0.096835,0.074002,0.500000
6,58.150738,-7.460250,1758.432861,7,1114.225098,527.204956,8,1027.635254,513.785767,0.087756,0.067455,0.333333
7,33.270691,-4.581079,1006.069275,7,1114.225098,527.204956,7,627.422058,514.296143,-1.309778,0.586948,0.333333
8,80.830688,-11.798729,2443.989502,7,1114.225098,527.204956,6,1182.084717,510.367249,-2.607832,2.766209,0.333333
9,124.276230,-7.015857,1445.382446,6,1234.766846,524.465637,8,1027.635254,513.785767,2.815531,1.768971,0.333333
10,77.128502,-4.631629,897.057861,6,1234.766846,524.465637,7,627.422058,514.296143,1.367158,0.543229,0.333333
11,161.251846,-10.194748,1875.477661,6,1234.766846,524.465637,6,1182.084717,510.367249,0.139516,0.112930,0.333333
12,-959.647217,-29.553761,6576.399902,5,706.666077,525.934265,8,1027.635254,513.785767,1.498426,4.389016,0.333333
13,-249.301224,-8.218538,1708.400269,5,706.666077,525.934265,7,627.422058,514.296143,0.074600,0.057839,0.333333
14,13699.350586,477.740387,-93857.937500,5,706.666077,525.934265,6,1182.084717,510.367249,-1.187041,49.609909,0.333333
15,-163.107346,-54.305759,1729.495239,4,823.970886,465.336761,4,741.388916,454.638977,0.081622,0.063351,1.000000
16,-515.093506,-147.865768,1935.764160,3,435.412964,363.633911,3,446.007446,361.490356,0.090294,0.080801,1.000000
17,-559.456970,-178.229187,1891.101807,2,368.737183,323.388641,2,377.326721,324.891815,0.060099,0.052816,1.000000
18,-473.772522,-192.640320,1933.075439,1,482.820831,310.792450,1,486.860504,310.419800,0.041021,0.036460,1.000000
19,-512.808044,-223.728088,1890.323608,0,424.051392,268.642395,0,424.954376,272.033264,0.051156,0.044632,1.000000
