# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,7,-0.777282,1.826189,1693.175171,7,1037.781128,539.333862,316,19,22,8,932.419128,526.254150,366,21,22,0.095529,0.071268,1.000000
0,1,5,80.560135,48.139648,1733.886841,9,1144.747437,600.163147,302,18,21,10,1050.251343,587.070679,356,21,22,0.119463,0.090289,1.000000
0,2,1,99.746147,66.309616,1771.469360,11,1167.175293,622.198547,277,18,20,12,1084.352173,609.328613,332,20,21,0.113013,0.087010,0.500000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,-255.534531,252.019043,1108.812500,12,517.027771,1051.603882,14,188.167664,1007.328064,0.093960,0.047634,1.000000
1,99.746147,66.309616,1771.469360,11,1167.175293,622.198547,12,1084.352173,609.328613,0.113013,0.087010,0.500000
2,128.732376,84.056007,2286.260986,11,1167.175293,622.198547,11,1208.141602,606.186340,-2.967542,2.932133,0.500000
3,142.591141,56.416706,1540.573608,10,1249.705200,618.861084,12,1084.352173,609.328613,3.062505,2.042825,0.500000
4,177.142380,68.823265,1914.047119,10,1249.705200,618.861084,11,1208.141602,606.186340,-0.001126,0.000931,0.500000
5,80.560135,48.139648,1733.886841,9,1144.747437,600.163147,10,1050.251343,587.070679,0.119463,0.090289,1.000000
6,-188.101181,31.611393,1757.460449,8,795.018616,577.844788,9,723.481018,564.425598,0.111911,0.088482,1.000000
7,-0.777282,1.826189,1693.175171,7,1037.781128,539.333862,8,932.419128,526.254150,0.095529,0.071268,1.000000
8,77.766304,-4.775053,896.998535,6,1236.402588,523.982971,7,628.923218,514.010254,1.599734,0.635490,0.500000
9,162.600769,-10.584892,1875.534668,6,1236.402588,523.982971,6,1183.824707,509.855408,0.157294,0.127300,0.500000
10,-248.218048,-8.423519,1708.672852,5,708.149658,525.644775,7,628.923218,514.010254,0.108775,0.084336,0.500000
11,13338.914062,482.663605,-91795.601562,5,708.149658,525.644775,6,1183.824707,509.855408,-1.372898,56.219162,0.500000
12,-162.005737,-54.486488,1729.732422,4,825.444397,465.084290,4,742.900696,454.386841,0.124143,0.096348,1.000000
13,-513.855347,-148.070251,1936.124268,3,436.948669,363.408691,3,447.509918,361.234131,0.108924,0.097470,1.000000
14,-558.233276,-178.446060,1891.463257,2,370.300262,323.143372,2,378.838928,324.624451,0.090661,0.079659,1.000000
15,-472.515625,-192.838684,1933.406738,1,484.366913,310.573212,1,488.377228,310.171173,0.069538,0.061781,1.000000
16,-511.554352,-223.925430,1890.611450,0,425.620636,268.423523,0,426.467285,271.772552,0.071528,0.062386,1.000000
