# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,4,-43.497707,-18.843168,1686.282715,7,980.016174,511.383087,349,20,21,8,874.640503,498.802643,392,22,22,0.117082,0.087454,0.333333
0,1,9,55.358528,-21.543623,1711.442139,6,1112.576904,508.160522,342,20,22,6,1011.024475,494.770477,388,22,22,0.117527,0.087990,0.250000
0,2,12,86.446724,-24.612606,1745.226929,5,1151.751709,504.720062,322,19,21,5,1060.447510,490.986633,364,21,22,0.097703,0.074286,0.500000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,177.154343,68.818687,1914.087036,10,1249.714966,618.848450,12,1208.162354,606.184692,0.010103,0.008322,1.000000
1,-188.083679,31.611807,1757.440552,9,795.038513,577.848389,11,723.493530,564.424072,0.106871,0.084496,1.000000
2,-248.203964,-8.421117,1708.669922,8,708.167847,525.648438,10,628.938782,514.012878,0.107917,0.083671,0.500000
3,13341.935547,482.657227,-91821.437500,8,708.167847,525.648438,9,1183.839600,509.858734,-1.373095,56.243408,0.500000
4,-43.497707,-18.843168,1686.282715,7,980.016174,511.383087,8,874.640503,498.802643,0.117082,0.087454,0.333333
5,-131.809982,-56.806801,5109.930176,7,980.016174,511.383087,7,1255.405151,497.005585,0.383131,0.852009,0.333333
6,-57.426117,-26.490089,2226.695312,7,980.016174,511.383087,6,1011.024475,494.770477,-3.163781,3.100695,0.333333
7,44.472771,-16.318830,1374.776855,6,1112.576904,508.160522,8,874.640503,498.802643,3.377573,2.044247,0.250000
8,97.304115,-35.526955,3007.426758,6,1112.576904,508.160522,7,1255.405151,497.005585,3.701731,4.815571,0.250000
9,55.358528,-21.543623,1711.442139,6,1112.576904,508.160522,6,1011.024475,494.770477,0.117527,0.087990,0.250000
10,60.703754,-25.056089,1876.366821,6,1112.576904,508.160522,5,1060.447510,490.986633,-3.389986,2.776164,0.250000
11,79.347824,-21.365759,1601.792236,5,1151.751709,504.720062,6,1011.024475,494.770477,3.597219,2.516004,0.500000
12,86.446724,-24.612606,1745.226929,5,1151.751709,504.720062,5,1060.447510,490.986633,0.097703,0.074286,0.500000
13,-161.986069,-54.483116,1729.698730,4,825.466125,465.087555,4,742.910522,454.389435,0.123662,0.095973,1.000000
14,-513.807312,-148.067978,1936.043823,3,436.979706,363.411102,3,447.518158,361.222870,0.095554,0.085506,1.000000
15,-558.224609,-178.446350,1891.468994,2,370.312592,323.147125,2,378.850800,324.621185,0.084067,0.073868,1.000000
16,-472.485870,-192.833878,1933.370483,1,484.391205,310.572449,1,488.390259,310.174042,0.073530,0.065324,1.000000
17,-511.514679,-223.910370,1890.548340,0,425.647369,268.426270,0,426.475677,271.786560,0.083402,0.072731,1.000000
