# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,4,-15.543711,-1.707133,1662.887817,6,1017.514587,534.520752,357,21,21,8,902.716003,521.606384,397,22,23,0.120241,0.088305,1.000000
0,1,2,75.179482,39.237862,1685.394531,8,1140.519897,589.945190,350,21,22,10,1030.053589,576.813477,392,22,22,0.116920,0.086002,1.000000
0,2,1,104.402290,52.355938,1718.405151,9,1177.314697,606.328979,327,20,21,11,1077.464600,593.364258,367,21,21,0.099515,0.074328,1.000000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,177.151764,68.812469,1914.070557,10,1249.713501,618.836914,12,1208.153809,606.183594,0.019794,0.016307,1.000000
1,104.402290,52.355938,1718.405151,9,1177.314697,606.328979,11,1077.464600,593.364258,0.099515,0.074328,1.000000
2,75.179482,39.237862,1685.394531,8,1140.519897,589.945190,10,1030.053589,576.813477,0.116920,0.086002,1.000000
3,-188.094330,31.606758,1757.449219,7,795.026123,577.840576,9,723.482178,564.419617,0.108900,0.086101,1.000000
4,-15.543711,-1.707133,1662.887817,6,1017.514587,534.520752,8,902.716003,521.606384,0.120241,0.088305,1.000000
5,-248.207306,-8.427978,1708.644043,5,708.158691,525.640320,7,628.919983,514.003967,0.105604,0.081876,0.500000
6,13338.776367,482.812195,-91797.156250,5,708.158691,525.640320,6,1183.830688,509.853760,-1.370889,56.136353,0.500000
7,-161.997192,-54.492161,1729.703491,4,825.452271,465.075043,4,742.896606,454.380188,0.125374,0.097302,1.000000
8,-513.838623,-148.070602,1936.087036,3,436.957184,363.410614,3,447.505981,361.226685,0.098456,0.088103,1.000000
9,-558.230957,-178.452332,1891.475464,2,370.308044,323.139465,2,378.845947,324.617981,0.086894,0.076352,1.000000
10,-472.504089,-192.841278,1933.394287,1,484.377350,310.569305,1,488.380951,310.167694,0.068792,0.061118,1.000000
11,-511.539093,-223.917404,1890.560913,0,425.622955,268.418884,0,426.454956,271.783386,0.085537,0.074593,1.000000
