# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,11,54.390430,11.884821,1771.663086,7,1108.823242,552.168030,322,20,20,8,1026.503296,538.840210,351,21,21,0.101500,0.078629,1.000000
0,1,6,-36.477520,32.636013,1730.052246,9,990.755981,579.884277,338,21,20,10,899.213196,566.584473,365,22,21,0.103003,0.078800,0.333333
0,2,2,-82.169960,33.347939,1735.618042,10,930.904785,580.681519,328,20,20,11,843.955078,567.312500,359,22,21,0.089876,0.069346,0.333333
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,-229.253128,226.801590,1198.399658,12,604.891235,966.287964,13,319.861206,931.451233,0.023266,0.012718,1.000000
1,175.637665,69.243500,1913.996704,11,1247.916504,619.353516,12,1206.243286,606.728455,0.016721,0.013777,1.000000
2,-82.169960,33.347939,1735.618042,10,930.904785,580.681519,11,843.955078,567.312500,0.089876,0.069346,0.333333
3,-91.525932,36.879929,1933.232056,10,930.904785,580.681519,10,899.213196,566.584473,-0.527894,0.452534,0.333333
4,-66.919434,26.251247,1413.533203,10,930.904785,580.681519,9,722.013428,564.673889,-2.783916,1.759576,0.333333
5,-33.111980,29.840246,1570.469727,9,990.755981,579.884277,11,843.955078,567.312500,0.719142,0.500717,0.333333
6,-36.477520,32.636013,1730.052246,9,990.755981,579.884277,10,899.213196,566.584473,0.103003,0.078800,0.333333
7,-27.465521,23.916739,1302.646484,9,990.755981,579.884277,9,722.013428,564.673889,-2.158255,1.253664,0.333333
8,-246.397781,42.878326,2288.451904,8,793.557068,578.091736,11,843.955078,567.312500,2.976880,3.047823,0.333333
9,-285.068146,49.242016,2647.572998,8,793.557068,578.091736,10,899.213196,566.584473,2.366594,2.795973,0.333333
10,-189.218536,31.790201,1757.305420,8,793.557068,578.091736,9,722.013428,564.673889,0.086545,0.068431,0.333333
11,54.390430,11.884821,1771.663086,7,1108.823242,552.168030,8,1026.503296,538.840210,0.101500,0.078629,1.000000
12,77.125450,-4.636218,897.054749,6,1234.759766,524.460327,7,627.411865,514.278259,1.354431,0.538171,0.500000
13,161.247345,-10.198351,1875.492676,6,1234.759766,524.460327,6,1182.081787,510.363922,0.141542,0.114570,0.500000
14,-249.309418,-8.233232,1708.399780,5,706.655090,525.913635,7,627.411865,514.278259,0.076610,0.059398,0.500000
15,13694.634766,478.057312,-93823.109375,5,706.655090,525.913635,6,1182.081787,510.363922,-1.169890,48.864822,0.500000
16,-163.116089,-54.320641,1729.492188,4,823.958984,465.315918,4,741.376953,454.620941,0.083811,0.065051,1.000000
17,-515.100952,-147.872040,1935.782471,3,435.410126,363.632629,3,446.009064,361.480774,0.081885,0.073280,1.000000
18,-559.483521,-178.242325,1891.165161,2,368.728058,323.384705,2,377.333801,324.879364,0.051353,0.045136,1.000000
19,-473.776306,-192.648224,1933.107056,1,482.825470,310.784943,1,486.872101,310.416077,0.044711,0.039737,1.000000
20,-512.808960,-223.730637,1890.327637,0,424.051666,268.642853,0,424.955414,272.028107,0.045556,0.039751,1.000000
