# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,5,60.296886,4.384182,1722.573120,9,1118.634521,542.684448,345,21,21,9,1020.636658,529.343872,387,22,22,0.082907,0.062435,0.333333
0,1,7,-28.224920,4.326686,1671.825928,8,1000.334839,542.784363,367,21,22,10,889.255493,529.833557,406,23,22,0.078047,0.057708,0.333333
0,2,12,-74.153450,2.081369,1674.440918,7,937.870544,539.732300,366,22,22,8,830.718567,526.961731,395,22,22,0.047793,0.035593,0.333333
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,-302.638275,222.176956,1140.068237,14,437.909088,978.563660,13,142.688614,936.111389,-0.758664,0.399942,1.000000
1,-299.260071,220.337753,1135.069092,13,441.994049,975.232117,13,142.688614,936.111389,2.320520,1.217969,1.000000
2,175.635361,69.238678,1914.004150,11,1247.912964,619.352478,12,1206.241577,606.717163,0.006447,0.005310,1.000000
3,-189.218781,31.781162,1757.311646,10,793.557617,578.078735,11,722.015686,564.663391,0.088737,0.070165,1.000000
4,48.743103,3.534810,1392.502686,9,1118.634521,542.684448,10,889.255493,529.833557,0.052039,0.031875,0.333333
5,60.296886,4.384182,1722.573120,9,1118.634521,542.684448,9,1020.636658,529.343872,0.082907,0.062435,0.333333
6,44.876148,2.376438,1281.958130,9,1118.634521,542.684448,8,830.718567,526.961731,-3.052738,1.726175,0.333333
7,-28.224920,4.326686,1671.825928,8,1000.334839,542.784363,10,889.255493,529.833557,0.078047,0.057708,0.333333
8,-36.718151,5.643246,2174.900391,8,1000.334839,542.784363,9,1020.636658,529.343872,0.109074,0.104278,0.333333
9,-25.559929,2.876303,1514.199951,8,1000.334839,542.784363,8,830.718567,526.961731,-3.026801,2.032634,0.333333
10,-82.797607,3.615225,1869.841919,7,937.870544,539.732300,10,889.255493,529.833557,3.161089,2.621749,0.333333
11,-111.799095,4.898707,2524.884766,7,937.870544,539.732300,9,1020.636658,529.343872,3.211060,3.574261,0.333333
12,-74.153450,2.081369,1674.440918,7,937.870544,539.732300,8,830.718567,526.961731,0.047793,0.035593,0.333333
13,77.126015,-4.639998,897.052979,6,1234.761597,524.445435,7,627.411499,514.273987,1.364915,0.542335,0.500000
14,161.246658,-10.209998,1875.467651,6,1234.761597,524.445435,6,1182.076660,510.350006,0.142759,0.115554,0.500000
15,-249.315613,-8.239720,1708.414429,5,706.649719,525.901001,7,627.411499,514.273987,0.084581,0.065578,0.500000
16,13694.226562,478.585419,-93818.742188,5,706.649719,525.901001,6,1182.076660,510.350006,-1.171253,48.920238,0.500000
17,-163.114456,-54.321495,1729.483032,4,823.960022,465.312408,4,741.375122,454.621429,0.087711,0.068077,1.000000
18,-515.117554,-147.875702,1935.806152,3,435.398163,363.634918,3,446.003906,361.474670,0.073446,0.065731,1.000000
19,-559.452454,-178.247162,1891.093384,2,368.739624,323.360870,2,377.326965,324.875641,0.070132,0.061628,1.000000
20,-473.782837,-192.648224,1933.102051,1,482.816376,310.780975,1,486.863037,310.419006,0.051222,0.045518,1.000000
21,-512.808594,-223.720322,1890.296631,0,424.041962,268.643250,0,424.939911,272.043243,0.060040,0.052374,1.000000
