# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,7,45.039261,-21.504921,1722.979126,7,1098.427856,508.423615,370,21,21,7,1000.864136,495.091492,391,22,22,0.077890,0.058777,0.500000
0,1,8,-51.294460,-29.405872,1690.256104,6,969.641785,497.201050,389,22,22,6,865.947144,484.854584,396,22,22,0.106780,0.080013,1.000000
0,2,9,-95.564011,-34.753639,1701.746948,5,910.826294,490.337891,376,22,22,5,813.964844,478.436279,386,22,23,0.057012,0.043232,1.000000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,175.642212,69.241257,1913.988159,11,1247.922852,619.347473,12,1206.247437,606.729919,0.024316,0.020037,1.000000
1,-189.213547,31.783407,1757.322510,10,793.565918,578.080078,11,722.026611,564.667297,0.091355,0.072235,1.000000
2,77.131226,-4.634385,897.052490,9,1234.774902,524.473816,10,627.423218,514.274109,1.336943,0.531220,0.500000
3,161.258499,-10.194559,1875.477295,9,1234.774902,524.473816,9,1182.092773,510.359375,0.123347,0.099842,0.500000
4,-249.292725,-8.237933,1708.381714,8,706.673767,525.905151,10,627.423218,514.274109,0.080636,0.062519,0.500000
5,13704.968750,478.713837,-93899.312500,8,706.673767,525.905151,9,1182.092773,510.359375,-1.166005,48.740345,0.500000
6,81.812378,-36.375191,3128.466309,7,1098.427856,508.423615,8,1253.636719,497.643250,4.024662,5.450643,0.500000
7,45.039261,-21.504921,1722.979126,7,1098.427856,508.423615,7,1000.864136,495.091492,0.077890,0.058777,0.500000
8,-51.294460,-29.405872,1690.256104,6,969.641785,497.201050,6,865.947144,484.854584,0.106780,0.080013,1.000000
9,-95.564011,-34.753639,1701.746948,5,910.826294,490.337891,5,813.964844,478.436279,0.057012,0.043232,1.000000
10,-163.102295,-54.323189,1729.491089,4,823.976990,465.312134,4,741.393311,454.617798,0.084506,0.065590,1.000000
11,-515.102722,-147.876587,1935.818115,3,435.419006,363.631348,3,446.025085,361.477631,0.080208,0.071781,1.000000
12,-559.463623,-178.244385,1891.131958,2,368.740021,323.375732,2,377.336304,324.875946,0.056516,0.049670,1.000000
13,-473.781647,-192.651260,1933.137329,1,482.827911,310.788361,1,486.881195,310.412598,0.038093,0.033861,1.000000
14,-512.789795,-223.724411,1890.282471,0,424.059692,268.635895,0,424.951904,272.036591,0.060729,0.052973,1.000000
