# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,6,-70.667725,1.628053,1615.094849,7,939.078430,539.155579,360,21,22,8,811.439453,526.524109,398,23,23,0.128572,0.092435,1.000000
0,1,5,24.047993,19.803976,1648.443726,8,1072.090454,564.250244,340,20,22,9,950.429932,551.106995,390,23,22,0.134914,0.097749,0.500000
0,2,2,52.746899,20.633890,1684.436768,9,1110.223877,564.789490,321,20,21,10,999.928833,551.578430,364,22,21,0.130446,0.096184,0.500000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,177.150543,68.822075,1914.053955,11,1249.713745,618.850098,12,1208.146851,606.195740,0.017484,0.014404,1.000000
1,-188.094376,31.615988,1757.453247,10,795.026855,577.853821,11,723.481628,564.430786,0.106067,0.083862,1.000000
2,52.746899,20.633890,1684.436768,9,1110.223877,564.789490,10,999.928833,551.578430,0.130446,0.096184,0.500000
3,48.517059,18.770679,1549.372437,9,1110.223877,564.789490,9,950.429932,551.106995,-0.483844,0.328917,0.500000
4,26.296097,21.897783,1802.481934,8,1072.090454,564.250244,10,999.928833,551.578430,0.750632,0.593314,0.500000
5,24.047993,19.803976,1648.443726,8,1072.090454,564.250244,9,950.429932,551.106995,0.134914,0.097749,0.500000
6,-70.667725,1.628053,1615.094849,7,939.078430,539.155579,8,811.439453,526.524109,0.128572,0.092435,1.000000
7,77.768356,-4.774540,896.993774,6,1236.408569,523.982605,7,628.919495,514.015686,1.603005,0.636787,0.500000
8,162.605881,-10.577889,1875.534180,6,1236.408569,523.982605,6,1183.825317,509.875122,0.175436,0.141982,0.500000
9,-248.202652,-8.419281,1708.635864,5,708.163574,525.652405,7,628.919495,514.015686,0.104546,0.081055,0.500000
10,13350.240234,482.576691,-91877.640625,5,708.163574,525.652405,6,1183.825317,509.875122,-1.362454,55.834530,0.500000
11,-161.989563,-54.479988,1729.688354,4,825.460632,465.094330,4,742.897217,454.392609,0.117911,0.091510,1.000000
12,-513.825989,-148.065781,1936.056030,3,436.962891,363.416138,3,447.501099,361.228302,0.093727,0.083872,1.000000
13,-558.222473,-178.437317,1891.437744,2,370.305481,323.157684,2,378.831909,324.628357,0.078732,0.069182,1.000000
14,-472.498138,-192.839478,1933.377563,1,484.380096,310.575348,1,488.376617,310.163788,0.057985,0.051522,1.000000
15,-511.508942,-223.902405,1890.506958,0,425.641968,268.430450,0,426.455811,271.793182,0.083466,0.072786,1.000000
