# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,2,-23.857601,11.424357,1700.575928,9,1006.840759,552.200012,324,20,21,10,905.064697,539.126160,367,22,22,0.081714,0.061394,1.000000
0,1,3,71.217407,-2.899668,1734.761597,8,1132.423218,533.069397,309,19,21,9,1038.072754,519.632568,352,21,21,0.084243,0.063798,1.000000
0,2,8,98.065407,-14.170225,1770.403809,5,1165.099731,518.645935,283,18,21,6,1081.517944,504.891083,332,21,21,0.058564,0.045103,1.000000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,175.632629,69.226685,1914.077271,11,1247.901611,619.333252,12,1206.246338,606.702637,0.010012,0.008249,1.000000
1,-189.215469,31.780956,1757.332642,10,793.565063,578.077271,11,722.025635,564.664978,0.090045,0.071199,1.000000
2,-23.857601,11.424357,1700.575928,9,1006.840759,552.200012,10,905.064697,539.126160,0.081714,0.061394,1.000000
3,71.217407,-2.899668,1734.761597,8,1132.423218,533.069397,9,1038.072754,519.632568,0.084243,0.063798,1.000000
4,77.127190,-4.643301,897.062439,7,1234.762329,524.429199,8,627.420227,514.275452,1.380743,0.548630,0.500000
5,161.247101,-10.224490,1875.464111,7,1234.762329,524.429199,7,1182.072998,510.332336,0.139959,0.113288,0.500000
6,-249.319702,-8.236421,1708.448730,6,706.651245,525.910461,8,627.420227,514.275452,0.075143,0.058262,0.500000
7,13687.077148,478.536896,-93769.125000,6,706.651245,525.910461,7,1182.072998,510.332336,-1.199981,50.110481,0.500000
8,98.065407,-14.170225,1770.403809,5,1165.099731,518.645935,6,1081.517944,504.891083,0.058564,0.045103,1.000000
9,-163.118103,-54.327072,1729.511353,4,823.958923,465.310486,4,741.379517,454.613068,0.079574,0.061763,1.000000
10,-515.100220,-147.877182,1935.815430,3,435.421814,363.637329,3,446.023376,361.472260,0.067427,0.060346,1.000000
11,-559.455322,-178.249313,1891.115234,2,368.744629,323.370575,2,377.332794,324.868256,0.051944,0.045654,1.000000
12,-473.768188,-192.640991,1933.095337,1,482.832092,310.794495,1,486.871826,310.422546,0.040434,0.035940,1.000000
13,-512.792358,-223.719482,1890.290649,0,424.060059,268.653320,0,424.950439,272.035767,0.041606,0.036308,1.000000
