# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,2,-22.858423,6.524024,1703.703613,9,1008.236633,545.622742,323,19,21,10,907.400696,532.573425,361,21,21,0.062654,0.047152,1.000000
0,1,3,71.833778,0.218977,1741.236816,8,1132.882080,537.178101,306,18,21,9,1040.603882,523.728455,353,21,21,0.062565,0.047552,1.000000
0,2,4,98.243393,-7.073554,1778.179199,7,1164.776367,527.813354,282,18,20,8,1083.621338,514.147156,329,21,21,0.080871,0.062551,0.333333
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,175.645935,69.239548,1914.055664,11,1247.919800,619.348572,12,1206.258911,606.720215,0.011863,0.009774,1.000000
1,-189.201660,31.789846,1757.320557,10,793.581238,578.088928,11,722.037048,564.676697,0.090372,0.071457,1.000000
2,-22.858423,6.524024,1703.703613,9,1008.236633,545.622742,10,907.400696,532.573425,0.062654,0.047152,1.000000
3,71.833778,0.218977,1741.236816,8,1132.882080,537.178101,9,1040.603882,523.728455,0.062565,0.047552,1.000000
4,98.243393,-7.073554,1778.179199,7,1164.776367,527.813354,8,1083.621338,514.147156,0.080871,0.062551,0.333333
5,52.891964,-4.237462,957.316956,7,1164.776367,527.813354,7,627.433777,514.285034,-1.938984,0.824875,0.333333
6,119.816444,-10.194587,2168.446777,7,1164.776367,527.813354,6,1182.095337,510.349335,-3.259914,3.060887,0.333333
7,135.602631,-7.443823,1576.975708,6,1234.780029,524.459717,8,1083.621338,514.147156,3.451438,2.359817,0.333333
8,77.133949,-4.635360,897.059998,6,1234.780029,524.459717,7,627.433777,514.285034,1.360188,0.540461,0.333333
9,161.263077,-10.205097,1875.480225,6,1234.780029,524.459717,6,1182.095337,510.349335,0.126037,0.102020,0.333333
10,-1570.143311,-46.896503,10760.882812,5,706.672119,525.923218,8,1083.621338,514.147156,2.135868,10.212741,0.333333
11,-249.301407,-8.227803,1708.431030,5,706.672119,525.923218,7,627.433777,514.285034,0.072484,0.056200,0.333333
12,13685.383789,477.891632,-93763.593750,5,706.672119,525.923218,6,1182.095337,510.349335,-1.195537,49.919170,0.333333
13,-163.108246,-54.316711,1729.529541,4,823.974121,465.326294,4,741.399292,454.625519,0.076755,0.059575,1.000000
14,-515.087158,-147.867416,1935.805298,3,435.433838,363.649200,3,446.031525,361.480713,0.064795,0.057992,1.000000
15,-559.456360,-178.234665,1891.155762,2,368.757629,323.394836,2,377.353760,324.886536,0.047804,0.042019,1.000000
16,-473.768738,-192.641342,1933.149170,1,482.846802,310.797699,1,486.897614,310.430084,0.045513,0.040451,1.000000
17,-512.797791,-223.721878,1890.352417,0,424.073456,268.656769,0,424.977264,272.042877,0.046151,0.040270,1.000000
