# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,2,-28.528418,14.970958,1696.674072,9,1000.490784,557.000244,303,19,20,10,897.718079,543.904968,343,22,20,0.084265,0.063205,1.000000
0,1,3,68.125801,9.380190,1728.938110,8,1128.662231,549.244446,288,19,20,9,1032.560547,535.911072,335,21,20,0.097411,0.073554,1.000000
0,2,4,96.941154,-4.310031,1762.150024,7,1164.237671,531.328064,258,18,19,8,1078.144897,517.671753,307,20,19,0.036910,0.028300,1.000000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,175.636551,69.226357,1914.055054,11,1247.908691,619.335205,12,1206.247559,606.701782,0.007105,0.005853,1.000000
1,-189.215881,31.784433,1757.315308,10,793.562134,578.082703,11,722.017761,564.669312,0.089096,0.070449,1.000000
2,-28.528418,14.970958,1696.674072,9,1000.490784,557.000244,10,897.718079,543.904968,0.084265,0.063205,1.000000
3,68.125801,9.380190,1728.938110,8,1128.662231,549.244446,9,1032.560547,535.911072,0.097411,0.073554,1.000000
4,96.941154,-4.310031,1762.150024,7,1164.237671,531.328064,8,1078.144897,517.671753,0.036910,0.028300,1.000000
5,77.126945,-4.641891,897.068909,6,1234.760254,524.434387,7,627.425781,514.277527,1.377655,0.547408,0.500000
6,161.247818,-10.221924,1875.491699,6,1234.760254,524.434387,6,1182.078613,510.333710,0.136046,0.110122,0.500000
7,-249.313675,-8.232527,1708.445068,5,706.658508,525.918640,7,627.425781,514.277527,0.069315,0.053743,0.500000
8,13686.697266,478.335602,-93768.359375,5,706.658508,525.918640,6,1182.078613,510.333710,-1.206707,50.395027,0.500000
9,-163.121826,-54.322838,1729.526855,4,823.955933,465.313324,4,741.381592,454.622437,0.086169,0.066882,1.000000
10,-515.108093,-147.869690,1935.810059,3,435.411041,363.649475,3,446.012604,361.476746,0.060170,0.053854,1.000000
11,-559.505493,-178.250992,1891.211670,2,368.718994,323.379028,2,377.333893,324.877289,0.052907,0.046503,1.000000
12,-473.803925,-192.651306,1933.168091,1,482.811310,310.793396,1,486.870453,310.417053,0.035804,0.031829,1.000000
13,-512.795654,-223.717667,1890.290161,0,424.056061,268.659515,0,424.946625,272.033997,0.033806,0.029510,1.000000
