# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,8,-34.085140,19.740854,1694.358887,6,992.960571,563.433594,334,20,21,8,889.848267,550.285339,374,22,22,0.111480,0.083560,0.500000
0,1,2,61.404957,25.924587,1729.855591,8,1119.759033,571.033081,314,19,22,10,1024.262085,557.783081,360,21,22,0.123091,0.093058,0.500000
0,2,5,89.071220,24.014881,1766.537598,7,1153.775269,567.865356,292,18,20,9,1069.350342,554.538879,340,21,21,0.104311,0.080238,0.333333
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,177.147415,68.825539,1914.086792,10,1249.706787,618.863892,12,1208.153931,606.185547,-0.004765,0.003930,1.000000
1,-188.098907,31.617887,1757.460083,9,795.021484,577.854858,11,723.483643,564.432190,0.108690,0.085936,1.000000
2,61.404957,25.924587,1729.855591,8,1119.759033,571.033081,10,1024.262085,557.783081,0.123091,0.093058,0.500000
3,66.817055,26.925257,1882.222290,8,1119.759033,571.033081,9,1069.350342,554.538879,-3.001578,2.464042,0.500000
4,82.284859,23.292891,1631.755249,7,1153.775269,567.865356,10,1024.262085,557.783081,3.222486,2.294546,0.333333
5,89.071220,24.014881,1766.537598,7,1153.775269,567.865356,9,1069.350342,554.538879,0.104311,0.080238,0.333333
6,66.935547,16.662458,1327.430054,7,1153.775269,567.865356,8,889.848267,550.285339,-4.641582,2.705584,0.333333
7,-50.048470,31.621893,2489.809814,6,992.960571,563.433594,9,1069.350342,554.538879,4.897265,5.349607,0.500000
8,-34.085140,19.740854,1694.358887,6,992.960571,563.433594,8,889.848267,550.285339,0.111480,0.083560,0.500000
9,-248.209824,-8.417626,1708.649292,5,708.156067,525.646851,7,628.921814,514.023193,0.119728,0.092827,0.500000
10,13344.416992,482.626892,-91835.554688,5,708.156067,525.646851,6,1183.828613,509.865509,-1.364795,55.906010,0.500000
11,-162.005722,-54.483673,1729.732300,4,825.444397,465.086578,4,742.900696,454.391846,0.126894,0.098483,1.000000
12,-513.839600,-148.065384,1936.092896,3,436.957245,363.413391,3,447.510101,361.235107,0.105482,0.094390,1.000000
13,-558.225769,-178.436707,1891.463379,2,370.309326,323.161041,2,378.846497,324.628723,0.078382,0.068876,1.000000
14,-472.486084,-192.822083,1933.327759,1,484.378784,310.581787,1,488.369263,310.182465,0.072593,0.064490,1.000000
15,-511.534363,-223.909027,1890.571045,0,425.631226,268.428070,0,426.467316,271.794403,0.089316,0.077886,1.000000
