# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,8,60.465252,-18.590147,1760.756592,5,1117.121704,512.817017,316,20,20,6,1031.151978,499.305939,346,21,21,0.063473,0.048838,0.500000
0,1,3,-24.536423,14.909319,1715.258301,8,1006.212219,556.684631,326,20,21,9,909.238708,543.593933,362,22,21,0.115728,0.087685,1.000000
0,2,2,-70.210899,20.086088,1717.906372,9,945.655090,563.530334,321,20,21,10,852.315979,550.417847,350,21,21,0.099094,0.075606,1.000000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,175.609970,69.245270,1914.036621,11,1247.879272,619.356140,12,1206.216187,606.726379,0.012143,0.010004,1.000000
1,-189.219147,31.789742,1757.330688,10,793.559814,578.083862,11,722.023438,564.679199,0.099607,0.078761,1.000000
2,-70.210899,20.086088,1717.906372,9,945.655090,563.530334,10,852.315979,550.417847,0.099094,0.075606,1.000000
3,-24.536423,14.909319,1715.258301,8,1006.212219,556.684631,9,909.238708,543.593933,0.115728,0.087685,1.000000
4,77.122719,-4.633766,897.064819,7,1234.750610,524.466919,8,627.414917,514.284302,1.353977,0.537997,0.500000
5,161.239319,-10.193080,1875.486938,7,1234.750610,524.466919,7,1182.071045,510.370209,0.141085,0.114200,0.500000
6,-249.319397,-8.229676,1708.430908,6,706.647888,525.917236,8,627.414917,514.284302,0.079201,0.061408,0.500000
7,13700.661133,478.053864,-93862.437500,6,706.647888,525.917236,7,1182.071045,510.370209,-1.167222,48.772602,0.500000
8,60.465252,-18.590147,1760.756592,5,1117.121704,512.817017,6,1031.151978,499.305939,0.063473,0.048838,0.500000
9,101.331825,-31.478441,2950.779541,5,1117.121704,512.817017,5,1253.624756,497.619141,-0.443567,0.566076,0.500000
10,-163.113205,-54.314651,1729.486938,4,823.962097,465.324860,4,741.378235,454.627167,0.081327,0.063122,1.000000
11,-515.104065,-147.873138,1935.799927,3,435.411865,363.638062,3,446.014435,361.476044,0.072061,0.064492,1.000000
12,-559.467346,-178.238144,1891.129517,2,368.734772,323.388672,2,377.330902,324.877441,0.045655,0.040132,1.000000
13,-473.767853,-192.641846,1933.080566,1,482.827728,310.789978,1,486.867828,310.419647,0.043394,0.038567,1.000000
14,-512.791504,-223.726700,1890.272583,0,424.054504,268.629700,0,424.945099,272.034882,0.064728,0.056459,1.000000
