# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,5,54.593029,-1.926557,1754.367065,8,1109.776978,534.384216,316,21,19,9,1022.028687,520.991028,339,22,20,0.068579,0.052617,0.500000
0,1,2,-37.043400,0.221614,1709.424683,9,989.420288,537.174011,327,21,20,10,891.202087,524.264709,348,22,20,0.087161,0.065924,0.500000
0,2,14,-81.543884,-11.280789,1712.073486,5,930.252441,521.862671,324,21,20,6,835.718567,509.351898,339,22,20,0.074516,0.056747,0.333333
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,175.642578,69.239479,1913.998779,11,1247.922119,619.347107,12,1206.249512,606.725037,0.019755,0.016278,1.000000
1,-189.211258,31.784340,1757.317383,10,793.568115,578.082458,11,722.027161,564.667603,0.089347,0.070647,1.000000
2,-37.043400,0.221614,1709.424683,9,989.420288,537.174011,10,891.202087,524.264709,0.087161,0.065924,0.500000
3,-48.452782,-1.047358,2236.245361,9,989.420288,537.174011,9,1022.028687,520.991028,-2.631907,2.588338,0.500000
4,44.013405,-0.712026,1414.255371,8,1109.776978,534.384216,10,891.202087,524.264709,2.771226,1.724512,0.500000
5,54.593029,-1.926557,1754.367065,8,1109.776978,534.384216,9,1022.028687,520.991028,0.068579,0.052617,0.500000
6,77.129883,-4.638506,897.053467,7,1234.771362,524.451965,8,627.421021,514.275024,1.359484,0.540177,0.333333
7,161.255890,-10.205091,1875.481689,7,1234.771362,524.451965,7,1182.090332,510.355621,0.141782,0.114763,0.333333
8,96.365662,-6.757159,1120.754150,7,1234.771362,524.451965,6,835.718567,509.351898,-2.540843,1.248965,0.333333
9,-249.299469,-8.235711,1708.394043,6,706.667175,525.910339,8,627.421021,514.275024,0.076577,0.059372,0.333333
10,13697.097656,478.400116,-93843.234375,6,706.667175,525.910339,7,1182.090332,510.355621,-1.174871,49.086369,0.333333
11,-408.262573,-15.948412,2797.906982,6,706.667175,525.910339,6,835.718567,509.351898,-3.836455,4.823905,0.333333
12,-58.811298,-7.061875,1234.915039,5,930.252441,521.862671,8,627.421021,514.275024,3.949196,2.190786,0.333333
13,-216.468124,-27.241653,4545.703125,5,930.252441,521.862671,7,1182.090332,510.355621,2.799613,5.570680,0.333333
14,-81.543884,-11.280789,1712.073486,5,930.252441,521.862671,6,835.718567,509.351898,0.074516,0.056747,0.333333
15,-163.110062,-54.319538,1729.513550,4,823.969543,465.318634,4,741.393311,454.622681,0.083031,0.064446,1.000000
16,-515.094788,-147.877502,1935.786499,3,435.418579,363.634186,3,446.017120,361.467712,0.067442,0.060359,1.000000
17,-559.451111,-178.247437,1891.106079,2,368.745850,323.371979,2,377.334930,324.867096,0.051167,0.044972,1.000000
18,-473.761017,-192.647537,1933.094482,1,482.839691,310.784729,1,486.881653,310.414703,0.043765,0.038897,1.000000
19,-512.787415,-223.724518,1890.273193,0,424.059692,268.640564,0,424.949310,272.029541,0.049128,0.042863,1.000000
