# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,7,52.001957,0.363495,1765.274902,7,1105.992432,537.349976,324,20,20,8,1021.711548,523.978882,345,21,20,0.084108,0.064945,1.000000
0,1,6,-38.662209,23.963902,1724.777954,8,987.720764,568.546021,340,21,21,9,894.599060,555.361694,362,22,21,0.113462,0.086574,0.500000
0,2,3,-84.280006,25.796410,1730.818604,9,927.826538,570.862061,328,20,20,10,839.510742,557.624817,348,21,21,0.078177,0.060178,0.500000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,-229.459183,226.543411,1198.065186,12,604.380493,965.928284,13,319.221100,931.071411,0.003985,0.002198,1.000000
1,175.643509,69.243614,1914.040283,11,1247.918701,619.352112,12,1206.257080,606.726318,0.016005,0.013187,1.000000
2,-189.213242,31.787928,1757.305298,10,793.563904,578.084534,11,722.019653,564.675171,0.094850,0.074997,1.000000
3,-84.280006,25.796410,1730.818604,9,927.826538,570.862061,10,839.510742,557.624817,0.078177,0.060178,0.500000
4,-93.817719,27.807543,1926.734375,9,927.826538,570.862061,9,894.599060,555.361694,-2.047987,1.750471,0.500000
5,-35.108727,22.500837,1566.442749,8,987.720764,568.546021,10,839.510742,557.624817,2.234052,1.552169,0.500000
6,-38.662209,23.963902,1724.777954,8,987.720764,568.546021,9,894.599060,555.361694,0.113462,0.086574,0.500000
7,52.001957,0.363495,1765.274902,7,1105.992432,537.349976,8,1021.711548,523.978882,0.084108,0.064945,1.000000
8,77.130287,-4.633709,897.054749,6,1234.772095,524.473633,7,627.423157,514.277710,1.340734,0.532728,0.500000
9,161.255951,-10.195776,1875.475220,6,1234.772095,524.473633,6,1182.089355,510.356506,0.120652,0.097660,0.500000
10,-249.311050,-8.234345,1708.427246,5,706.658203,525.911560,7,627.423157,514.277710,0.078075,0.060535,0.500000
11,13687.003906,477.990051,-93771.554688,5,706.658203,525.911560,6,1182.089355,510.356506,-1.175219,49.063133,0.500000
12,-163.106934,-54.320511,1729.494263,4,823.971313,465.315033,4,741.389038,454.622162,0.085990,0.066741,1.000000
13,-515.098511,-147.872513,1935.804565,3,435.419708,363.631989,3,446.022644,361.483795,0.085799,0.076782,1.000000
14,-559.459717,-178.244553,1891.138550,2,368.746918,323.372528,2,377.343964,324.879791,0.063593,0.055886,1.000000
15,-473.782349,-192.648697,1933.144653,1,482.829193,310.790375,1,486.884155,310.417969,0.041643,0.037014,1.000000
16,-512.808228,-223.737518,1890.337891,0,424.055756,268.628662,0,424.961884,272.028534,0.059675,0.052057,1.000000
