# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,2,-28.982258,18.869404,1701.827271,9,999.998962,562.160400,320,20,21,10,898.950378,549.021790,357,22,22,0.088822,0.066821,1.000000
0,1,3,65.834381,-5.517431,1730.644409,8,1125.555908,529.605347,305,19,21,9,1029.987061,516.198486,347,21,22,0.096309,0.072813,0.500000
0,2,10,92.776588,-23.296371,1763.442383,5,1158.763062,506.770538,277,18,20,5,1073.037964,492.977753,323,20,20,0.067345,0.051694,1.000000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,175.634659,69.231300,1914.008057,11,1247.911621,619.347717,12,1206.237793,606.705200,-0.002221,0.001834,1.000000
1,-189.224319,31.788057,1757.354858,10,793.556702,578.085266,11,722.024536,564.674133,0.091418,0.072286,1.000000
2,-28.982258,18.869404,1701.827271,9,999.998962,562.160400,10,898.950378,549.021790,0.088822,0.066821,1.000000
3,65.834381,-5.517431,1730.644409,8,1125.555908,529.605347,9,1029.987061,516.198486,0.096309,0.072813,0.500000
4,37.841717,-4.009948,994.700867,8,1125.555908,529.605347,8,627.416992,514.282410,-3.693636,1.635677,0.500000
5,77.122124,-4.638575,897.071594,7,1234.747437,524.446411,8,627.416992,514.282410,1.370618,0.544613,0.500000
6,161.237640,-10.215139,1875.496216,7,1234.747437,524.446411,7,1182.067017,510.338379,0.128446,0.103970,0.500000
7,-974.929688,-26.453428,6681.831055,6,706.651978,525.914246,9,1029.987061,516.198486,3.940470,11.729669,0.333333
8,-249.317261,-8.232262,1708.435791,6,706.651978,525.914246,8,627.416992,514.282410,0.078470,0.060841,0.333333
9,13696.732422,478.674164,-93835.554688,6,706.651978,525.914246,7,1182.067017,510.338379,-1.197689,50.049362,0.333333
10,92.776588,-23.296371,1763.442383,5,1158.763062,506.770538,5,1073.037964,492.977753,0.067345,0.051694,1.000000
11,-163.116409,-54.321541,1729.488403,4,823.958313,465.312988,4,741.371948,454.623047,0.087053,0.067566,1.000000
12,-515.090881,-147.867477,1935.764160,3,435.416718,363.642517,3,446.007080,361.480438,0.070453,0.063052,1.000000
13,-559.486633,-178.242432,1891.183472,2,368.731293,323.379059,2,377.338104,324.890289,0.066108,0.058097,1.000000
14,-473.792969,-192.641724,1933.153076,1,482.819702,310.798035,1,486.874573,310.430511,0.045029,0.040021,1.000000
15,-512.808105,-223.719849,1890.318726,0,424.050293,268.650116,0,424.949097,272.045624,0.054462,0.047513,1.000000
