# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,2,-34.655884,9.612098,1697.054199,9,992.267517,549.788025,314,20,21,10,889.946289,536.784058,354,22,21,0.098394,0.073876,1.000000
0,1,3,61.405060,0.544490,1730.353271,8,1119.735596,537.596741,297,19,21,9,1024.205078,524.231445,340,21,21,0.086726,0.065593,1.000000
0,2,10,89.260422,-12.566942,1764.541992,5,1154.148315,520.642334,268,18,19,6,1068.859009,506.995209,317,20,20,0.086283,0.066302,0.500000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,175.637161,69.223076,1914.027222,11,1247.912354,619.324768,12,1206.243896,606.706909,0.022842,0.018823,1.000000
1,-189.225845,31.781189,1757.366821,10,793.556396,578.075806,11,722.027771,564.665466,0.091982,0.072732,1.000000
2,-34.655884,9.612098,1697.054199,9,992.267517,549.788025,10,889.946289,536.784058,0.098394,0.073876,1.000000
3,61.405060,0.544490,1730.353271,8,1119.735596,537.596741,9,1024.205078,524.231445,0.086726,0.065593,1.000000
4,77.124336,-4.640649,897.071838,7,1234.753052,524.444702,8,627.422363,514.273621,1.363581,0.541817,0.333333
5,161.242767,-10.219918,1875.502441,7,1234.753052,524.444702,7,1182.074219,510.328369,0.120212,0.097305,0.333333
6,132.422806,-9.687780,1540.189453,7,1234.753052,524.444702,6,1068.859009,506.995209,-3.756499,2.510170,0.333333
7,-249.317657,-8.238285,1708.447876,6,706.653809,525.907349,8,627.422363,514.273621,0.076384,0.059224,0.500000
8,13688.329102,478.731018,-93778.398438,6,706.653809,525.907349,7,1182.074219,510.328369,-1.200842,50.151981,0.500000
9,112.363831,-13.942828,2220.924805,5,1154.148315,520.642334,7,1182.074219,510.328369,3.983165,3.832397,0.500000
10,89.260422,-12.566942,1764.541992,5,1154.148315,520.642334,6,1068.859009,506.995209,0.086283,0.066302,0.500000
11,-163.119370,-54.327415,1729.516113,4,823.957825,465.308105,4,741.380005,454.614868,0.083705,0.064969,1.000000
12,-515.098389,-147.876266,1935.796021,3,435.417908,363.637878,3,446.015411,361.470612,0.065126,0.058287,1.000000
13,-559.466614,-178.247208,1891.148193,2,368.742798,323.372345,2,377.339417,324.878265,0.060453,0.053129,1.000000
14,-473.783905,-192.654404,1933.156006,1,482.831146,310.786835,1,486.885162,310.413208,0.038591,0.034304,1.000000
15,-512.798279,-223.727585,1890.297485,0,424.055237,268.642242,0,424.947968,272.029846,0.046097,0.040222,1.000000
