# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,6,-28.948984,19.561872,1653.928223,6,998.919495,563.828369,359,22,22,8,881.943909,550.728088,393,22,22,0.127531,0.093319,1.000000
0,1,4,67.901917,42.654907,1676.269653,8,1131.177246,594.869324,344,21,21,10,1017.786865,581.771484,384,22,22,0.143863,0.105348,0.500000
0,2,1,100.116402,46.158726,1708.902222,9,1172.372437,598.443481,322,20,21,11,1069.403076,585.416504,363,21,21,0.113252,0.084180,0.500000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,177.141052,68.823608,1914.095581,10,1249.697998,618.852234,12,1208.144775,606.192749,0.013364,0.011009,1.000000
1,100.116402,46.158726,1708.902222,9,1172.372437,598.443481,11,1069.403076,585.416504,0.113252,0.084180,0.500000
2,91.735435,41.025520,1565.835815,9,1172.372437,598.443481,10,1017.786865,581.771484,-3.602642,2.459700,0.500000
3,74.611923,48.353497,1841.465942,8,1131.177246,594.869324,11,1069.403076,585.416504,3.868742,3.104848,0.500000
4,67.901917,42.654907,1676.269653,8,1131.177246,594.869324,10,1017.786865,581.771484,0.143863,0.105348,0.500000
5,-188.099182,31.616194,1757.446045,7,795.019409,577.855713,9,723.475037,564.428772,0.103287,0.081663,1.000000
6,-28.948984,19.561872,1653.928223,6,998.919495,563.828369,8,881.943909,550.728088,0.127531,0.093319,1.000000
7,-248.220398,-8.415054,1708.675659,5,708.147461,525.660400,7,628.919617,514.018250,0.100500,0.077921,0.500000
8,13337.177734,482.031921,-91782.828125,5,708.147461,525.660400,6,1183.819824,509.868591,-1.376013,56.341167,0.500000
9,-162.005722,-54.481426,1729.706909,4,825.441467,465.089722,4,742.887695,454.393829,0.124592,0.096695,1.000000
10,-513.832520,-148.055618,1936.042847,3,436.950653,363.421509,3,447.490143,361.242371,0.103635,0.092735,1.000000
11,-558.256897,-178.443619,1891.507080,2,370.288269,323.155243,2,378.836426,324.629852,0.083600,0.073460,1.000000
12,-472.512573,-192.830887,1933.372192,1,484.361115,310.576019,1,488.361603,310.180084,0.074385,0.066083,1.000000
13,-511.542145,-223.906876,1890.561035,0,425.619324,268.429474,0,426.451965,271.797363,0.089445,0.077998,1.000000
