# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,2,-33.696064,9.891107,1697.184814,9,993.560486,550.171448,312,19,21,10,891.227051,537.142273,351,21,21,0.079472,0.059666,1.000000
0,1,3,62.278088,1.669247,1730.926514,8,1120.858521,539.069824,300,19,20,9,1025.496704,525.721863,344,21,21,0.103413,0.078230,1.000000
0,2,12,90.093658,-11.083582,1765.305176,5,1155.174194,522.568604,271,18,19,6,1070.117798,508.922302,322,20,20,0.079308,0.060963,0.333333
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,175.644470,69.221443,1914.019409,11,1247.921997,619.333191,12,1206.251465,606.695129,0.002395,0.001970,1.000000
1,-189.207794,31.780813,1757.344727,10,793.576660,578.075500,11,722.039978,564.665771,0.092568,0.073194,1.000000
2,-33.696064,9.891107,1697.184814,9,993.560486,550.171448,10,891.227051,537.142273,0.079472,0.059666,1.000000
3,62.278088,1.669247,1730.926514,8,1120.858521,539.069824,9,1025.496704,525.721863,0.103413,0.078230,1.000000
4,77.131706,-4.643790,897.065796,7,1234.773071,524.430054,8,627.434021,514.272095,1.376577,0.546977,0.333333
5,161.256409,-10.224721,1875.469482,7,1234.773071,524.430054,7,1182.085327,510.330872,0.137623,0.111396,0.333333
6,132.693146,-9.064755,1543.246216,7,1234.773071,524.430054,6,1070.117798,508.922302,-1.808561,1.210832,0.333333
7,-249.303558,-8.238752,1708.437012,6,706.670410,525.907471,8,627.434021,514.272095,0.074758,0.057963,0.333333
8,13695.530273,478.951294,-93832.507812,6,706.670410,525.907471,7,1182.085327,510.330872,-1.198438,50.079365,0.333333
9,-1361.121948,-51.651375,9328.892578,6,706.670410,525.907471,6,1070.117798,508.922302,-3.137721,13.017006,0.333333
10,49.313038,-5.390251,966.202637,5,1155.174194,522.568604,8,627.434021,514.272095,3.225612,1.385576,0.333333
11,113.095734,-12.974227,2215.924316,5,1155.174194,522.568604,7,1182.085327,510.330872,2.035292,1.953699,0.333333
12,90.093658,-11.083582,1765.305176,5,1155.174194,522.568604,6,1070.117798,508.922302,0.079308,0.060963,0.333333
13,-163.110153,-54.331127,1729.523926,4,823.970947,465.304871,4,741.394531,454.608978,0.081089,0.062939,1.000000
14,-515.113770,-147.883728,1935.858154,3,435.419250,363.633209,3,446.031036,361.468750,0.067916,0.060785,1.000000
15,-559.456787,-178.247864,1891.158447,2,368.758026,323.370605,2,377.355103,324.880127,0.064314,0.056520,1.000000
16,-473.764038,-192.652161,1933.130981,1,482.847137,310.782990,1,486.893585,310.415985,0.045309,0.040268,1.000000
17,-512.805908,-223.735992,1890.341919,0,424.060425,268.634888,0,424.963470,272.029236,0.052845,0.046104,1.000000
