# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,2,-27.835426,14.477070,1699.974609,9,1001.494629,556.293762,306,19,20,10,899.757629,543.209290,346,21,21,0.094171,0.070762,1.000000
0,1,3,68.218613,5.795771,1733.331299,8,1128.556763,544.496155,290,19,19,9,1033.851196,531.141357,332,21,20,0.101038,0.076483,1.000000
0,2,5,96.156136,-8.246275,1767.074951,7,1162.875854,526.253174,261,18,19,7,1078.308594,512.578552,310,20,19,0.060893,0.046820,0.333333
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,175.635544,69.221909,1914.019287,11,1247.911377,619.330566,12,1206.240601,606.698914,0.008927,0.007354,1.000000
1,-189.225891,31.784494,1757.369629,10,793.556702,578.080811,11,722.028931,564.668762,0.090432,0.071507,1.000000
2,-27.835426,14.477070,1699.974609,9,1001.494629,556.293762,10,899.757629,543.209290,0.094171,0.070762,1.000000
3,68.218613,5.795771,1733.331299,8,1128.556763,544.496155,9,1033.851196,531.141357,0.101038,0.076483,1.000000
4,52.187519,-4.574868,959.056885,7,1162.875854,526.253174,8,627.423706,514.277222,-0.406376,0.173207,0.333333
5,96.156136,-8.246275,1767.074951,7,1162.875854,526.253174,7,1078.308594,512.578552,0.060893,0.046820,0.333333
6,118.500641,-10.994642,2177.646973,7,1162.875854,526.253174,6,1182.072144,510.324158,-1.704207,1.607058,0.333333
7,77.124794,-4.642632,897.072083,6,1234.754150,524.430969,8,627.423706,514.277222,1.380781,0.548652,0.333333
8,134.430878,-7.930799,1563.609009,6,1234.754150,524.430969,7,1078.308594,512.578552,1.886276,1.279053,0.333333
9,161.242691,-10.227199,1875.491089,6,1234.754150,524.430969,6,1182.072144,510.324158,0.129957,0.105193,0.333333
10,-249.319489,-8.234529,1708.455322,5,706.652771,525.913696,8,627.423706,514.277222,0.073833,0.057247,0.333333
11,-1482.249268,-47.882008,10157.132812,5,706.652771,525.913696,7,1078.308594,512.578552,0.551373,2.488423,0.333333
12,13686.408203,478.616333,-93764.585938,5,706.652771,525.913696,6,1182.072144,510.324158,-1.211368,50.590496,0.333333
13,-163.130112,-54.326473,1729.562012,4,823.949402,465.315826,4,741.386292,454.613434,0.074738,0.058011,1.000000
14,-515.104187,-147.873566,1935.808472,3,435.415009,363.641083,3,446.015808,361.475708,0.067175,0.060121,1.000000
15,-559.457458,-178.242615,1891.117798,2,368.742889,323.370789,2,377.332336,324.883698,0.067250,0.059097,1.000000
16,-473.791565,-192.651947,1933.143433,1,482.818665,310.790100,1,486.871124,310.413177,0.035116,0.031218,1.000000
17,-512.795044,-223.726242,1890.284912,0,424.054993,268.641785,0,424.944733,272.029968,0.046592,0.040653,1.000000
