frame_idx,fid3d_idx,pos3d_x_mm,pos3d_y_mm,pos3d_z_mm,reproj_left_x,reproj_left_y,reproj_right_x,reproj_right_y
38,6,132.367569,-9.920698,1539.402588,1234.782959,522.235352,1068.551880,508.518829
38,7,-249.309143,-8.236487,1708.437378,706.663086,525.949158,627.427246,514.237793
38,8,13689.450195,478.615692,-93788.914062,706.590454,525.307068,1182.157593,510.932312
38,9,112.153625,-14.279675,2222.426514,1153.872437,522.273438,1182.048462,507.997406
38,10,89.027588,-13.102423,1764.533081,1153.848267,519.993164,1068.556519,506.256622
38,11,-163.107162,-54.326477,1729.506104,823.972656,465.351715,741.390259,454.573761
38,12,-515.104492,-147.868164,1935.822632,435.419373,363.683960,446.021667,361.449371
38,13,-559.446350,-178.235657,1891.113159,368.754944,323.414093,377.339966,324.857391
38,14,-473.764923,-192.642120,1933.114258,482.841553,310.816528,486.883728,310.402985
38,15,-512.785645,-223.721451,1890.288452,424.067688,268.672485,424.955322,272.012390
39,0,175.644272,69.219582,1914.025024,1247.921143,619.331909,1206.252075,606.691406
39,1,-189.210388,31.782213,1757.320801,793.570007,578.125366,722.026672,564.621887
39,2,-35.590935,11.067905,1697.324097,991.019104,551.791321,888.847534,538.672791
39,3,60.595249,-0.074051,1729.579590,1118.704468,536.824829,1022.941528,523.374756
39,4,77.128281,-4.642767,897.063904,1234.765503,525.127502,627.419373,513.588196
39,5,161.250595,-10.224339,1875.481323,1234.764771,524.498291,1182.079956,510.262634
39,6,-249.308823,-8.235960,1708.429810,706.662048,525.949768,627.424011,514.238403
39,7,13691.150391,478.720062,-93800.085938,706.588806,525.305908,1182.154785,510.931183
39,8,88.547737,-14.263766,1763.225830,1153.313232,518.478943,1067.615723,504.736420
39,9,-163.109711,-54.326416,1729.500122,823.968567,465.351562,741.384583,454.573669
39,10,-515.117859,-147.873856,1935.859497,435.415253,363.680603,446.026611,361.446136
39,11,-559.470947,-178.240662,1891.153931,368.740082,323.412750,377.336945,324.856262
39,12,-473.772858,-192.643768,1933.120361,482.834045,310.815338,486.878540,310.401978
39,13,-512.801758,-223.724426,1890.323608,424.059845,268.673950,424.957062,272.013763
40,0,175.631332,69.220650,1914.048340,1247.903198,619.332214,1206.240112,606.691650
40,1,-189.216690,31.780260,1757.330688,793.563232,578.122559,722.023315,564.619202
40,2,-36.950504,11.763946,1698.448486,989.225830,552.715881,887.504150,539.590759
40,3,59.549854,-1.007900,1729.094604,1117.348755,535.593323,1021.450989,522.144653
40,4,77.124870,-4.645880,897.069458,1234.755615,525.119629,627.416565,513.580444
40,5,161.244080,-10.231224,1875.499878,1234.754883,524.490051,1182.075073,510.254272
40,6,-249.319275,-8.242436,1708.450073,706.652100,525.941284,627.421204,514.230225
40,7,13684.396484,478.836517,-93750.953125,706.578674,525.296997,1182.150024,510.922333
40,8,87.796394,-15.935265,1762.186157,1152.408936,516.305420,1066.390259,502.554047
40,9,132.762955,-26.406857,2664.198730,1152.431152,514.324524,1253.613892,499.580566
40,10,-163.119171,-54.331978,1729.516479,823.958191,465.344910,741.379944,454.567230
40,11,-515.101013,-147.876144,1935.813232,435.420532,363.673767,446.020477,361.439728
40,12,-559.460510,-178.246292,1891.126587,368.742920,323.402924,377.332764,324.847076
40,13,-473.781067,-192.651810,1933.128418,482.826813,310.806885,486.874023,310.394073
40,14,-512.789124,-223.729385,1890.269897,424.057617,268.660400,424.942017,272.001282
41,0,175.646591,69.221863,1914.026733,1247.923706,619.334595,1206.255127,606.694153
41,1,-189.210571,31.784277,1757.338135,793.572205,578.127625,722.033813,564.624084
41,2,-33.468250,10.225082,1700.493896,993.954041,550.633484,892.686279,537.516113
41,3,62.046703,2.690180,1735.667114,1120.330688,540.456543,1026.500244,527.005432
41,4,77.131096,-4.641701,897.071228,1234.771118,525.130310,627.432922,513.590881
41,5,161.255081,-10.222145,1875.480103,1234.770264,524.500977,1182.085205,510.265320
41,6,132.773636,-8.626781,1544.224121,1234.770508,524.190857,1070.514893,510.487000
41,7,-249.307068,-8.238211,1708.453369,706.668945,525.946960,627.437500,514.235596
41,8,13694.044922,478.955444,-93821.984375,706.596069,525.302917,1182.159546,510.928162
41,9,-1367.392090,-49.144470,9370.917969,706.684753,524.985474,1070.501953,511.147034
41,10,48.865551,-5.113727,967.324768,1153.990356,524.869812,627.430359,513.319031
41,11,112.244499,-12.362266,2221.977051,1153.989014,524.237915,1182.083496,509.985657
41,12,89.430573,-10.091449,1770.363525,1153.988403,523.926514,1070.513794,510.208710
41,13,210.296234,-21.105658,1957.938354,1283.523438,512.363403,1253.640747,497.526672
41,14,-163.112106,-54.329456,1729.532104,823.969421,465.348877,741.395203,454.570953
41,15,-515.085815,-147.873764,1935.809082,435.436890,363.676147,446.033844,361.441711
41,16,-559.442627,-178.247055,1891.123169,368.762909,323.401550,377.349213,324.845398
41,17,-473.760406,-192.649200,1933.119995,482.848480,310.808899,486.891144,310.395538
41,18,-512.799500,-223.733597,1890.335083,424.066284,268.664581,424.965393,272.004700
42,0,175.648956,69.226280,1914.013184,1247.927979,619.340393,1206.255859,606.700073
42,1,-189.209778,31.782341,1757.350220,793.574951,578.124817,722.039917,564.621399
42,2,-31.804012,8.014538,1698.979858,996.147278,547.678955,894.280273,534.584778
42,3,-41.799534,8.556554,2233.769043,996.163025,545.656982,1028.156250,532.068542
42,4,50.860573,5.255708,1396.364502,1121.870361,545.504517,894.260681,532.578796
42,5,63.225925,5.004101,1736.161743,1121.855591,543.494446,1028.166382,530.049194
42,6,90.446510,-6.049947,1771.480469,1155.222900,529.136230,1072.098389,515.449402
42,7,49.331440,-4.005237,966.161377,1155.227905,527.471130,627.434753,515.879089
42,8,113.139343,-9.791479,2215.499268,1155.246094,526.846375,1182.070435,512.626404
42,9,133.110229,-6.887491,1547.981201,1234.790649,526.782532,1072.069702,513.100891
42,10,77.131470,-4.644070,897.063477,1234.773682,525.124146,627.426453,513.584900
42,11,161.255997,-10.221249,1875.465454,1234.772949,524.501953,1182.083740,510.266327
42,12,-1387.414062,-38.774471,9509.516602,706.732666,527.642029,1072.031738,513.765198
42,13,-249.301376,-8.239647,1708.425781,706.671143,525.944824,627.430969,514.233643
42,14,13700.243164,478.962341,-93865.242188,706.598877,525.308105,1182.157593,510.933350
42,15,-163.109985,-54.326260,1729.525879,823.971436,465.352844,741.395142,454.574829
42,16,-515.088501,-147.867844,1935.800659,435.431152,363.682343,446.026886,361.447723
42,17,-559.448181,-178.248184,1891.116089,368.753845,323.399445,377.339691,324.843628
42,18,-473.758057,-192.645432,1933.117920,482.850616,310.813049,486.892578,310.399475
42,19,-512.799316,-223.729004,1890.330566,424.065033,268.669434,424.963226,272.009338
43,0,-237.975342,227.675507,1222.712646,597.342834,959.379150,327.658569,924.948669
43,1,175.632080,69.230057,1914.043701,1247.904663,619.343567,1206.240356,606.703247
43,2,-189.212585,31.785992,1757.321411,793.567261,578.130249,722.024292,564.626648
43,3,65.754768,8.276432,1740.666504,1124.952271,547.763855,1032.658569,534.321533
43,4,52.929668,6.197860,1401.152466,1124.952759,547.008362,899.558594,534.062378
43,5,-36.959839,10.020382,2232.166992,1001.075562,547.158691,1032.652710,533.556091
43,6,-28.162968,7.067886,1700.711670,1001.071716,546.398804,899.557312,533.301880
43,7,92.284431,-1.107639,1777.086792,1157.212769,535.501526,1075.814331,521.847107
43,8,77.126183,-4.639885,897.072205,1234.758423,525.134949,627.422302,513.595520
43,9,161.245499,-10.215195,1875.490479,1234.757568,524.509460,1182.075317,510.274017
43,10,-249.314453,-8.231687,1708.449829,706.658447,525.955627,627.426941,514.244019
43,11,13695.832031,478.482361,-93831.460938,706.586304,525.315552,1182.148926,510.940796
43,12,-163.123657,-54.323895,1729.531006,823.954041,465.356171,741.380615,454.578217
43,13,-515.102966,-147.870392,1935.823242,435.421326,363.681396,446.023529,361.446930
43,14,-559.469177,-178.238525,1891.148071,368.740143,323.414642,377.335571,324.858063
43,15,-473.779724,-192.645248,1933.125610,482.827545,310.814240,486.874023,310.401062
43,16,-512.799377,-223.718948,1890.293579,424.053009,268.676270,424.943787,272.016296
44,0,175.635849,69.231270,1914.029785,1247.910645,619.345642,1206.242676,606.705322
44,1,-189.217392,31.786188,1757.335815,793.563049,578.130127,722.024658,564.626587
44,2,66.503052,9.689517,1744.351685,1125.748169,549.588013,1034.615601,536.147034
44,3,-26.542219,5.272684,1702.632446,1003.284546,543.983887,902.296021,530.898682
44,4,-38.573875,5.051634,2476.282715,1003.311035,541.574158,1077.176147,527.803772
44,5,69.870667,2.654832,1344.738281,1157.277466,541.423645,902.270142,528.513611
44,6,92.544998,1.647754,1781.415283,1157.258545,539.031433,1077.195190,525.398315
44,7,77.125954,-4.641547,897.064819,1234.759399,525.130615,627.414734,513.591309
44,8,161.245163,-10.217884,1875.476440,1234.758667,524.506104,1182.072388,510.270599
44,9,-249.314575,-8.235876,1708.434570,706.655334,525.949951,627.419373,514.238586
44,10,13692.960938,478.569794,-93810.625000,706.582214,525.310852,1182.147095,510.936127
44,11,-163.117706,-54.322693,1729.512085,823.959534,465.356964,741.379883,454.579010
44,12,-515.111023,-147.873718,1935.839722,435.417084,363.678986,446.023621,361.444641
44,13,-559.477478,-178.235229,1891.167480,368.737091,323.420776,377.337616,324.863831
44,14,-473.790802,-192.636276,1933.156128,482.823334,310.828339,486.877502,310.414429
44,15,-512.803772,-223.720184,1890.313354,424.054138,268.677582,424.949585,272.017395
45,0,175.635941,69.224403,1914.030762,1247.910645,619.337402,1206.242920,606.696960
45,1,-189.217926,31.776018,1757.345459,793.563721,578.116760,722.028076,564.613525
45,2,66.038177,9.565393,1744.575684,1125.129639,549.424194,1034.077759,535.983643
45,3,-27.053259,4.537140,1703.030029,1002.608704,542.997375,901.774109,529.921387
45,4,-39.348232,4.737278,2477.876465,1002.621338,541.281860,1076.746582,527.512451
45,5,69.553101,2.482510,1344.760010,1156.737427,541.131470,901.758911,528.223083
45,6,92.143814,1.958219,1781.690308,1156.727173,539.428406,1076.753906,525.799622
45,7,77.126534,-4.645388,897.070557,1234.759644,525.120911,627.421509,513.581665
45,8,161.247742,-10.224536,1875.504395,1234.758911,524.498230,1182.080444,510.262543
45,9,-249.314529,-8.245087,1708.448364,706.658081,525.937744,627.426086,514.226807
45,10,13688.585938,478.849060,-93781.734375,706.585999,525.300476,1182.153931,510.925812
45,11,-163.118454,-54.331551,1729.524658,823.960144,465.345825,741.384277,454.568085
45,12,-515.106079,-147.881836,1935.834351,435.421173,363.669006,446.025940,361.435150
45,13,-559.433594,-178.237213,1891.080200,368.758545,323.408508,377.335114,324.852203
45,14,-473.791656,-192.659790,1933.173828,482.827454,310.802826,486.885223,310.390015
45,15,-512.809204,-223.730667,1890.342529,424.057129,268.669159,424.959259,272.009216
46,0,175.642944,69.232315,1914.044434,1247.917480,619.346252,1206.253540,606.705994
46,1,-189.219131,31.786228,1757.361084,793.564331,578.129578,722.033325,564.626038
46,2,65.953491,9.718718,1744.564819,1125.019531,549.624634,1033.966675,536.185181
46,3,-26.925131,4.084466,1702.599121,1002.771118,542.392639,901.787292,529.321655
46,4,-39.141006,4.672871,2475.434814,1002.776489,541.226807,1076.516479,527.458496
46,5,69.415482,2.453566,1345.315796,1156.455566,541.080688,901.778748,528.171997
46,6,91.933693,2.345115,1781.810913,1156.450439,539.923279,1076.518188,526.299011
46,7,77.129204,-4.641191,897.067261,1234.767090,525.131531,627.424744,513.592163
46,8,161.254044,-10.218688,1875.505615,1234.766357,524.505310,1182.088379,510.269745
46,9,-249.302673,-8.237001,1708.425415,706.669373,525.948364,627.429260,514.237061
46,10,13689.199219,478.595093,-93788.773438,706.596069,525.307556,1182.163086,510.932770
46,11,-163.117462,-54.326221,1729.536987,823.962952,465.353363,741.390747,454.575378
46,12,-515.067200,-147.860626,1935.769287,435.446198,363.687958,446.032776,361.452881
46,13,-559.466736,-178.243820,1891.169922,368.750702,323.410736,377.349945,324.854095
46,14,-473.777527,-192.650513,1933.147339,482.836334,310.810577,486.886871,310.397308
46,15,-512.794983,-223.726639,1890.325684,424.068604,268.671570,424.965149,272.011292
47,0,175.642792,69.225815,1914.041260,1247.917603,619.338623,1206.252808,606.698242
47,1,-189.209244,31.779411,1757.337646,793.573853,578.121338,722.035156,564.617981
47,2,66.465065,10.255934,1743.865967,1125.722656,550.332153,1034.439453,536.894897
47,3,-26.588535,4.617706,1702.282227,1003.215210,543.107971,902.112244,530.030396
47,4,-38.679775,5.356713,2476.841553,1003.221558,541.853943,1077.176636,528.083618
47,5,69.908066,2.819767,1344.218018,1157.386597,541.705139,902.102844,528.795654
47,6,92.616333,2.763446,1780.949585,1157.380737,540.460266,1077.179199,526.838318
47,7,77.130493,-4.643810,897.070923,1234.769653,525.124939,627.431213,513.585632
47,8,161.255264,-10.222296,1875.496338,1234.768799,524.500916,1182.088257,510.265228
47,9,-249.300278,-8.238029,1708.432861,706.674011,525.947021,627.435730,514.235718
47,10,13696.499023,478.820984,-93840.234375,706.601135,525.308411,1182.162598,510.933655
47,11,-163.110870,-54.329273,1729.522217,823.969788,465.348724,741.392517,454.570831
47,12,-515.100952,-147.877060,1935.834595,435.427216,363.674591,446.031281,361.440338
47,13,-559.450500,-178.247833,1891.132324,368.756805,323.401672,377.346130,324.845612
47,14,-473.778595,-192.652069,1933.163330,482.839661,310.810608,486.893555,310.397186
47,15,-512.786804,-223.727829,1890.307373,424.072418,268.667511,424.964050,272.007477
48,0,175.626099,69.230026,1914.055786,1247.896240,619.343018,1206.234985,606.702637
48,1,-189.230331,31.785185,1757.354248,793.548889,578.128418,722.017029,564.624878
48,2,66.771950,10.737096,1743.374390,1126.148438,550.965210,1034.704712,537.530212
48,3,-26.394516,5.328792,1702.056396,1003.470398,544.061462,902.286621,530.975830
48,4,-38.411507,6.082401,2477.677979,1003.480408,542.520142,1077.564575,528.748840
48,5,70.219742,3.202539,1343.443481,1157.983643,542.357483,902.273865,529.447449
48,6,93.046661,3.049160,1780.296021,1157.975098,540.827454,1077.569946,527.207336
48,7,77.121399,-4.641299,897.066650,1234.747437,525.131226,627.405762,513.591980
48,8,161.235901,-10.217032,1875.483398,1234.746704,524.507202,1182.062256,510.271759
48,9,-249.323822,-8.236680,1708.438965,706.643921,525.948914,627.410339,514.237610
48,10,13694.392578,478.629669,-93817.468750,706.571716,525.310242,1182.135986,510.935577
48,11,-163.137634,-54.325214,1729.545410,823.937439,465.355042,741.369629,454.577240
48,12,-515.121033,-147.869064,1935.832153,435.403107,363.683807,446.009644,361.449463
48,13,-559.469421,-178.237686,1891.121948,368.730682,323.412720,377.321106,324.856567
48,14,-473.787842,-192.642090,1933.138306,482.821716,310.819458,486.871857,310.406097
48,15,-512.811096,-223.723892,1890.328003,424.050171,268.675232,424.949677,272.015198
49,0,-233.370422,226.251068,1224.934937,606.613892,956.029602,336.895935,922.103699
49,1,175.632050,69.232109,1914.034668,1247.905640,619.346436,1206.238892,606.706116
49,2,-189.217896,31.783920,1757.319702,793.560181,578.127563,722.017212,564.624084
49,3,-38.239040,11.508102,2234.100342,999.802795,548.668274,1031.785278,535.064575
49,4,-29.094187,8.854773,1699.821899,999.802917,548.800781,898.059814,535.687866
49,5,65.743324,8.714105,1737.471191,1125.095581,548.358154,1031.784790,534.921692
49,6,52.889500,7.091114,1397.764282,1125.095947,548.489929,898.059204,535.545898
49,7,93.042572,-1.484830,1773.120728,1158.451904,535.013367,1075.822144,521.356079
49,8,77.124390,-4.639867,897.068054,1234.754761,525.134888,627.414185,513.595581
49,9,161.244141,-10.215318,1875.509277,1234.754028,524.509460,1182.076904,510.273987
49,10,-249.321976,-8.237879,1708.451660,706.648804,525.947388,627.418701,514.236145
49,11,13681.344727,478.302338,-93729.484375,706.576721,525.307312,1182.150513,510.932587
49,12,210.283875,-21.107971,1957.918701,1283.511597,512.360474,1253.623413,497.523773
49,13,-163.123749,-54.322056,1729.511597,823.951538,465.357788,741.372314,454.579865
49,14,-515.109863,-147.875061,1935.804199,435.407471,363.674255,446.006927,361.440460
49,15,-559.473328,-178.242523,1891.132446,368.729736,323.408142,377.322815,324.852234
49,16,-473.780182,-192.643646,1933.129761,482.828217,310.816589,486.875580,310.403290
49,17,-512.802124,-223.722931,1890.286743,424.047546,268.670563,424.937347,272.011047
50,0,175.647720,69.230682,1914.006714,1247.927246,619.345947,1206.253418,606.705688
50,1,-189.214478,31.784958,1757.355347,793.569580,578.128113,722.036499,564.624573
50,2,-30.681765,9.557420,1698.233032,997.635132,549.755371,895.467773,536.640747
50,3,-40.356987,11.127354,2234.170654,997.642761,548.279297,1029.687378,534.681274
50,4,52.132511,6.845524,1394.466431,1124.062500,548.115723,895.456055,535.180847
50,5,64.824699,7.396992,1734.140625,1124.053833,546.648376,1029.691284,533.211670
50,6,92.629257,-3.805137,1768.997559,1158.198120,532.018494,1074.288208,518.344788
50,7,77.129562,-4.641206,897.066589,1234.768188,525.131470,627.424927,513.592102
50,8,161.254440,-10.217381,1875.500244,1234.767456,524.506897,1182.087891,510.271332
50,9,-249.305161,-8.232783,1708.432007,706.667358,525.954041,627.429504,514.242493
50,10,13686.884766,478.210266,-93772.312500,706.593933,525.314819,1182.162842,510.940002
50,11,-163.111069,-54.321739,1729.517822,823.968994,465.358459,741.390442,454.580353
50,12,-515.087158,-147.870300,1935.792358,435.430176,363.678741,446.024078,361.444336
50,13,-559.445496,-178.231674,1891.096802,368.750214,323.417023,377.331970,324.860321
50,14,-473.771271,-192.645660,1933.146729,482.843414,310.816162,486.893005,310.402466
50,15,-512.763916,-223.716553,1890.255127,424.082764,268.673584,424.960388,272.013184
51,0,-232.459778,226.457443,1223.044067,607.634705,957.060608,336.688507,923.089783
51,1,175.637070,69.219215,1914.025391,1247.912598,619.331482,1206.243408,606.690918
51,2,-189.212906,31.779846,1757.333984,793.568604,578.121948,722.029236,564.618591
51,3,-32.412449,10.861812,1697.287231,995.287476,551.514832,892.917358,538.390686
51,4,63.602859,6.672481,1731.632080,1122.568970,545.708496,1027.425659,532.275024
51,5,91.745934,-5.277033,1765.997192,1157.260986,530.109924,1072.424316,516.429749
51,6,50.097729,-3.790602,964.251465,1157.269409,527.959961,627.431885,516.360840
51,7,77.126404,-4.641200,897.074097,1234.758545,525.131592,627.424622,513.592224
51,8,161.249481,-10.218544,1875.534790,1234.757812,524.505676,1182.087769,510.270111
51,9,-1390.819824,-36.798073,9533.745117,706.763306,528.137512,1072.316528,514.253662
51,10,-249.311493,-8.238936,1708.447021,706.661865,525.945923,627.429077,514.234680
51,11,13681.519531,478.404144,-93734.171875,706.589050,525.305420,1182.162109,510.930634
51,12,-163.120346,-54.327892,1729.550171,823.960815,465.351685,741.392761,454.573730
51,13,-515.098145,-147.876236,1935.792236,435.417389,363.671814,446.012817,361.437988
51,14,-559.460449,-178.250931,1891.137695,368.746887,323.398590,377.338837,324.842896
51,15,-473.755737,-192.650940,1933.084351,482.843750,310.802704,486.878601,310.389923
51,16,-512.781067,-223.721390,1890.261597,424.064484,268.668762,424.946014,272.009064
52,0,-231.612228,225.020554,1221.637085,608.697693,954.889343,336.779327,921.053040
52,1,175.650391,69.223251,1914.078857,1247.922607,619.333984,1206.267944,606.693481
52,2,-189.199692,31.786592,1757.332520,793.585510,578.130737,722.044434,564.627197
52,3,-29.516310,14.065225,1699.867676,999.237915,555.789917,897.558594,542.619019
52,4,66.376068,6.719966,1734.020142,1126.099121,545.758728,1031.659546,532.313599
52,5,94.198273,-6.612075,1768.182373,1160.275146,528.397034,1076.081177,514.688171
52,6,51.222786,-4.140391,961.472168,1160.278076,527.104736,627.443848,515.520020
52,7,116.707832,-10.041555,2190.414307,1160.291260,526.470886,1182.090210,512.247620
52,8,133.959244,-7.182568,1557.909790,1234.783691,526.415466,1076.059204,512.710754
52,9,77.131523,-4.642583,897.072693,1234.771851,525.128052,627.435303,513.588684
52,10,161.259415,-10.225941,1875.523193,1234.771118,524.496643,1182.097900,510.260864
52,11,-1445.842651,-42.034050,9909.509766,706.716492,527.267883,1076.037476,513.376587
52,12,-249.298599,-8.235588,1708.437256,706.677063,525.950317,627.439941,514.238892
52,13,13685.113281,478.602539,-93762.851562,706.603394,525.304138,1182.173218,510.929352
52,14,210.300110,-21.117310,1957.949097,1283.526611,512.350037,1253.646606,497.512939
52,15,-163.105347,-54.326717,1729.532471,823.978333,465.352509,741.403625,454.574402
52,16,-515.087341,-147.875931,1935.806519,435.434326,363.673401,446.030975,361.439178
52,17,-559.433350,-178.249420,1891.103760,368.767120,323.396515,377.348175,324.840668
52,18,-473.770874,-192.654327,1933.160278,482.847778,310.807587,486.899994,310.394165
52,19,-512.805481,-223.734039,1890.356689,424.066132,268.667114,424.970520,272.006989
53,0,175.648331,69.219749,1914.046875,1247.923584,619.331177,1206.260376,606.690674
53,1,-189.210587,31.780926,1757.364258,793.575806,578.122681,722.044922,564.619263
53,2,-27.407122,15.281665,1699.801880,1002.065369,557.422546,900.251770,544.234009
53,3,68.589767,6.309820,1733.290039,1129.047119,545.222900,1034.322266,531.768860
53,4,52.340927,-4.487819,958.691956,1163.287842,526.250183,627.440002,514.679688
53,5,96.467979,-7.923349,1766.940552,1163.287476,526.699219,1078.676270,512.965759
53,6,118.790939,-10.785336,2175.729492,1163.292358,525.621094,1182.093506,511.387878
53,7,77.131363,-4.645356,897.070862,1234.771851,525.121033,627.433167,513.581726
53,8,134.518494,-7.794312,1564.481323,1234.775146,525.568420,1078.666748,511.841431
53,9,161.258041,-10.227833,1875.507324,1234.771118,524.494263,1182.093506,510.258423
53,10,-249.298401,-8.238316,1708.432373,706.676392,525.946655,627.437805,514.235352
53,11,-1487.481201,-47.105736,10193.825195,706.681946,526.404541,1078.669067,512.510742
53,12,13689.940430,478.724609,-93795.710938,706.602600,525.305237,1182.168823,510.930450
53,13,-163.107574,-54.326195,1729.531006,823.975220,465.353119,741.400269,454.575043
53,14,-515.109192,-147.881775,1935.855591,435.424133,363.670959,446.033447,361.436890
53,15,-559.437317,-178.248810,1891.114746,368.766266,323.398499,377.350067,324.842499
53,16,-473.774567,-192.649490,1933.154419,482.841797,310.812592,486.893341,310.399078
53,17,-512.793762,-223.728394,1890.321167,424.068604,268.668823,424.964050,272.008728
54,0,175.635544,69.221909,1914.019287,1247.911377,619.334961,1206.240601,606.694458
54,1,-189.225891,31.784494,1757.369629,793.556763,578.127136,722.028870,564.623657
54,2,-27.835426,14.477070,1699.974609,1001.494690,556.341187,899.757446,543.162231
54,3,68.218613,5.795771,1733.331299,1128.556885,544.546509,1033.851074,531.090820
54,4,52.187519,-4.574868,959.056885,1162.875977,526.047302,627.424805,514.479919
54,5,96.156136,-8.246275,1767.074951,1162.875854,526.283386,1078.308472,512.548096
54,6,118.500641,-10.994642,2177.646973,1162.879028,525.411926,1182.072754,511.176056
54,7,77.124794,-4.642632,897.072083,1234.754883,525.127930,627.418884,513.588623
54,8,134.430878,-7.930799,1563.609009,1234.756836,525.363159,1078.301392,511.635468
54,9,161.242691,-10.227199,1875.491089,1234.754150,524.494873,1182.071899,510.259216
54,10,-249.319489,-8.234529,1708.455322,706.652832,525.951843,627.423523,514.240417
54,11,-1482.249268,-47.882008,10157.132812,706.654724,526.192566,1078.305664,512.302917
54,12,13686.408203,478.616333,-93764.585938,706.578186,525.304016,1182.148071,510.929321
54,13,-163.130112,-54.326473,1729.562012,823.949402,465.354065,741.385864,454.576141
54,14,-515.104187,-147.873566,1935.808472,435.415375,363.676392,446.014862,361.442322
54,15,-559.457458,-178.242615,1891.117798,368.743439,323.406311,377.331116,324.850311
54,16,-473.791565,-192.651947,1933.143433,482.818878,310.808502,486.870544,310.395721
54,17,-512.795044,-223.726242,1890.284912,424.055389,268.666290,424.943726,272.006836
55,0,175.652573,69.218781,1914.019165,1247.931641,619.331238,1206.261108,606.690735
55,1,-189.207565,31.780123,1757.350342,793.577820,578.121948,722.042603,564.618591
55,2,-27.879194,13.688066,1699.854980,1001.433350,555.284180,899.655823,542.114136
55,3,68.158318,5.690609,1733.389893,1128.474487,544.407898,1033.788330,530.951782
55,4,52.161785,-4.507333,959.143616,1162.803589,526.208801,627.445496,514.638794
55,5,96.110199,-7.987637,1767.264404,1162.803345,526.618164,1078.296509,512.885681
55,6,118.457611,-10.835103,2178.106934,1162.807861,525.581360,1182.096558,511.347473
55,7,77.133728,-4.643103,897.070984,1234.777832,525.126709,627.438843,513.587341
55,8,134.439072,-7.812701,1563.512329,1234.780884,525.534607,1078.287476,511.808990
55,9,161.261948,-10.221732,1875.495483,1234.776978,524.501587,1182.096313,510.265869
55,10,-249.292664,-8.238435,1708.429810,706.683533,525.946472,627.443481,514.235168
55,11,-1481.324341,-47.093010,10151.824219,706.688232,526.363892,1078.290161,512.472351
55,12,13697.318359,478.933319,-93848.484375,706.610474,525.306702,1182.170898,510.931915
55,13,-163.105331,-54.330700,1729.529907,823.978027,465.347137,741.402527,454.569183
55,14,-515.093018,-147.872742,1935.828979,435.434662,363.679138,446.036530,361.444519
55,15,-559.442993,-178.245544,1891.131592,368.765442,323.404297,377.353424,324.847900
55,16,-473.774292,-192.650772,1933.151489,482.841278,310.810760,486.892212,310.397339
55,17,-512.783142,-223.727051,1890.304810,424.075958,268.668091,424.966492,272.007904
56,0,175.641281,69.224274,1914.006226,1247.919678,619.338318,1206.245483,606.697937
56,1,-189.215881,31.785425,1757.349854,793.566956,578.128845,722.032471,564.625305
56,2,-28.134884,12.474871,1700.073364,1001.095215,553.654602,899.397339,540.498352
56,3,67.773239,6.247525,1734.408203,1127.915771,545.135620,1033.567627,531.682800
56,4,95.678535,-6.544064,1768.665771,1162.149048,528.487122,1078.088379,514.770386
56,5,51.919174,-4.114144,959.727539,1162.152222,527.149353,627.431946,515.564514
56,6,118.005684,-9.956313,2181.096924,1162.165894,526.515442,1182.069336,512.293335
56,7,134.387085,-7.174033,1562.963501,1234.773926,526.461914,1078.065674,512.748230
56,8,77.127235,-4.642187,897.070679,1234.761353,525.129028,627.423340,513.589722
56,9,161.247742,-10.225025,1875.487671,1234.760620,524.497498,1182.077515,510.261841
56,10,-1476.995605,-42.721149,10122.672852,706.704956,527.316711,1078.040894,513.415466
56,11,-249.310928,-8.233877,1708.443115,706.661865,525.952637,627.427917,514.241150
56,12,13693.675781,478.789185,-93817.273438,706.588379,525.306335,1182.152466,510.931641
56,13,-163.119812,-54.324444,1729.532227,823.959290,465.355499,741.385864,454.577515
56,14,-515.125549,-147.869812,1935.852905,435.404266,363.684784,446.015472,361.450287
56,15,-559.455627,-178.245132,1891.133545,368.751129,323.405060,377.341553,324.848907
56,16,-473.774628,-192.644791,1933.131958,482.835297,310.815491,486.882355,310.402069
56,17,-512.782471,-223.719254,1890.269165,424.065247,268.672394,424.948517,272.012451
57,0,175.640350,69.227737,1914.034058,1247.915527,619.341248,1206.248779,606.700867
57,1,-189.215363,31.782648,1757.353760,793.568176,578.125122,722.034729,564.621704
57,2,-25.959768,11.922483,1701.486328,1004.041077,552.900452,902.679382,539.743591
57,3,-34.134007,14.037848,2237.896240,1004.051086,551.226074,1036.673340,537.606140
57,4,55.946537,8.646567,1397.269897,1130.113403,551.032104,902.665283,538.072693
57,5,69.555534,9.482838,1737.370850,1130.102173,549.367554,1036.679565,535.924255
57,6,97.322655,-1.675184,1772.317505,1164.009033,534.767700,1081.082520,521.089478
57,7,77.128525,-4.641176,897.071167,1234.764526,525.131653,627.426819,513.592224
57,8,161.250641,-10.222967,1875.490967,1234.763794,524.500061,1182.081665,510.264404
57,9,-249.313049,-8.232782,1708.455566,706.661438,525.954163,627.431396,514.242615
57,10,13685.774414,478.450134,-93762.828125,706.587280,525.307861,1182.157349,510.933075
57,11,-163.120895,-54.327114,1729.555664,823.960754,465.352936,741.394409,454.574951
