frame_idx,detection_idx,centerX_pixels,centerY_pixels,pixelsCount,width,height,status_bits
47,2,378.842621,324.605530,165,14,15,0
47,3,447.513977,361.213409,156,15,13,0
47,4,742.548584,454.791260,338,22,21,0
47,5,884.798096,479.969940,393,22,22,0
47,6,1255.397583,496.994354,217,14,20,0
47,7,1019.321167,510.289734,390,22,22,0
47,8,1183.834229,509.839661,243,15,20,0
47,9,628.936646,514.003174,354,22,20,0
47,10,1067.263062,520.776794,368,22,22,0
47,11,723.489014,564.411499,343,21,21,0
47,12,1208.161377,606.171448,234,15,20,0
48,0,426.476105,271.788696,166,15,14,0
48,1,488.386810,310.166504,164,15,14,0
48,2,378.851746,324.626038,165,14,15,0
48,3,447.519928,361.222992,155,15,13,0
48,4,742.916382,454.382629,358,22,21,0
48,5,1255.410889,497.008820,216,14,20,0
48,6,854.791504,502.244873,399,22,22,0
48,7,1045.508179,505.049835,369,21,22,0
48,8,993.779175,508.034332,394,22,22,0
48,9,1183.844971,509.858124,241,15,20,0
48,10,628.937378,514.004089,356,22,20,0
48,11,723.503174,564.421082,344,21,21,0
48,12,1208.169800,606.191711,233,15,20,0
49,0,426.461487,271.792236,166,15,14,0
49,1,488.380585,310.169830,163,15,14,0
49,2,378.840424,324.630676,164,14,15,0
49,3,447.507965,361.229706,157,15,14,0
49,4,742.898010,454.368683,356,22,21,0
49,5,1255.389526,497.008087,216,14,20,0
49,6,888.640442,500.291138,391,22,23,0
49,7,1183.826782,509.859802,241,15,20,0
49,8,628.925903,514.011414,352,22,20,0
49,9,1021.225891,535.212463,382,22,22,0
49,10,1067.536255,545.398438,356,21,21,0
49,11,723.488342,564.421936,345,22,21,0
49,12,1208.150024,606.182739,234,15,20,0
50,0,426.459747,271.787140,167,15,14,0
50,1,488.376221,310.158722,163,15,14,0
50,2,378.841064,324.609558,164,14,15,0
50,3,447.513428,361.218933,156,15,14,0
50,4,742.904846,454.372681,358,22,21,0
50,5,1255.394287,497.002899,217,14,20,0
50,6,926.910217,498.690887,367,22,22,0
50,7,1183.830688,509.849091,242,15,20,0
50,8,628.926270,514.000122,357,22,20,0
50,9,1041.528564,563.902588,355,21,22,0
50,10,723.484741,564.420654,343,21,21,0
50,11,1074.508423,583.856750,330,21,21,0
50,12,1208.152100,606.178589,234,15,20,0
51,0,426.453430,271.774384,167,15,14,0
51,1,488.382599,310.163025,163,15,14,0
51,2,378.844757,324.614990,165,14,15,0
51,3,447.508972,361.220734,157,15,14,0
51,4,743.008484,453.514923,327,22,19,0
51,5,872.058594,486.604736,402,23,23,0
51,6,1255.391357,497.003357,217,14,20,0
51,7,1183.834351,509.851227,241,15,20,0
51,8,1008.012817,513.766724,394,22,22,0
51,9,628.926453,514.006775,355,22,21,0
51,10,1056.590698,522.207764,371,21,22,0
51,11,723.489014,564.411987,344,21,21,0
51,12,1208.151489,606.173401,235,15,20,0
52,0,426.456573,271.790985,166,15,14,0
52,1,488.370483,310.163849,165,15,15,0
52,2,378.834869,324.623199,165,14,15,0
52,3,447.507050,361.226532,156,15,14,0
52,4,742.516663,454.134644,333,20,21,0
52,5,879.708923,487.045197,389,22,22,0
52,6,1255.387451,497.009155,218,14,20,0
52,7,1183.819824,509.859558,241,15,20,0
52,8,628.918274,514.012146,354,22,20,0
52,9,1013.375305,518.853088,383,22,22,0
52,10,1058.587402,527.995911,361,21,22,0
52,11,723.480347,564.428467,345,21,21,0
52,12,1208.143677,606.192749,235,15,20,0
53,0,426.480499,271.774017,166,15,14,0
53,1,488.385834,310.168457,163,15,14,0
53,2,378.849854,324.611359,164,14,15,0
53,3,447.512970,361.220825,156,15,13,0
53,4,742.912354,454.375549,357,22,21,0
53,5,1255.402344,496.997192,218,14,20,0
53,6,1019.613159,503.008942,387,23,22,0
53,7,1183.842285,509.842560,239,15,20,0
53,8,964.942688,513.478516,408,22,23,0
53,9,628.932922,514.003540,355,22,21,0
53,10,826.751892,526.276489,409,23,23,0
53,11,723.490723,564.408813,344,22,21,0
53,12,1208.162964,606.170715,234,15,20,0
54,0,426.461182,271.800568,166,15,14,0
54,1,488.373535,310.174072,164,15,15,0
54,2,378.845612,324.634186,164,14,15,0
54,3,447.520447,361.231964,156,15,13,0
54,4,742.693115,454.198517,348,22,21,0
54,5,877.588623,497.296661,409,23,23,0
54,6,1255.397339,497.016022,216,14,20,0
54,7,1183.837769,509.857788,240,15,20,0
54,8,628.929749,514.017517,355,22,20,0
54,9,1008.426453,538.596924,410,23,23,0
54,10,1059.488159,556.569763,386,23,22,0
54,11,723.490173,564.426331,344,21,21,0
54,12,1208.158569,606.197266,233,15,20,0
55,0,426.450531,271.776031,166,15,14,0
55,1,488.371338,310.174103,164,15,14,0
55,2,378.834686,324.624298,166,14,15,0
55,3,447.503021,361.228912,156,15,13,0
55,4,742.902832,454.381866,357,22,21,0
55,5,1255.392944,497.005127,218,14,20,0
55,6,1183.828003,509.855591,240,15,20,0
55,7,628.924622,514.005310,357,22,21,0
55,8,1055.107666,526.392517,367,22,21,0
55,9,863.371704,532.239563,392,23,22,0
55,10,1002.986816,534.825439,386,22,22,0
55,11,723.485352,564.422241,343,21,21,0
55,12,1208.151855,606.180298,234,15,20,0
56,0,426.454956,271.783386,167,15,14,0
56,1,488.380951,310.167694,163,15,14,0
56,2,378.845947,324.617981,165,14,15,0
56,3,447.505981,361.226685,154,15,13,0
56,4,742.896606,454.380188,358,22,21,0
56,5,1255.397095,496.999634,218,14,20,0
56,6,1183.830688,509.853760,240,15,20,0
56,7,628.919983,514.003967,354,22,20,0
56,8,902.716003,521.606384,397,22,23,0
56,9,723.482178,564.419617,343,21,21,0
56,10,1030.053589,576.813477,392,22,22,0
56,11,1077.464600,593.364258,367,21,21,0
56,12,1208.153809,606.183594,233,15,20,0
57,0,426.448181,271.788269,165,15,14,0
57,1,488.364990,310.172852,163,15,14,0
57,2,378.830841,324.621521,163,14,15,0
57,3,447.501007,361.223907,156,15,14,0
57,4,742.893616,454.389435,357,22,21,0
57,5,1255.384766,497.016266,218,14,20,0
57,6,1183.818726,509.863586,239,15,20,0
57,7,628.916382,514.014038,354,22,20,0
57,8,904.502991,530.587524,388,23,22,0
57,9,723.476990,564.428833,343,21,21,0
57,10,1033.536865,580.383606,382,23,21,0
57,11,1081.351196,591.799622,355,21,21,0
57,12,1208.144165,606.189880,233,15,20,0
58,0,426.420837,271.792847,166,15,14,0
58,1,488.349579,310.173706,162,15,14,0
58,2,378.814056,324.625305,163,14,15,0
58,3,447.484985,361.229950,156,15,13,0
58,4,742.873718,454.386078,356,22,21,0
58,5,1255.367310,497.009521,218,14,20,0
58,6,1183.797363,509.856842,241,15,20,0
58,7,628.898804,514.014099,353,22,20,0
58,8,907.286621,526.948181,398,23,22,0
58,9,723.458252,564.423035,344,21,21,0
58,10,1024.957397,599.179626,390,22,22,0
58,11,1208.129639,606.178162,233,15,20,0
58,12,1068.191284,623.350220,367,22,21,0
59,0,426.449768,271.808289,166,15,14,0
59,1,488.375000,310.187317,165,15,15,0
59,2,378.833832,324.641235,165,14,15,0
59,3,447.501312,361.247375,157,15,14,0
59,4,742.887939,454.401459,357,22,21,0
59,5,1255.377319,497.020996,218,14,20,0
59,6,1183.816040,509.872253,240,15,20,0
59,7,628.916199,514.027283,355,22,20,0
59,8,1032.592773,526.193787,373,22,22,0
59,9,977.313049,537.141907,400,23,22,0
59,10,839.526062,541.795410,396,23,22,0
59,11,723.473816,564.437134,345,21,21,0
59,12,1208.138916,606.201782,233,15,20,0
60,0,426.451965,271.797363,166,15,14,0
60,1,488.361603,310.180084,163,15,14,0
60,2,378.836426,324.629852,163,14,15,0
60,3,447.490143,361.242371,158,15,14,0
60,4,742.887695,454.393829,358,22,21,0
60,5,1255.381470,497.008362,218,14,20,0
60,6,1183.819824,509.868591,240,15,20,0
60,7,628.919617,514.018250,353,22,20,0
60,8,881.943909,550.728088,393,22,22,0
60,9,723.475037,564.428772,343,21,21,0
60,10,1017.786865,581.771484,384,22,22,0
60,11,1069.403076,585.416504,363,21,21,0
60,12,1208.144775,606.192749,234,15,20,0
61,0,426.461639,271.791382,165,15,14,0
61,1,488.380829,310.177673,165,15,14,0
61,2,378.835938,324.630493,166,14,15,0
61,3,447.514740,361.232941,155,15,13,0
61,4,742.907776,454.385162,359,22,21,0
61,5,1255.397461,497.013763,217,14,20,0
61,6,1183.834473,509.870422,240,15,20,0
61,7,628.930664,514.018494,355,22,20,0
61,8,888.321838,516.053528,400,23,22,0
61,9,1018.707397,560.972046,402,23,22,0
61,10,723.494141,564.427307,342,21,21,0
61,11,1073.169678,572.256653,380,22,22,0
61,12,1208.155762,606.186584,232,15,20,0
62,0,426.457642,271.780090,166,15,14,0
62,1,488.365936,310.176239,163,15,14,0
62,2,378.831177,324.629730,165,14,15,0
62,3,447.500214,361.239075,155,15,13,0
62,4,742.892029,454.393707,357,22,21,0
62,5,1255.385986,497.014221,215,14,20,0
62,6,1183.822754,509.862244,242,15,20,0
62,7,628.912415,514.018433,355,22,20,0
62,8,861.662781,531.126831,389,22,22,0
62,9,1054.623901,543.783020,368,22,22,0
62,10,999.718445,546.776917,389,23,22,0
62,11,723.479675,564.428833,343,21,21,0
62,12,1208.144897,606.189453,232,15,20,0
63,0,426.466248,271.789490,166,15,14,0
63,1,488.384430,310.177307,163,15,14,0
63,2,378.852386,324.620209,164,14,15,0
63,3,447.516785,361.224579,156,15,13,0
63,4,742.910522,454.386444,357,22,21,0
63,5,1255.400879,497.011627,218,14,20,0
63,6,1183.838135,509.862885,241,15,20,0
63,7,628.937256,514.011475,355,22,20,0
63,8,1032.870361,532.107117,362,22,22,0
63,9,979.138245,545.779907,385,22,22,0
63,10,840.530762,551.454590,383,23,21,0
63,11,723.493286,564.437317,343,21,21,0
63,12,1208.158081,606.186279,234,15,20,0
64,0,426.481415,271.788330,165,15,14,0
64,1,488.396454,310.165741,163,15,14,0
64,2,378.866211,324.620270,166,14,15,0
64,3,447.534973,361.228607,156,15,13,0
64,4,742.923401,454.386810,357,22,21,0
64,5,1255.407593,497.009247,217,14,20,0
64,6,1183.849365,509.859192,240,15,20,0
64,7,628.946777,514.007324,355,22,20,0
64,8,867.780884,537.813721,392,22,22,0
64,9,723.505859,564.418579,343,21,21,0
64,10,1002.349426,570.598755,390,23,23,0
64,11,1055.065430,576.110107,371,22,22,0
64,12,1208.173462,606.180725,236,15,20,0
65,0,426.440430,271.789520,165,15,14,0
65,1,488.356110,310.171173,163,15,15,0
65,2,378.827759,324.625122,165,14,15,0
65,3,447.495972,361.232544,157,15,13,0
65,4,742.882141,454.386871,358,22,21,0
65,5,1255.366943,496.999420,217,14,20,0
65,6,900.956238,509.648865,401,22,23,0
65,7,1183.806152,509.851562,240,15,20,0
65,8,628.909241,514.015137,357,22,20,0
65,9,1030.371216,557.971252,392,22,22,0
65,10,723.465759,564.426453,344,21,21,0
65,11,1077.428467,572.089050,364,21,22,0
65,12,1208.132324,606.176575,233,15,20,0
66,0,426.450775,271.783539,167,15,14,0
66,1,488.363892,310.170227,163,15,14,0
66,2,378.832245,324.622314,164,14,15,0
66,3,447.502045,361.231903,154,15,13,0
66,4,742.890259,454.384277,358,22,21,0
66,5,1255.384644,497.007019,216,14,20,0
66,6,1183.819336,509.853607,239,15,20,0
66,7,628.911804,514.013428,352,22,20,0
66,8,887.516846,530.265747,404,23,23,0
66,9,723.471252,564.426758,343,21,21,0
66,10,1019.272217,570.778748,394,22,22,0
66,11,1069.816162,582.677734,368,22,21,0
66,12,1208.143799,606.187866,233,15,20,0
67,0,426.448212,271.788971,165,15,14,0
67,1,488.361816,310.176270,163,15,15,0
67,2,378.835175,324.617523,162,14,15,0
67,3,447.504272,361.233734,155,15,13,0
67,4,742.890503,454.380798,356,22,21,0
67,5,1255.386353,497.009125,216,14,20,0
67,6,1183.821289,509.858612,241,15,20,0
67,7,863.267700,514.570190,402,23,23,0
67,8,628.912354,514.010376,353,22,20,0
67,9,1001.079285,531.035461,393,22,22,0
67,10,1054.183228,531.505310,373,22,21,0
67,11,723.476562,564.429321,343,21,21,0
67,12,1208.144287,606.183044,233,15,20,0
68,0,426.462616,271.778839,165,15,14,0
68,1,488.384644,310.162872,163,15,14,0
68,2,378.849121,324.620300,165,14,15,0
68,3,447.519135,361.221588,156,15,13,0
68,4,742.912109,454.379456,357,22,21,0
68,5,1255.401978,496.999054,218,14,20,0
68,6,1183.841675,509.854980,240,15,20,0
68,7,628.935364,514.007629,354,22,20,0
68,8,859.283875,538.765320,399,23,22,0
68,9,996.008484,562.733398,394,22,22,0
68,10,723.485657,564.418823,343,21,21,0
68,11,1050.168335,564.423401,372,22,21,0
68,12,1208.160889,606.188293,234,15,20,0
69,0,426.469330,271.774048,165,15,14,0
69,1,488.380463,310.175537,163,15,14,0
69,2,378.840820,324.612427,164,14,15,0
69,3,447.510498,361.234009,156,15,13,0
69,4,742.902222,454.381134,357,22,21,0
69,5,1255.393433,497.008850,218,14,20,0
69,6,1183.831177,509.861176,239,15,20,0
69,7,628.925842,514.009033,353,22,20,0
69,8,878.770752,540.282043,400,22,23,0
69,9,723.486328,564.422852,342,21,21,0
69,10,1010.398499,582.000183,402,23,22,0
69,11,1062.810791,592.925354,377,22,22,0
69,12,1208.153320,606.188354,231,15,20,0
70,0,426.465027,271.787720,167,15,14,0
70,1,488.374390,310.171387,164,15,15,0
70,2,378.845367,324.632263,165,14,15,0
70,3,447.512177,361.228027,156,15,13,0
70,4,742.903320,454.388763,358,22,21,0
70,5,1255.394531,497.008179,216,14,20,0
70,6,1183.828491,509.863800,242,15,20,0
70,7,628.925964,514.011047,354,22,20,0
70,8,890.333008,518.067566,404,23,22,0
70,9,1022.073364,560.660461,401,22,23,0
70,10,723.487610,564.428894,342,21,21,0
70,11,1073.146362,573.491638,375,22,21,0
70,12,1208.148438,606.183289,235,15,20,0
71,0,426.467865,271.779449,166,15,14,0
71,1,488.382202,310.171112,164,15,14,0
71,2,378.846802,324.619568,165,14,15,0
71,3,447.518402,361.226654,154,15,13,0
71,4,742.906250,454.393158,358,22,21,0
71,5,1255.398315,497.014069,219,14,20,0
71,6,1183.837646,509.856628,240,15,20,0
71,7,628.933228,514.007446,353,22,20,0
71,8,875.023743,556.166016,396,22,23,0
71,9,723.492249,564.423584,346,22,21,0
71,10,1010.144592,586.693665,395,22,22,0
71,11,1063.538696,591.386414,370,21,21,0
71,12,1208.161865,606.192505,234,15,20,0
72,0,426.479218,271.783081,166,15,14,0
72,1,488.398041,310.173615,164,15,14,0
72,2,378.854370,324.626129,166,14,15,0
72,3,447.533905,361.230865,156,15,13,0
72,4,742.927124,454.389435,359,22,21,0
72,5,1255.420532,497.018188,217,14,20,0
72,6,1183.849365,509.861145,241,15,20,0
72,7,628.946594,514.007812,355,22,20,0
72,8,885.191345,517.802917,409,23,23,0
72,9,1018.021667,557.954529,398,22,22,0
72,10,723.513672,564.422546,344,21,21,0
72,11,1069.512695,569.568909,375,21,22,0
72,12,1208.172852,606.191223,235,15,20,0
73,0,426.442200,271.792511,165,15,14,0
73,1,488.350433,310.177063,163,15,14,0
73,2,378.817505,324.633667,164,14,15,0
73,3,447.483429,361.233490,155,15,13,0
73,4,742.882385,454.389526,357,22,21,0
73,5,1255.374512,497.008392,217,14,20,0
73,6,1183.807739,509.858307,239,15,20,0
73,7,628.900818,514.018982,353,22,20,0
73,8,892.581848,520.749451,398,23,23,0
73,9,723.466125,564.422119,341,21,21,0
73,10,1022.902527,567.482971,398,22,23,0
73,11,1071.771118,581.964172,377,22,22,0
73,12,1208.129883,606.195557,232,15,20,0
74,0,426.455139,271.786469,166,15,14,0
74,1,488.375610,310.173126,163,15,14,0
74,2,378.836823,324.629669,165,14,15,0
74,3,447.507568,361.227692,154,15,13,0
74,4,742.898193,454.386322,358,22,21,0
74,5,1255.387573,497.017181,218,14,20,0
74,6,1183.824829,509.858459,242,15,20,0
74,7,628.916199,514.012695,355,22,20,0
74,8,885.843079,546.901855,394,22,22,0
74,9,723.478455,564.420776,343,21,21,0
74,10,1016.808044,591.435303,396,23,23,0
74,11,1066.689819,603.722046,369,22,22,0
74,12,1208.148682,606.195374,234,15,20,0
75,0,426.428802,271.787048,167,15,14,0
75,1,488.352997,310.174316,163,15,14,0
75,2,378.821320,324.632721,166,14,15,0
75,3,447.481262,361.227661,156,15,13,0
75,4,742.871887,454.388428,357,22,21,0
75,5,1255.365234,497.013275,216,14,20,0
75,6,1183.804321,509.855713,241,15,20,0
75,7,628.894775,514.011719,353,22,20,0
75,8,885.909058,520.083679,404,22,22,0
75,9,723.457947,564.421814,343,21,21,0
75,10,1013.207886,575.499878,403,23,23,0
75,11,1061.370117,595.808594,383,22,22,0
75,12,1208.122437,606.183289,232,15,20,0
76,0,426.433136,271.781281,166,15,14,0
76,1,488.344666,310.171173,163,15,14,0
76,2,378.814209,324.623596,166,14,15,0
76,3,447.476898,361.239105,154,15,13,0
76,4,742.865173,454.384399,356,22,21,0
76,5,1255.364868,497.011047,217,14,20,0
76,6,1183.799194,509.856964,238,15,20,0
76,7,628.893005,514.014954,353,22,20,0
76,8,869.016357,537.373901,401,22,23,0
76,9,723.455200,564.424438,344,21,21,0
76,10,1004.809509,565.100342,397,23,22,0
76,11,1057.887939,570.807861,380,22,22,0
76,12,1208.121338,606.185303,232,15,20,0
77,0,426.468872,271.783295,166,15,14,0
77,1,488.381622,310.172852,163,15,14,0
77,2,378.851410,324.628479,166,14,15,0
77,3,447.514709,361.234375,155,15,13,0
77,4,742.911560,454.386475,357,22,21,0
77,5,1255.399902,497.020782,218,14,20,0
77,6,1183.839355,509.860992,240,15,20,0
77,7,628.929504,514.012817,352,22,20,0
77,8,885.523804,527.996216,405,23,22,0
77,9,723.495911,564.426147,344,21,21,0
77,10,1014.248596,579.319519,400,23,23,0
77,11,1063.927612,595.970947,380,22,22,0
77,12,1208.162476,606.195740,233,15,20,0
78,0,426.446564,271.794586,166,15,14,0
78,1,488.353455,310.171021,162,15,14,0
78,2,378.822113,324.630737,165,14,15,0
78,3,447.486633,361.237579,155,15,13,0
78,4,742.880615,454.393982,356,22,21,0
78,5,1255.370361,497.015106,217,14,20,0
78,6,1183.810425,509.860077,239,15,20,0
78,7,628.908813,514.012939,355,22,20,0
78,8,870.935791,535.197510,397,22,23,0
78,9,1007.113403,562.089661,396,22,22,0
78,10,723.461243,564.428101,344,21,21,0
78,11,1059.606323,566.885742,375,22,22,0
78,12,1208.127441,606.189209,232,15,20,0
79,0,426.472412,271.793579,166,15,14,0
79,1,488.391235,310.173157,165,15,14,0
79,2,378.850494,324.621338,164,14,15,0
79,3,447.516571,361.227875,156,15,13,0
79,4,742.913879,454.389984,358,22,21,0
79,5,1255.401245,497.007416,217,14,20,0
79,6,1183.838989,509.864258,241,15,20,0
79,7,628.938110,514.007080,353,22,20,0
79,8,1060.438721,548.070496,345,21,20,0
79,9,868.813843,553.432251,374,22,21,0
79,10,1007.819336,558.604858,375,22,21,0
79,11,723.496338,564.425598,344,21,21,0
79,12,1208.161987,606.192566,236,15,20,0
80,0,426.451324,271.791840,166,15,14,0
80,1,488.359924,310.177521,166,15,15,0
80,2,378.830872,324.632751,164,14,15,0
80,3,447.500000,361.237091,155,15,13,0
80,4,742.887024,454.387878,357,22,21,0
80,5,1255.383179,497.007172,217,14,20,0
80,6,1183.814453,509.858368,240,15,20,0
80,7,628.915039,514.013977,353,22,20,0
80,8,723.472900,564.427551,344,21,21,0
80,9,864.246155,566.582336,399,23,23,0
80,10,1001.173401,582.984497,398,22,22,0
80,11,1056.661377,582.844666,376,22,22,0
80,12,1208.137085,606.187927,231,15,20,0
81,0,426.443756,271.791931,165,15,14,0
81,1,488.362030,310.175873,163,15,14,0
81,2,378.829407,324.635406,168,14,15,0
81,3,447.495667,361.235077,155,15,14,0
81,4,742.889893,454.394562,357,22,21,0
81,5,1255.376587,497.017242,218,14,20,0
81,6,1183.813354,509.859985,241,15,20,0
81,7,628.911926,514.018311,355,22,21,0
81,8,723.469543,564.426941,344,21,21,0
81,9,1036.204468,575.013672,375,22,22,0
81,10,980.964966,591.931274,388,22,22,0
81,11,843.668091,605.470337,388,23,22,0
81,12,1208.137085,606.186340,232,15,20,0
82,0,426.451904,271.795380,166,15,14,0
82,1,488.368988,310.171326,164,15,14,0
82,2,378.834686,324.630768,165,14,15,0
82,3,447.503021,361.234741,156,15,13,0
82,4,742.898560,454.387421,358,22,21,0
82,5,1255.384399,497.003479,220,14,20,0
82,6,1183.818115,509.850159,240,15,20,0
82,7,628.917053,514.008484,354,22,20,0
82,8,1030.618408,548.371155,376,22,22,0
82,9,976.120667,561.682922,396,22,22,0
82,10,723.479980,564.421570,344,21,21,0
82,11,836.490234,571.839417,403,23,22,0
82,12,1208.143311,606.186035,234,15,20,0
83,0,426.483002,271.790558,166,15,14,0
83,1,488.398529,310.169983,163,15,14,0
83,2,378.865204,324.627319,165,14,15,0
83,3,447.529602,361.231201,156,15,13,0
83,4,742.923401,454.383240,358,22,21,0
83,5,907.192261,489.297089,377,22,22,0
83,6,1255.420532,497.008636,216,14,20,0
83,7,1183.856323,509.859619,240,15,20,0
83,8,628.945251,514.010864,358,22,20,0
83,9,1034.802490,535.813477,365,22,22,0
83,10,1075.472412,544.677734,341,21,21,0
83,11,723.502502,564.425781,343,21,21,0
83,12,1208.174194,606.190491,234,15,20,0
84,0,426.467438,271.787567,166,15,14,0
84,1,488.383667,310.174133,164,15,14,0
84,2,378.848602,324.629425,164,14,15,0
84,3,447.513702,361.237579,154,15,13,0
84,4,742.722717,454.357452,349,21,21,0
84,5,1255.401001,497.008942,218,14,20,0
84,6,887.900208,510.571655,377,22,22,0
84,7,1183.836548,509.859009,240,15,20,0
84,8,628.926208,514.016479,355,22,20,0
84,9,1014.865723,560.817200,365,22,22,0
84,10,723.482361,564.425781,343,21,21,0
84,11,1058.024414,570.533569,341,22,21,0
84,12,1208.163208,606.188171,233,15,20,0
85,0,426.441986,271.798859,166,15,14,0
85,1,488.349701,310.177277,162,15,14,0
85,2,378.812683,324.636169,166,14,15,0
85,3,447.485046,361.247284,156,15,13,0
85,4,742.879028,454.400177,357,22,21,0
85,5,931.440430,486.342377,362,21,22,0
85,6,1255.367676,497.013641,218,14,20,0
85,7,1183.801270,509.862427,241,15,20,0
85,8,628.903625,514.026489,355,22,20,0
85,9,1044.099854,554.450562,350,21,21,0
85,10,723.459656,564.438538,343,21,21,0
85,11,1077.895996,575.274475,332,20,21,0
85,12,1208.132202,606.192627,232,15,20,0
86,0,426.453644,271.798767,167,15,14,0
86,1,488.369324,310.176575,165,15,14,0
86,2,378.831146,324.641418,165,14,15,0
86,3,447.500092,361.237000,155,15,13,0
86,4,742.901794,454.397278,358,22,21,0
86,5,908.712646,474.851898,365,21,22,0
86,6,1039.847900,484.762604,348,20,22,0
86,7,1079.627441,486.642761,326,20,21,0
86,8,1255.378784,496.987457,217,14,20,0
86,9,1183.819946,509.831329,241,15,20,0
86,10,628.929260,514.039429,356,22,20,0
86,11,723.502563,564.448914,344,21,21,0
86,12,1208.152588,606.162231,232,15,20,0
87,0,426.480347,271.778839,167,15,14,0
87,1,488.394867,310.164307,163,15,14,0
87,2,378.863739,324.619202,164,14,15,0
87,3,447.524750,361.225830,155,15,13,0
87,4,742.928223,454.388519,357,22,21,0
87,5,1080.943359,464.338593,333,20,21,0
87,6,1039.511963,474.936157,356,21,22,0
87,7,906.462708,487.889191,368,21,22,0
87,8,1255.422241,497.014923,218,14,20,0
87,9,1183.861572,509.871185,241,15,20,0
87,10,628.953430,514.018433,358,22,20,0
87,11,723.513672,564.434937,343,21,21,0
87,12,1208.172852,606.186218,234,15,20,0
88,0,426.475677,271.786560,165,15,14,0
88,1,488.390259,310.174042,163,15,14,0
88,2,378.850800,324.621185,165,14,15,0
88,3,447.518158,361.222870,156,15,13,0
88,4,742.910522,454.389435,358,22,21,0
88,5,1060.447510,490.986633,364,21,22,0
88,6,1011.024475,494.770477,388,22,22,0
88,7,1255.405151,497.005585,219,14,20,0
88,8,874.640503,498.802643,392,22,22,0
88,9,1183.839600,509.858734,241,15,20,0
88,10,628.938782,514.012878,354,22,20,0
88,11,723.493530,564.424072,344,21,21,0
88,12,1208.162354,606.184692,231,15,20,0
89,0,426.436005,271.777649,167,15,14,0
89,1,488.361755,310.168304,165,15,15,0
89,2,378.827118,324.620239,166,14,15,0
89,3,447.489532,361.232788,158,15,13,0
89,4,742.883118,454.392151,357,22,21,0
89,5,916.379761,472.883545,370,21,22,0
89,6,1255.378784,497.007751,217,14,20,0
89,7,1183.815308,509.858673,241,15,20,0
89,8,628.917908,514.015259,357,22,20,0
89,9,1038.967773,531.112244,376,22,22,0
89,10,1079.161011,558.659485,353,21,21,0
89,11,723.470703,564.424561,345,21,21,0
89,12,1208.132446,606.196045,234,15,20,0
90,0,426.443207,271.794281,166,15,14,0
90,1,488.371796,310.179138,164,15,14,0
90,2,378.833862,324.631927,163,14,15,0
90,3,447.495209,361.236389,155,15,13,0
90,4,742.892212,454.394745,357,22,21,0
90,5,1031.581665,481.807556,379,22,22,0
90,6,978.489868,489.111633,404,23,22,0
90,7,1255.385620,497.018005,217,14,20,0
90,8,841.342285,500.594360,410,23,23,0
90,9,1183.817383,509.866760,239,15,20,0
90,10,628.907043,514.022888,354,22,20,0
90,11,723.475830,564.435303,343,21,21,0
90,12,1208.142822,606.195557,232,15,20,0
91,0,426.464478,271.783112,165,15,14,0
91,1,488.379669,310.170685,164,15,14,0
91,2,378.844696,324.619751,165,14,15,0
91,3,447.510590,361.230316,155,15,13,0
91,4,742.905212,454.391693,358,22,21,0
91,5,1255.389893,497.012329,217,14,20,0
91,6,909.133179,498.939117,384,22,22,0
91,7,1183.822632,509.866028,242,15,20,0
91,8,628.926086,514.020813,356,22,20,0
91,9,1034.030151,552.311401,376,22,22,0
91,10,723.490479,564.431885,343,21,21,0
91,11,1074.568237,571.938965,355,21,22,0
91,12,1208.144775,606.191833,233,15,20,0
92,0,426.467316,271.794403,166,15,14,0
92,1,488.369263,310.182465,163,15,14,0
92,2,378.846497,324.628723,163,14,15,0
92,3,447.510101,361.235107,156,15,14,0
92,4,742.900696,454.391846,355,22,21,0
92,5,1255.395264,497.011841,217,14,20,0
92,6,1183.828613,509.865509,241,15,20,0
92,7,628.921814,514.023193,353,22,20,0
92,8,889.848267,550.285339,374,22,22,0
92,9,1069.350342,554.538879,340,21,21,0
92,10,1024.262085,557.783081,360,21,22,0
92,11,723.483643,564.432190,343,21,21,0
92,12,1208.153931,606.185547,232,15,20,0
93,0,426.467010,271.782898,165,15,14,0
93,1,488.387207,310.176788,164,15,15,0
93,2,378.848328,324.631500,167,14,15,0
93,3,447.517914,361.231293,155,15,13,0
93,4,742.911499,454.382233,356,22,21,0
93,5,887.052673,496.127777,386,22,22,0
93,6,1255.398071,497.012726,219,14,20,0
93,7,1183.835205,509.857422,241,15,20,0
93,8,628.927856,514.008667,355,22,21,0
93,9,1020.959778,519.058838,379,22,22,0
93,10,1066.594849,526.744507,354,21,22,0
93,11,723.493958,564.425232,344,21,21,0
93,12,1208.157959,606.185303,234,15,20,0
94,0,426.467285,271.772552,165,15,14,0
94,1,488.377228,310.171173,163,15,14,0
94,2,378.838928,324.624451,165,14,15,0
94,3,447.509918,361.234131,155,15,13,0
94,4,742.900696,454.386841,358,22,21,0
94,5,1255.385498,497.006744,217,14,20,0
94,6,1183.824707,509.855408,242,15,20,0
94,7,628.923218,514.010254,354,22,20,0
94,8,932.419128,526.254150,366,21,22,0
94,9,723.481018,564.425598,344,21,21,0
94,10,1050.251343,587.070679,356,21,22,0
94,11,1208.141602,606.186340,232,15,20,0
94,12,1084.352173,609.328613,332,20,21,0
94,13,312.356842,933.124756,46,7,8,0
