# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,14,69.849091,-38.222214,1756.486206,5,1129.487549,487.274078,312,19,20,5,1041.897339,473.584167,348,22,21,0.068448,0.052473,1.000000
0,1,9,-14.419898,-19.517277,1702.002563,7,1019.510925,510.716339,333,21,21,7,917.557007,497.917816,367,22,22,0.113909,0.085551,0.333333
0,2,13,-60.452911,-20.064724,1700.819336,6,957.796326,509.984497,326,20,20,6,858.173645,497.514191,361,22,21,0.078930,0.059573,0.333333
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,-291.189850,219.260269,1154.331787,13,467.499542,968.349915,14,176.494568,926.280396,-2.193565,1.168307,1.000000
1,-225.145950,212.393723,1223.456787,12,621.173767,930.956299,13,348.469086,898.872070,0.070111,0.039088,1.000000
2,175.635803,69.236107,1913.995728,11,1247.914429,619.342834,12,1206.240845,606.721436,0.020566,0.016946,1.000000
3,-189.221970,31.784786,1757.317749,10,793.554321,578.081726,11,722.014526,564.669373,0.091801,0.072587,1.000000
4,77.124390,-4.637272,897.053406,9,1234.757446,524.458435,10,627.408081,514.274841,1.352821,0.537531,0.500000
5,161.243347,-10.203426,1875.469238,9,1234.757446,524.458435,9,1182.072876,510.353027,0.132514,0.107261,0.500000
6,-249.313171,-8.235497,1708.401367,8,706.650391,525.911194,10,627.408081,514.274841,0.075485,0.058525,0.500000
7,13697.927734,478.440979,-93844.046875,8,706.650391,525.911194,9,1182.072876,510.353027,-1.178422,49.237309,0.500000
8,-35.557011,-46.734219,4198.076172,7,1019.510925,510.716339,8,1253.620850,497.632843,1.657549,3.023170,0.333333
9,-14.419898,-19.517277,1702.002563,7,1019.510925,510.716339,7,917.557007,497.917816,0.113909,0.085551,0.333333
10,-13.024872,-17.879742,1537.379028,7,1019.510925,510.716339,6,858.173645,497.514191,-0.622076,0.423180,0.333333
11,-203.587631,-64.726288,5729.026855,6,957.796326,509.984497,8,1253.620850,497.632843,2.371539,5.919968,0.333333
12,-67.719147,-22.165607,1905.267456,6,957.796326,509.984497,7,917.557007,497.917816,0.816866,0.688710,0.333333
13,-60.452911,-20.064724,1700.819336,6,957.796326,509.984497,6,858.173645,497.514191,0.078930,0.059573,0.333333
14,69.849091,-38.222214,1756.486206,5,1129.487549,487.274078,5,1041.897339,473.584167,0.068448,0.052473,1.000000
15,-163.123947,-54.322716,1729.518677,4,823.951965,465.313904,4,741.378540,454.619690,0.084517,0.065599,1.000000
16,-515.112915,-147.876450,1935.809326,3,435.404480,363.630096,3,446.010345,361.477997,0.081507,0.072943,1.000000
17,-559.461243,-178.242065,1891.102295,2,368.732330,323.371094,2,377.322693,324.879547,0.064259,0.056470,1.000000
18,-473.785004,-192.652435,1933.116333,1,482.818024,310.782288,1,486.867615,310.411469,0.042472,0.037749,1.000000
19,-512.793396,-223.723053,1890.272217,0,424.052185,268.641663,0,424.942566,272.031799,0.050172,0.043773,1.000000
