frame_idx,detection_idx,centerX_pixels,centerY_pixels,pixelsCount,width,height,status_bits
50,7,1138.752319,577.133911,302,19,21,0
50,8,795.027649,577.838257,322,20,20,0
50,9,1159.470337,596.967163,273,17,20,0
50,10,1249.713135,618.838562,120,9,17,0
51,0,425.644684,268.418945,169,15,15,0
51,1,484.368103,310.566956,166,15,15,0
51,2,370.301422,323.136963,170,15,15,0
51,3,436.973145,363.393524,155,14,13,0
51,4,825.457214,465.070862,330,21,20,0
51,5,987.354614,499.081207,362,21,22,0
51,6,708.166992,525.635742,341,21,21,0
51,7,1118.244141,527.099060,346,20,22,0
51,8,1155.936768,535.714417,326,20,21,0
51,9,795.037476,577.838074,322,20,20,0
51,10,1249.716431,618.836182,122,9,17,0
51,11,589.190918,908.608276,18,5,5,0
52,0,425.626434,268.431305,171,15,15,0
52,1,484.363403,310.576965,169,15,15,0
52,2,370.283173,323.148712,171,15,15,0
52,3,436.956757,363.417847,155,14,13,0
52,4,825.448303,465.093872,329,21,20,0
52,5,994.013306,499.575226,347,20,22,0
52,6,708.151733,525.650391,340,21,21,0
52,7,1236.404541,523.976624,124,9,17,0
52,8,1120.081421,532.186035,336,20,22,0
52,9,1153.778198,541.487122,308,19,21,0
52,10,795.022583,577.852112,324,20,20,0
52,11,1249.706421,618.833557,119,9,16,0
53,0,425.627319,268.415375,169,15,15,0
53,1,484.380249,310.565765,166,15,15,0
53,2,370.311768,323.142487,170,15,15,0
53,3,436.968506,363.401306,155,14,13,0
53,4,825.465393,465.073578,330,21,20,0
53,5,1129.652100,516.432190,345,21,21,0
53,6,708.166748,525.635315,338,21,21,0
53,7,1084.023926,526.611267,368,22,22,0
53,8,1236.421143,523.965271,123,9,17,0
53,9,944.681885,538.994629,380,22,22,0
53,10,795.034302,577.832031,322,20,20,0
53,11,1249.724731,618.843384,120,9,17,0
53,12,591.062012,906.146301,19,5,5,0
54,0,425.643158,268.431091,170,15,15,0
54,1,484.375763,310.580536,170,15,15,0
54,2,370.299835,323.146301,171,15,15,0
54,3,436.966461,363.427673,155,14,13,0
54,4,825.458984,465.088776,329,21,20,0
54,5,987.687073,509.922119,368,22,22,0
54,6,708.171753,525.653320,338,21,21,0
54,7,1236.406738,523.981445,123,9,17,0
54,8,1118.502197,551.884644,365,21,22,0
54,9,1160.326416,569.859985,344,21,21,0
54,10,795.034363,577.859558,323,21,20,0
54,11,1249.720825,618.844177,120,9,16,0
54,12,589.517761,900.058899,35,7,6,0
55,0,425.624939,268.430756,169,15,15,0
55,1,484.375336,310.571136,170,15,15,0
55,2,370.297577,323.147034,171,15,15,0
55,3,436.942261,363.406891,156,14,13,0
55,4,825.454224,465.083893,331,21,20,0
55,5,708.161072,525.642090,339,21,21,0
55,6,1236.408203,523.970337,123,9,17,0
55,7,1160.389404,539.833618,322,20,21,0
55,8,981.639160,545.113342,358,21,22,0
55,9,1118.372192,548.054688,343,21,22,0
55,10,795.025940,577.843445,322,20,20,0
55,11,1249.711182,618.833801,121,9,17,0
55,12,592.823730,903.996704,32,6,6,0
56,0,425.622955,268.418884,168,15,15,0
56,1,484.377350,310.569305,169,15,15,0
56,2,370.308044,323.139465,170,15,15,0
56,3,436.957184,363.410614,155,14,13,0
56,4,825.452271,465.075043,330,21,20,0
56,5,708.158691,525.640320,337,21,21,0
56,6,1017.514587,534.520752,357,21,21,0
56,7,795.026123,577.840576,322,20,20,0
56,8,1140.519897,589.945190,350,21,22,0
56,9,1177.314697,606.328979,327,20,21,0
56,10,1249.713501,618.836914,120,9,17,0
56,11,590.434326,905.797302,32,7,6,0
57,0,425.633118,268.433136,170,15,15,0
57,1,484.360046,310.576935,165,15,15,0
57,2,370.294525,323.144318,170,15,15,0
57,3,436.955353,363.421844,155,14,13,0
57,4,825.444519,465.091400,328,21,20,0
57,5,708.149170,525.643921,341,21,21,0
57,6,1236.400635,523.981384,124,9,17,0
57,7,1018.398376,543.573730,355,21,21,0
57,8,795.023010,577.849365,322,20,20,0
57,9,1141.923828,593.494202,338,20,21,0
57,10,1178.893799,604.766968,319,20,20,0
57,11,1249.701660,618.835327,121,9,17,0
57,12,593.311707,901.105713,33,7,6,0
58,0,425.605469,268.430298,168,15,15,0
58,1,484.333099,310.575195,166,15,15,0
58,2,370.275879,323.149384,169,15,15,0
58,3,436.929474,363.411133,155,14,13,0
58,4,825.428101,465.084564,329,21,20,0
58,5,708.134033,525.647827,339,21,21,0
58,6,1236.379150,523.980408,123,9,17,0
58,7,1019.260864,539.927246,362,21,22,0
58,8,794.999146,577.845032,323,20,20,0
58,9,1132.688965,612.241821,350,21,21,0
58,10,1249.688721,618.849731,121,9,17,0
58,11,1165.539795,636.126953,325,20,21,0
58,12,593.851318,898.481323,38,6,7,0
59,0,425.615814,268.447968,171,15,15,0
59,1,484.356995,310.596405,168,15,15,0
59,2,370.277374,323.162811,168,15,15,0
59,3,436.943512,363.431671,155,14,13,0
59,4,825.439697,465.099152,329,21,20,0
59,5,708.144714,525.663269,340,21,21,0
59,6,1236.398926,523.991333,123,9,17,0
59,7,1140.602661,539.584717,339,21,21,0
59,8,1093.946045,550.314026,362,22,22,0
59,9,954.594849,554.736084,368,21,22,0
59,10,795.016541,577.862976,322,20,20,0
59,11,1249.698730,618.866333,120,9,16,0
59,12,593.777588,897.412781,37,7,7,0
60,0,425.619324,268.429474,168,15,15,0
60,1,484.361115,310.576019,166,15,15,0
60,2,370.288269,323.155243,171,15,15,0
60,3,436.950653,363.421509,155,14,13,0
60,4,825.441467,465.089722,329,21,20,0
60,5,708.147461,525.660400,340,21,21,0
60,6,998.919495,563.828369,359,22,22,0
60,7,795.019409,577.855713,321,20,20,0
60,8,1131.177246,594.869324,344,21,21,0
60,9,1172.372437,598.443481,322,20,21,0
60,10,1249.697998,618.852234,120,9,16,0
60,11,591.320007,897.482300,37,7,7,0
61,0,425.636139,268.438202,169,15,15,0
61,1,484.376709,310.579742,168,15,15,0
61,2,370.310394,323.145386,170,15,15,0
61,3,436.968109,363.416656,155,14,13,0
61,4,825.460083,465.089966,329,21,20,0
61,5,708.165710,525.654846,338,21,21,0
61,6,1236.416626,523.977905,121,9,17,0
61,7,1002.285400,528.870422,376,22,22,0
61,8,1133.342041,574.141113,370,22,22,0
61,9,795.030945,577.855896,322,20,20,0
61,10,1178.741211,585.402405,347,21,21,0
61,11,1249.712891,618.845764,120,9,16,0
61,12,586.944214,899.274658,36,6,7,0
62,0,425.630737,268.429016,168,15,15,0
62,1,484.364563,310.579529,167,15,15,0
62,2,370.295929,323.152496,170,15,15,0
62,3,436.960571,363.413971,155,14,13,0
62,4,825.445129,465.094879,329,21,20,0
62,5,708.146484,525.648193,338,21,21,0
62,6,1236.403564,523.976257,124,9,17,0
62,7,978.485657,544.002197,366,21,22,0
62,8,1161.561523,557.137207,331,21,20,0
62,9,1116.072632,559.983765,356,22,22,0
62,10,795.020386,577.859924,321,20,20,0
62,11,1249.707153,618.853027,120,9,17,0
62,12,591.250793,896.429138,38,7,7,0
63,0,425.643890,268.414154,168,15,15,0
63,1,484.382721,310.567078,168,15,15,0
63,2,370.307739,323.149567,171,15,15,0
63,3,436.970795,363.410797,155,14,13,0
63,4,825.459412,465.079987,329,21,20,0
63,5,708.167053,525.646606,338,21,21,0
63,6,1236.421387,523.971069,122,9,17,0
63,7,1140.007324,545.466187,326,20,21,0
63,8,1095.250366,558.949646,345,21,21,0
63,9,956.650574,564.510132,356,21,21,0
63,10,795.033691,577.848572,322,20,20,0
63,11,1249.720581,618.835144,120,9,16,0
63,12,590.190369,895.835266,36,7,7,0
64,0,425.656769,268.418213,169,15,15,0
64,1,484.396027,310.568756,169,15,15,0
64,2,370.333710,323.137024,171,15,15,0
64,3,436.981079,363.412598,155,14,13,0
64,4,825.471069,465.079834,329,21,20,0
64,5,708.175171,525.643738,339,21,21,0
64,6,1236.428101,523.972778,123,9,17,0
64,7,981.613220,550.776733,366,21,22,0
64,8,795.050049,577.843933,321,20,20,0
64,9,1114.389038,583.770630,352,21,21,0
64,10,1157.249878,589.257446,330,20,21,0
64,11,1249.731934,618.830017,121,9,17,0
64,12,590.742554,894.400085,38,7,7,0
65,0,425.619293,268.421753,169,15,15,0
65,1,484.355164,310.577667,167,15,15,0
65,2,370.278229,323.157318,169,15,15,0
65,3,436.940186,363.417206,155,14,13,0
65,4,825.432434,465.083374,330,21,20,0
65,5,1014.031921,522.480774,350,20,21,0
65,6,708.139832,525.646057,343,21,21,0
65,7,1138.271118,571.205933,344,20,22,0
65,8,795.003479,577.847229,322,20,20,0
65,9,1174.473511,585.256287,319,19,21,0
65,10,1249.686890,618.841675,121,9,17,0
65,11,591.984314,891.480286,35,6,7,0
66,0,425.626770,268.428833,169,15,15,0
66,1,484.367920,310.568329,166,15,15,0
66,2,370.297455,323.151001,169,15,15,0
66,3,436.951385,363.412323,155,14,13,0
66,4,825.443787,465.083313,329,21,20,0
66,5,708.149963,525.648010,338,21,21,0
66,6,1236.399780,523.971924,124,9,17,0
66,7,998.205383,543.214294,366,21,22,0
66,8,795.021240,577.846069,322,20,20,0
66,9,1127.610962,583.934204,355,21,22,0
66,10,1168.163086,595.756287,333,20,21,0
66,11,1249.702393,618.837769,121,9,17,0
66,12,593.903259,886.244812,31,6,6,0
67,0,425.617157,268.428558,169,15,15,0
67,1,484.360321,310.567871,166,14,15,0
67,2,370.277710,323.145721,171,15,15,0
67,3,436.948975,363.414551,155,14,13,0
67,4,825.445435,465.086884,329,21,20,0
67,5,708.151855,525.648621,338,21,21,0
67,6,978.441101,527.256470,368,21,22,0
67,7,1114.474854,544.286316,356,21,22,0
67,8,1157.683716,544.939026,331,20,21,0
67,9,795.017334,577.848389,322,20,20,0
67,10,1249.705688,618.837402,120,9,17,0
67,11,595.494751,882.982117,28,6,6,0
68,0,425.640686,268.421753,170,15,15,0
68,1,484.390106,310.564453,170,15,15,0
68,2,370.304718,323.135773,170,15,15,0
68,3,436.965149,363.405243,155,14,13,0
68,4,825.460510,465.077667,329,21,20,0
68,5,708.165100,525.644775,342,21,21,0
68,6,975.016602,551.722046,370,22,22,0
68,7,1110.877197,575.910217,356,21,22,0
68,8,1155.467285,577.617310,337,21,21,0
68,9,795.032654,577.844727,323,20,20,0
68,10,1249.720947,618.841370,120,9,17,0
68,11,591.757080,885.463806,25,6,5,0
69,0,425.638641,268.425812,168,15,15,0
69,1,484.375793,310.575409,169,15,15,0
69,2,370.297485,323.143158,168,15,15,0
69,3,436.973480,363.413910,155,14,13,0
69,4,825.453491,465.086243,329,21,20,0
69,5,708.164368,525.645142,341,21,21,0
69,6,1236.412109,523.975098,122,9,17,0
69,7,991.193665,553.291992,368,21,22,0
69,8,795.026550,577.852600,322,20,20,0
69,9,1121.859619,595.130737,359,21,22,0
69,10,1164.663452,605.918152,337,21,21,0
69,11,1249.716797,618.839294,120,9,17,0
69,12,587.937866,888.855774,29,6,6,0
70,0,425.638336,268.430939,170,15,15,0
70,1,484.361115,310.574738,169,15,15,0
70,2,370.294708,323.155914,171,15,15,0
70,3,436.963623,363.412872,154,14,13,0
70,4,825.449829,465.086975,330,21,20,0
70,5,708.162659,525.644714,341,21,21,0
70,6,1003.729309,530.920044,368,21,22,0
70,7,1133.488037,573.869324,362,21,22,0
70,8,795.027832,577.847595,323,20,20,0
70,9,1174.606934,586.621216,340,21,21,0
70,10,1249.709839,618.849243,122,9,17,0
70,11,587.847473,887.452087,32,6,7,0
71,0,425.641541,268.425385,169,15,15,0
71,1,484.375458,310.571960,169,15,15,0
71,2,370.297485,323.152588,169,15,15,0
71,3,436.961884,363.418427,155,14,13,0
71,4,825.459412,465.088654,329,21,20,0
71,5,708.167725,525.648254,343,21,21,0
71,6,1236.419434,523.985229,124,9,17,0
71,7,989.060547,569.328247,368,22,22,0
71,8,795.030579,577.848694,322,20,20,0
71,9,1122.867554,599.795349,357,21,21,0
71,10,1166.552246,604.392273,339,21,21,0
71,11,1249.725220,618.844299,121,9,16,0
71,12,586.571167,890.625000,23,6,5,0
72,0,425.649658,268.424591,172,15,15,0
72,1,484.395203,310.570160,171,15,15,0
72,2,370.328339,323.152771,172,15,15,0
72,3,436.977509,363.407318,155,14,13,0
72,4,825.476440,465.092957,330,21,20,0
72,5,708.185669,525.647827,341,21,21,0
72,6,1236.429443,523.979431,123,9,17,0
72,7,999.953613,530.633606,372,22,22,0
72,8,1130.774536,571.160950,359,21,22,0
72,9,795.054443,577.850342,322,20,20,0
72,10,1172.284546,582.744507,339,20,21,0
72,11,1249.734985,618.842468,121,9,17,0
72,12,588.979431,888.995728,32,6,6,0
73,0,425.611542,268.432495,168,15,15,0
73,1,484.348846,310.587646,168,14,15,0
73,2,370.277649,323.153198,170,15,15,0
73,3,436.930664,363.413757,155,14,13,0
73,4,825.429260,465.094940,329,21,20,0
73,5,708.135559,525.651855,340,21,21,0
73,6,1236.386719,523.970337,124,9,17,0
73,7,1005.704834,533.633606,363,21,22,0
73,8,795.004395,577.850891,323,20,20,0
73,9,1132.563843,580.677246,352,21,21,0
73,10,1171.101929,595.037292,326,20,20,0
73,11,1249.687744,618.855103,120,9,16,0
73,12,589.031799,887.965210,30,6,6,0
74,0,425.625671,268.434662,169,15,15,0
74,1,484.362823,310.567627,169,15,15,0
74,2,370.288422,323.148102,170,15,15,0
74,3,436.958313,363.409302,155,14,13,0
74,4,825.447021,465.088440,330,21,20,0
74,5,708.152466,525.649658,341,21,21,0
74,6,1236.404297,523.969788,124,9,17,0
74,7,998.507202,560.001709,365,21,22,0
74,8,795.017883,577.849487,322,20,20,0
74,9,1126.505615,604.553894,354,21,21,0
74,10,1166.187012,616.646790,334,20,21,0
74,11,1249.708740,618.851624,123,9,17,0
74,12,587.206482,890.158936,33,6,6,0
75,0,425.607300,268.431000,170,15,15,0
75,1,484.339966,310.584351,168,15,15,0
75,2,370.267517,323.157867,171,15,15,0
75,3,436.932037,363.415771,155,14,13,0
75,4,825.427795,465.087219,330,21,20,0
75,5,708.132751,525.650146,340,21,21,0
75,6,1000.730286,532.955811,368,22,22,0
75,7,795.001709,577.855469,323,20,20,0
75,8,1125.850952,588.664978,360,21,22,0
75,9,1164.055054,608.808044,338,20,21,0
75,10,1249.687988,618.833008,120,9,17,0
75,11,588.076721,887.410522,32,6,7,0
76,0,425.612946,268.442322,170,15,15,0
76,1,484.344910,310.573425,167,15,15,0
76,2,370.270782,323.155151,170,15,15,0
76,3,436.927032,363.418091,155,14,13,0
76,4,825.424805,465.087189,328,21,20,0
76,5,708.133057,525.652649,338,21,21,0
76,6,1236.378662,523.987549,122,9,17,0
76,7,983.501099,550.339722,368,21,22,0
76,8,1117.940552,578.277161,361,21,22,0
76,9,794.994385,577.851013,323,20,20,0
76,10,1161.204712,583.963867,336,20,21,0
76,11,1249.681030,618.849182,122,9,17,0
76,12,587.107483,888.508057,31,6,7,0
77,0,425.646454,268.432068,169,15,15,0
77,1,484.383179,310.576965,169,15,15,0
77,2,370.316254,323.160461,168,15,15,0
77,3,436.966736,363.413788,154,14,13,0
77,4,825.459412,465.091156,329,21,20,0
77,5,708.168640,525.646667,338,21,21,0
77,6,1236.417847,523.986633,123,9,17,0
77,7,999.427002,540.907104,367,21,22,0
77,8,795.035706,577.853882,322,20,20,0
77,9,1126.092407,592.473328,357,22,21,0
77,10,1165.815308,608.952698,335,20,21,0
77,11,1249.721680,618.851318,119,9,16,0
77,12,587.516113,887.541016,30,7,7,0
78,0,425.613953,268.427765,171,15,15,0
78,1,484.344666,310.580597,168,15,15,0
78,2,370.272919,323.155365,171,15,15,0
78,3,436.943573,363.420288,155,14,13,0
78,4,825.433411,465.095917,330,21,20,0
78,5,708.138550,525.654175,341,21,21,0
78,6,1236.392700,523.971191,123,9,17,0
78,7,985.921204,548.156982,370,22,22,0
78,8,1119.978271,575.274963,357,21,22,0
78,9,794.999023,577.859131,322,20,20,0
78,10,1162.446533,580.082947,330,21,21,0
78,11,1249.697144,618.856689,120,9,17,0
78,12,587.317383,888.100342,28,6,6,0
79,0,425.634674,268.429657,169,15,15,0
79,1,484.383911,310.571716,166,15,15,0
79,2,370.318298,323.142578,169,15,15,0
79,3,436.975128,363.422119,155,14,13,0
79,4,825.464844,465.089508,329,21,20,0
79,5,708.174133,525.649719,342,21,21,0
79,6,1164.212280,561.377869,310,20,20,0
79,7,984.775635,566.549438,350,21,21,0
79,8,1121.305542,571.789612,335,21,21,0
79,9,795.038513,577.849915,322,20,20,0
79,10,1249.724243,618.836487,121,9,17,0
79,11,585.318237,889.697876,26,6,6,0
80,0,425.625397,268.433594,169,15,15,0
80,1,484.355682,310.581329,168,15,15,0
80,2,370.288788,323.157959,169,15,15,0
80,3,436.947479,363.417694,154,14,13,0
80,4,825.444275,465.091614,329,21,20,0
80,5,708.149719,525.647827,336,21,21,0
80,6,1236.394165,523.977051,123,9,17,0
80,7,795.017761,577.852234,322,20,20,0
80,8,978.219177,579.850830,371,22,22,0
80,9,1115.894897,596.121948,361,21,22,0
80,10,1162.295288,595.917847,339,21,21,0
80,11,1249.699463,618.856201,119,9,16,0
80,12,586.441223,892.242676,28,6,6,0
81,0,425.609222,268.442139,170,15,15,0
81,1,484.362091,310.583313,168,15,15,0
81,2,370.270721,323.150360,171,15,15,0
81,3,436.944183,363.419159,155,14,13,0
81,4,825.440308,465.089417,331,21,20,0
81,5,708.147949,525.654053,342,21,21,0
81,6,1236.396118,523.978088,124,9,17,0
81,7,795.014038,577.852966,323,20,20,0
81,8,1147.831909,588.143677,327,21,20,0
81,9,1100.848755,605.089783,356,21,22,0
81,10,961.091614,619.253113,367,22,22,0
81,11,1249.702515,618.838135,121,9,17,0
81,12,584.364990,888.144775,28,6,6,0
82,0,425.623932,268.426392,170,15,15,0
82,1,484.367310,310.569244,168,15,15,0
82,2,370.293060,323.152496,171,15,15,0
82,3,436.959503,363.404999,156,14,13,0
82,4,825.447815,465.091309,331,21,20,0
82,5,708.156189,525.646484,342,21,21,0
82,6,1143.997803,561.624329,338,20,21,0
82,7,1098.713867,574.838074,362,21,22,0
82,8,795.025879,577.849121,323,20,20,0
82,9,958.636841,585.149414,370,21,22,0
82,10,1249.711914,618.851257,121,9,17,0
83,0,425.653687,268.428070,168,15,15,0
83,1,484.389557,310.571655,170,15,15,0
83,2,370.326965,323.154144,171,15,15,0
83,3,436.979950,363.419067,155,14,13,0
83,4,825.474854,465.087494,330,21,20,0
83,5,1028.040527,502.021301,339,20,22,0
83,6,708.179565,525.652039,341,21,21,0
83,7,1236.433960,523.968384,122,9,17,0
83,8,1143.635132,549.169312,313,19,21,0
83,9,1171.663818,558.069519,289,19,20,0
83,10,795.053040,577.846069,324,21,20,0
83,11,1249.733521,618.838501,120,9,17,0
84,0,425.636993,268.432281,170,15,15,0
84,1,484.390137,310.579498,168,15,15,0
84,2,370.300354,323.152100,170,15,15,0
84,3,436.969940,363.415192,155,14,13,0
84,4,825.460266,465.087097,329,21,20,0
84,5,1004.189636,523.343872,342,20,21,0
84,6,708.168945,525.649658,339,21,21,0
84,7,1121.654297,574.045532,317,19,20,0
84,8,795.033325,577.854370,322,20,20,0
84,9,1152.906616,583.731506,297,19,20,0
84,10,1249.722534,618.847839,119,9,16,0
85,0,425.599823,268.444366,170,15,15,0
85,1,484.341125,310.585114,166,15,15,0
85,2,370.278931,323.165405,167,15,15,0
85,3,436.929535,363.425995,154,14,13,0
85,4,825.428101,465.100403,330,21,20,0
85,5,1034.812622,499.221863,321,19,22,0
85,6,708.129395,525.672546,339,21,21,0
85,7,1136.255615,567.733826,307,19,21,0
85,8,794.999329,577.861877,323,20,20,0
85,9,1158.224731,588.445312,276,18,20,0
85,10,1249.685547,618.849060,119,9,16,0
85,11,483.320953,905.079041,43,8,9,0
86,0,425.623077,268.442780,169,15,15,0
86,1,484.355011,310.583466,165,14,15,0
86,2,370.300537,323.154449,169,15,15,0
86,3,436.949829,363.425751,155,14,13,0
86,4,825.440552,465.101105,329,21,20,0
86,5,1011.241394,487.491364,318,19,21,0
86,6,1131.099365,498.379791,302,18,21,0
86,7,1158.922729,500.536041,276,17,21,0
86,8,708.155640,525.676819,340,21,21,0
86,9,795.030762,577.865906,323,20,20,0
86,10,1249.711060,618.822510,120,9,17,0
87,0,425.657776,268.421417,169,15,15,0
87,1,484.389435,310.572662,168,15,15,0
87,2,370.321320,323.152679,169,15,15,0
87,3,436.972931,363.408325,155,14,13,0
87,4,825.478516,465.093567,329,21,20,0
87,5,1165.306030,478.414398,277,17,21,0
87,6,1135.411987,488.603119,307,19,21,0
87,7,1012.217224,500.601440,326,19,21,0
87,8,708.186646,525.657227,340,21,21,0
87,9,1236.427002,523.992737,122,9,17,0
87,10,795.061707,577.853577,322,20,20,0
87,11,1249.733032,618.844543,122,9,16,0
88,0,425.647369,268.426270,170,15,15,0
88,1,484.391205,310.572449,169,15,15,0
88,2,370.312592,323.147125,172,15,15,0
88,3,436.979706,363.411102,155,14,13,0
88,4,825.466125,465.087555,329,21,20,0
88,5,1151.751709,504.720062,322,19,21,0
88,6,1112.576904,508.160522,342,20,22,0
88,7,980.016174,511.383087,349,20,21,0
88,8,708.167847,525.648438,342,21,21,0
88,9,795.038513,577.848389,323,20,20,0
88,10,1249.714966,618.848450,120,9,17,0
89,0,425.614014,268.423798,170,15,15,0
89,1,484.341553,310.567719,167,15,15,0
89,2,370.281952,323.141663,170,15,15,0
89,3,436.939270,363.417206,156,14,13,0
89,4,825.435974,465.092072,331,21,20,0
89,5,1019.205811,485.578278,330,20,21,0
89,6,708.141296,525.656372,340,21,21,0
89,7,1136.548462,544.529297,325,19,21,0
89,8,1166.625122,571.972717,302,19,20,0
89,9,795.010559,577.859436,322,20,20,0
89,10,1249.700073,618.848572,120,9,16,0
90,0,425.615387,268.435699,168,15,15,0
90,1,484.358826,310.588989,167,15,15,0
90,2,370.280365,323.158508,169,15,15,0
90,3,436.946350,363.421600,155,14,13,0
90,4,825.436035,465.093719,329,21,20,0
90,5,1133.238647,495.422333,336,20,21,0
90,6,1089.533325,502.298248,358,21,22,0
90,7,952.649170,513.008057,371,22,22,0
90,8,708.141296,525.654297,340,21,21,0
90,9,1236.393433,523.993958,123,9,17,0
90,10,795.012207,577.854492,323,20,20,0
90,11,1249.692383,618.851501,122,9,17,0
91,0,425.617798,268.438354,169,15,15,0
91,1,484.366638,310.571533,166,15,15,0
91,2,370.288849,323.146759,170,15,15,0
91,3,436.948181,363.409454,155,14,13,0
91,4,825.450073,465.096313,329,21,20,0
91,5,1017.703552,511.761078,340,20,22,0
91,6,708.149231,525.655396,340,21,21,0
91,7,1134.594360,565.602112,322,19,21,0
91,8,795.024109,577.854431,323,20,20,0
91,9,1163.843872,585.127869,298,18,21,0
91,10,1249.703857,618.853699,119,9,16,0
92,0,425.631226,268.428070,170,15,15,0
92,1,484.378784,310.581787,169,15,15,0
92,2,370.309326,323.161041,169,15,15,0
92,3,436.957245,363.413391,154,14,13,0
92,4,825.444397,465.086578,329,21,20,0
92,5,708.156067,525.646851,337,21,21,0
92,6,992.960571,563.433594,334,20,21,0
92,7,1153.775269,567.865356,292,18,20,0
92,8,1119.759033,571.033081,314,19,22,0
92,9,795.021484,577.854858,322,20,20,0
92,10,1249.706787,618.863892,119,9,16,0
93,0,425.637817,268.429138,169,15,15,0
93,1,484.374817,310.572662,167,15,15,0
93,2,370.306732,323.149811,170,15,15,0
93,3,436.968506,363.426392,155,14,13,0
93,4,825.453918,465.086365,329,21,20,0
93,5,993.316589,508.799377,345,20,22,0
93,6,708.161438,525.644836,342,21,21,0
93,7,1120.481934,532.451355,329,19,21,0
93,8,1155.056763,540.298523,305,18,21,0
93,9,795.031433,577.849792,321,20,20,0
93,10,1249.723267,618.844055,120,9,16,0
94,0,425.620636,268.423523,169,15,15,0
94,1,484.366913,310.573212,167,15,15,0
94,2,370.300262,323.143372,170,15,15,0
94,3,436.948669,363.408691,155,14,13,0
94,4,825.444397,465.084290,330,21,20,0
94,5,708.149658,525.644775,340,21,21,0
94,6,1236.402588,523.982971,123,9,17,0
94,7,1037.781128,539.333862,316,19,22,0
94,8,795.018616,577.844788,323,20,20,0
94,9,1144.747437,600.163147,302,18,21,0
94,10,1249.705200,618.861084,119,9,16,0
94,11,1167.175293,622.198547,277,18,20,0
94,12,517.027771,1051.603882,34,6,7,0
95,0,425.638428,268.439362,169,15,15,0
95,1,484.368103,310.591309,167,15,15,0
95,2,370.297729,323.163147,171,15,15,0
95,3,436.961456,363.423126,155,14,13,0
95,4,825.453369,465.095795,329,21,20,0
95,5,708.160034,525.655579,339,21,21,0
95,6,1236.405762,523.990906,123,9,17,0
95,7,1017.305725,533.204590,343,21,22,0
95,8,1142.493652,566.040527,332,19,22,0
95,9,1175.478882,576.319336,308,19,21,0
95,10,795.026428,577.855286,322,20,20,0
95,11,1249.719360,618.852295,120,9,17,0
95,12,529.201050,1050.276001,34,6,7,0
96,0,425.644989,268.436768,169,15,15,0
96,1,484.377350,310.587891,169,15,15,0
96,2,370.313782,323.154388,171,15,15,0
96,3,436.973694,363.414032,155,14,13,0
96,4,825.464294,465.095673,330,21,20,0
96,5,708.167419,525.655518,340,21,21,0
96,6,989.448547,528.281921,353,21,22,0
96,7,1157.973389,535.979492,309,19,21,0
96,8,1121.186035,537.064270,338,20,22,0
96,9,795.037903,577.862671,324,20,20,0
96,10,1249.717407,618.860779,121,9,17,0
96,11,529.889771,1054.417114,18,4,5,0
97,0,425.656616,268.436005,169,15,15,0
97,1,484.395081,310.563873,168,15,15,0
97,2,370.320709,323.153564,170,15,15,0
97,3,436.982361,363.407654,155,14,13,0
97,4,825.468018,465.086945,329,21,20,0
97,5,708.178101,525.646057,342,21,21,0
97,6,1236.428101,523.984497,123,9,17,0
97,7,1003.804810,537.285034,345,20,22,0
97,8,1127.019775,573.571228,328,20,21,0
97,9,795.052490,577.856201,322,20,20,0
97,10,1159.001953,583.525269,298,18,21,0
97,11,1249.733154,618.848572,119,9,16,0
97,12,517.690796,1049.769775,11,4,4,0
98,0,425.619812,268.432129,169,15,15,0
98,1,484.340973,310.575348,166,15,15,0
98,2,370.281677,323.157196,171,15,15,0
98,3,436.941132,363.420959,155,14,13,0
98,4,825.430969,465.093750,330,21,20,0
98,5,708.137512,525.654053,340,21,21,0
98,6,1236.389771,523.984863,123,9,17,0
98,7,984.733276,549.416199,346,20,21,0
98,8,1153.083374,564.805420,310,20,21,0
98,9,1115.700928,565.415527,332,20,21,0
98,10,794.998230,577.857666,323,20,20,0
98,11,1249.690674,618.851196,121,9,17,0
98,12,619.267517,970.658691,10,4,3,0
98,13,507.718170,1058.320801,17,4,5,0
99,0,425.645660,268.425049,170,15,15,0
99,1,484.386322,310.579071,168,15,15,0
99,2,370.324219,323.150543,169,15,15,0
99,3,436.966553,363.415253,155,14,13,0
99,4,825.463562,465.084930,331,21,20,0
99,5,708.171631,525.647217,341,21,21,0
99,6,994.386475,547.694763,348,21,22,0
99,7,1125.223145,563.608032,333,20,21,0
99,8,1162.689453,563.675781,312,19,21,0
99,9,795.042725,577.851135,322,20,20,0
99,10,1249.724976,618.849915,120,9,17,0
99,11,504.429352,1041.243164,22,5,5,0
